"sex","age_wife","age_h","MI_geo_proximity","MI_economic_capital","MI_human_capital","NW_total","non_rels","parents_kids","pat_rels","mat_rels","in_laws","far_rels","geo_distance_non_rels","geo_distance_rels","rels_in_NW","rels_in_NW_h","percent_rels_in_NW","percent_rels_in_NW_h","rels_econ_help","rels_econ_help_h","non_rels_econ_help","non_rels_econ_help_h","percent_rels_econ_help","percent_rels_econ_help_h","emot_support_rels","emot_support_rels_h","emot_support_non_rels","emot_support_non_rels_h","percent_rels_emot_support","percent_rels_emot_support_h","childcare_help_rels","childcare_help_non_rels","childcare_help_rels_percent","overall_help_rels","overall_help_rels_h","overall_help_non_rels","overall_help_non_rels_h","percent_overall_help_rels","percent_overall_help_rels_h","religion","religious_knowledge_scale","hh_total","kids_in_hh","familyBariReligiousBefore","familyBariReligiousAfter","religious_change","R_NUM_SIBS"
0,57,NA,-0.295368811951511,-0.206578888549494,-0.259104228486289,9,1,3,0,0,2,0,2,1.5,8,NA,0.714285714285714,NA,4.001,NA,0.001,NA,0.999750124937531,NA,3.001,NA,0.001,NA,0.99966688874084,NA,2.001,0.001,0.99966688874084,11.004,NA,0.004,NA,0.999636627906977,NA,0,3.37303664921466,-0.634816753926701,-1.90968586387435,0,0,0,6
0,31,45,-0.248453356407903,-0.103341359993784,1.15928671995361,5,2,1,0,0,0,0,4,2.83333333333333,4,16,1,1,4.001,6,4.001,3,0.833222259246918,0.444444444444444,12.001,10,3.001,3,0.6999600079984,0.818181818181818,3.001,1.001,0.66655562958028,21.004,21,8.004,3,0.535704084547272,0.833333333333333,0,0.37303664921466,-3.6348167539267,-1.90968586387435,1,1,0,10
0,68,NA,0.0968125979692513,1.38628882576404,-0.678065923225454,5,1,3,0,0,0,0,2,3.5,4,NA,1,NA,3.001,NA,4.001,NA,0.99966688874084,NA,1.001,NA,1.001,NA,0.250124937531234,NA,2.001,0.001,0.9995004995005,7.004,NA,8.004,NA,0.350059976009596,NA,0,1.87303664921466,2.3651832460733,1.09031413612565,1,1,0,8
1,53,53,-0.301429079180724,0.18817396031689,0.098803485630939,6,0,3,0,0,2,0,NA,1.66666666666667,6,10,1,1,2.001,2,0.001,0,0.9995004995005,1,0.001,8,0.001,0,0.999001996007984,1,0.001,0.001,0.999001996007984,4.004,24,0.004,0,0.999001996007984,1,0,-0.12696335078534,-1.6348167539267,0.0903141361256545,0,0,0,0
1,54,54,-0.418277356680872,1.21623626661862,0.277253294826895,17,1,8,0,0,4,0,4,2.15384615384615,17,7,0.9,1,11.001,0,0.001,0,0.999833388870377,NA,16.001,9,0.001,0,0.999888913574761,1,4.001,0.001,0.999833388870377,31.004,18,0.004,4,0.999826147426982,0.823529411764706,0,0.87303664921466,-1.6348167539267,0.0903141361256545,1,0,-1,4
0,51,62,0.367231246798758,0.775386940698273,1.75531134203685,8,4,2,0,0,3,0,2.66666666666667,1.5,5,2,0.5,1,2.001,0,0.001,4,0.33344437041972,0,6.001,4,0.001,4,0.999857183661811,0.5,2.001,2.001,0.666611129623459,10.004,10,2.004,16,0.823377234242709,0.555555555555556,0,0.37303664921466,-1.6348167539267,0.0903141361256545,1,1,0,5
0,45,NA,-0.00293572868499516,0.618887184781084,0.988543569474876,12,0,2,0,0,6,0,NA,2.2,12,NA,1,NA,6.001,NA,0.001,NA,0.999800079968013,NA,5.001,NA,0.001,NA,0.999800079968013,NA,4.001,0.001,0.999750124937531,19.004,NA,0.004,NA,0.999750124937531,NA,0,-1.62696335078534,0.365183246073299,0.0903141361256545,0,0,0,4
0,54,NA,-0.444811269786828,-0.169552220729326,-0.0844055189716723,11,1,3,0,0,6,1,2,1.4,10,NA,0.857142857142857,NA,0.001,NA,0.001,NA,0.5,NA,4.001,NA,0.001,NA,0.999750124937531,NA,4.001,0.001,0.999800079968013,10.004,NA,0.004,NA,0.999636627906977,NA,0,-0.62696335078534,-0.634816753926701,1.09031413612565,0,0,0,4
0,20,30,-0.150288390989024,-0.410528507393241,0.436065854966479,15,0,8,0,0,4,2,NA,2,15,4,0.769230769230769,1,5.001,2,0.001,4,0.999833388870377,0.333333333333333,11.001,4,0.001,4,0.999923088755576,0.5,9.001,0.001,0.99966688874084,27.004,11,0.004,8,0.999846201168871,0.6,0,-2.62696335078534,-1.6348167539267,-2.90968586387435,0,1,1,6
0,62,NA,-0.22188597323963,0.823008577472429,-0.858849204990251,4,0,4,0,0,2,2,NA,1.25,4,NA,1,NA,2.001,NA,0.001,NA,0.9995004995005,NA,6.001,NA,0.001,NA,0.999833388870377,NA,4.001,0.001,0.99966688874084,13.004,NA,0.004,NA,0.999733475479744,NA,0,-1.12696335078534,7.3651832460733,3.09031413612565,-1,0,1,3
0,76,NA,0.166334381246394,-0.660342029989684,-1.28169177295188,7,1,3,0,0,0,2,2,2.16666666666667,6,NA,1,NA,1.001,NA,1.001,NA,0.33344437041972,NA,3.001,NA,1.001,NA,0.799880047980808,NA,2.001,2.001,0.0004995004995005,6.004,NA,4.004,NA,0.636264534883721,NA,1,1.37303664921466,2.3651832460733,3.09031413612565,1,1,0,4
0,36,NA,-0.0822437219156632,-1.22674647755876,0.511467003031558,9,0,2,0,2,1,4,NA,2.2,9,NA,0.714285714285714,NA,2.001,NA,0.001,NA,0.9995004995005,NA,12.001,NA,0.001,NA,0.999900019996001,NA,4.001,0.001,0.999001996007984,19.004,NA,0.004,NA,0.999789562289562,NA,0,-0.12696335078534,-3.6348167539267,-1.90968586387435,0,-1,-1,6
1,39,41,-0.322329642695119,-0.0732413797841787,0.387179367141176,9,0,1,1,0,1,3,NA,2,9,5,0.769230769230769,1,5.001,2,0.001,3,0.999833388870377,0.4,3.001,2,0.001,4,0.99966688874084,0.333333333333333,5.001,0.001,0.99966688874084,14.004,8,0.004,14,0.999714448886351,0.44,0,-2.62696335078534,-2.6348167539267,-0.909685863874345,0,1,1,6
1,45,45,-0.0756931557006569,-0.153129812544771,1.00647803417005,18,0,7,2,0,0,0,NA,2.22222222222222,17,7,0.888888888888889,1,4.001,6,0.001,0,0.999750124937531,1,9.001,8,0.001,0,0.999900019996001,1,2.001,0.001,0.999833388870377,20.004,15,0.004,4,0.999800079968013,0.842105263157895,0,0.37303664921466,-2.6348167539267,-0.909685863874345,0,1,1,6
0,66,NA,-0.324300938539895,0.134806317751097,-1.00470171455359,6,0,3,0,0,1,1,NA,2,6,NA,0.857142857142857,NA,0.001,NA,0.001,NA,0.5,NA,5.001,NA,0.001,NA,0.999800079968013,NA,1.001,0.001,0.9995004995005,9.004,NA,0.004,NA,0.9995004995005,NA,0,-0.62696335078534,-0.634816753926701,1.09031413612565,1,0,-1,6
1,40,42,-0.274339224274474,0.536309465883367,0.250568555591614,9,0,4,0,0,1,2,NA,2.18181818181818,9,5,0.909090909090909,1,5.001,0,0.001,0,0.999857183661811,NA,6.001,6,0.001,8,0.99987503124219,0.428571428571429,5.001,0.001,0.9995004995005,19.004,11,0.004,2,0.999764816556914,0.91304347826087,0,0.37303664921466,0.365183246073299,0.0903141361256545,1,1,0,5
0,34,NA,-0.0165961310620729,0.775339912691988,1.89134760827693,15,8,5,2,0,0,0,2.375,1.75,7,NA,1,NA,3.001,NA,3.001,NA,0.400039984006397,NA,8.001,NA,0.001,NA,0.99987503124219,NA,6.001,0.001,0.99987503124219,21.004,NA,4.004,NA,0.782510431154381,NA,0,0.37303664921466,-1.6348167539267,-2.90968586387435,1,1,0,0
0,56,62,0.182683502441883,0.425171558873289,-0.284087102377304,15,0,4,0,2,4,2,NA,1.85714285714286,15,14,1,0.941176470588235,7.001,5,0.001,1,0.999833388870377,0.833333333333333,6.001,8,0.001,0,0.999857183661811,1,4.001,0.001,0.999750124937531,16.004,28,0.004,2,0.999777876499334,0.9,0,-1.62696335078534,1.3651832460733,2.09031413612565,0,0,0,0
0,28,40,-0.281812170751932,-1.33746132774428,0.466876622731714,11,1,1,0,0,6,NA,2,1.8,10,7,0.75,1,4.001,2,0.001,1,0.999750124937531,0.666666666666667,3.001,9,0.001,4,0.99966688874084,0.6,3.001,0.001,0.999750124937531,12.004,20,0.004,3,0.999714448886351,0.80952380952381,0,1.87303664921466,-3.6348167539267,-3.90968586387435,1,0,-1,4
0,58,69,-0.215147453105103,0.355415324223824,-0.258524488997298,6,1,6,0,0,0,0,2,1.85714285714286,5,4,0.875,1,3.001,0,0.001,0,0.99966688874084,NA,8.001,1,0.001,0,0.99987503124219,1,5.001,0.001,0.999750124937531,12.004,5,0.004,4,0.999714448886351,0.80952380952381,0,0.37303664921466,0.365183246073299,-3.90968586387435,-1,1,2,0
0,64,NA,-0.076789362863238,0.540195850497464,-1.0167609009388,4,1,3,0,0,0,0,1,1.5,1,NA,1,NA,0.001,NA,2.001,NA,0.5,NA,3.001,NA,0.001,NA,0.99966688874084,NA,4.001,1.001,0.66655562958028,10.004,NA,3.004,NA,0.817950581395349,NA,1,3.37303664921466,3.3651832460733,1.09031413612565,0,0,0,9
0,68,NA,-0.0952209514838934,3.47563858738841,0.0606528528774548,13,0,4,0,0,5,1,NA,1.4,13,NA,0.777777777777778,NA,3.001,NA,0.001,NA,0.99966688874084,NA,5.001,NA,0.001,NA,0.999800079968013,NA,3.001,0.001,0.99966688874084,13.004,NA,0.004,NA,0.999733475479744,NA,0,1.37303664921466,3.3651832460733,3.09031413612565,0,1,1,6
0,33,NA,-0.402452816394272,0.744902670353295,1.33138510543586,15,2,4,2,0,0,4,2,2.22222222222222,13,NA,0.818181818181818,NA,7.001,NA,2.001,NA,0.999800079968013,NA,10.001,NA,1.001,NA,0.888802488335925,NA,5.001,0.001,0.99966688874084,24.004,NA,2.004,NA,0.882173095014111,NA,0,1.37303664921466,0.365183246073299,-1.90968586387435,1,1,0,4
0,65,NA,0.511322475822465,2.03663050706828,-1.2172228737223,7,0,4,0,0,1,3,NA,2.5,7,NA,1,NA,6.001,NA,0.001,NA,0.999857183661811,NA,4.001,NA,0.001,NA,0.999750124937531,NA,4.001,0.001,0.9995004995005,16.004,NA,0.004,NA,0.999750124937531,NA,0,-2.12696335078534,15.3651832460733,3.09031413612565,0,1,1,8
0,43,NA,0.363555209362398,0.178447260276821,-0.00530663704699988,11,2,1,0,0,4,0,4,2.44444444444444,9,NA,1,NA,5.001,NA,0.001,NA,0.999833388870377,NA,5.001,NA,0.001,NA,0.999800079968013,NA,3.001,0.001,0.999750124937531,16.004,NA,0.004,NA,0.999800079968013,NA,0,-3.62696335078534,-1.6348167539267,-1.90968586387435,-1,0,1,7
0,63,NA,-0.284389808853822,-0.206578888549494,-0.689479298966413,9,0,2,0,2,4,0,NA,2.2,9,NA,0.769230769230769,NA,2.001,NA,0.001,NA,0.9995004995005,NA,3.001,NA,0.001,NA,0.99966688874084,NA,1.001,0.001,0.999001996007984,13.004,NA,0.004,NA,0.999692496924969,NA,0,-2.62696335078534,-1.6348167539267,0.0903141361256545,0,1,1,2
0,33,NA,-0.412145839097793,-1.64312842491921,1.01606751723475,14,0,2,5,1,0,0,NA,2.75,14,NA,0.833333333333333,NA,6.001,NA,0.001,NA,0.999750124937531,NA,6.001,NA,0.001,NA,0.99987503124219,NA,3.001,0.001,0.999750124937531,18.004,NA,0.004,NA,0.999789562289562,NA,0,-0.62696335078534,-2.6348167539267,-0.909685863874345,0,0,0,8
0,65,71,-0.269407937018765,0.108952821146124,-0.768357121268601,7,0,5,0,0,0,0,NA,2.22222222222222,7,7,1,1,3.001,4,0.001,0,0.99966688874084,1,7.001,4,0.001,0,0.999857183661811,1,4.001,0.001,0.999750124937531,14.004,15,0.004,0,0.99966688874084,1,0,-1.12696335078534,4.3651832460733,2.09031413612565,0,0,0,3
0,50,56,-0.342529165075795,-0.521455178793899,-0.171822242473883,11,1,2,0,0,6,0,3,2.2,10,7,0.727272727272727,1,6.001,2,0.001,0,0.999750124937531,1,5.001,4,0.001,0,0.999800079968013,1,4.001,0.001,0.99966688874084,18.004,19,0.004,0,0.999777876499334,1,0,-0.62696335078534,-1.6348167539267,-0.909685863874345,1,-1,-2,5
1,67,67,-0.131109080100247,-0.177145743407089,-1.23319695762591,8,0,5,0,0,1,2,NA,2.55555555555556,8,6,0.75,1,4.001,2,0.001,0,0.999750124937531,1,8.001,9,0.001,0,0.99987503124219,1,5.001,0.001,0.999750124937531,18.004,15,0.004,2,0.999764816556914,0.9,0,-2.12696335078534,3.3651832460733,4.09031413612565,1,1,0,6
0,36,NA,-0.476439611503882,-0.169552220729326,0.707616559961784,11,0,0,1,3,0,3,NA,2.5,11,NA,0.833333333333333,NA,0.001,NA,0.001,NA,0.5,NA,5.001,NA,0.001,NA,0.999800079968013,NA,2.001,0.001,0.999001996007984,8.004,NA,0.004,NA,0.9995004995005,NA,0,-0.62696335078534,-1.6348167539267,-2.90968586387435,0,0,0,2
0,41,NA,-0.412678110525156,-1.42956473860519,0.00713006204032128,12,2,6,0,0,2,0,2,2.45454545454545,10,NA,0.833333333333333,NA,8.001,NA,0.001,NA,0.999800079968013,NA,9.001,NA,0.001,NA,0.999888913574761,NA,4.001,0.001,0.999888913574761,27.004,NA,0.004,NA,0.999818247909851,NA,0,-2.12696335078534,-2.6348167539267,-0.909685863874345,0,1,1,7
1,64,64,-0.350629586936906,-0.551623069869992,-0.899191862136542,18,2,6,0,0,3,2,2,2.44444444444444,16,6,0.888888888888889,1,3.001,3,0.001,0,0.99966688874084,1,2.001,1,1.001,0,0.66655562958028,1,4.001,0.001,0.999833388870377,10.004,10,2.004,5,0.856938892061679,0.571428571428571,0,0.37303664921466,4.3651832460733,3.09031413612565,1,1,0,6
1,67,67,-0.409811075336136,1.68352686189801,-0.686080310487571,7,0,4,0,0,2,0,NA,2,7,7,0.857142857142857,1,2.001,4,0.001,0,0.9995004995005,1,2.001,7,0.001,1,0.9995004995005,0.875,4.001,0.001,0.9995004995005,8.004,18,0.004,14,0.99955595026643,0.478260869565217,0,0.87303664921466,-0.634816753926701,1.09031413612565,0,-1,-1,6
0,58,63,-0.208483742565126,1.23763168288207,-0.433619456238407,15,3,6,0,0,2,1,2.33333333333333,2.33333333333333,11,12,1,1,5.001,7,0.001,2,0.999888913574761,0.818181818181818,10.001,9,0.001,1,0.999909107435012,0.9,8.001,0.001,0.999857183661811,33.004,24,0.004,13,0.99980959634425,0.517241379310345,0,-0.12696335078534,3.3651832460733,0.0903141361256545,1,0,-1,3
0,54,57,0.126084809953526,-0.669958690506292,-0.332069029958381,19,4,4,0,1,6,2,2,2.125,12,9,0.833333333333333,1,3.001,11,0.001,1,0.999750124937531,0.857142857142857,1.001,3,0.001,2,0.999001996007984,0.6,6.001,0.001,0.999800079968013,12.004,11,0.004,3,0.999692496924969,0.823529411764706,1,3.37303664921466,0.365183246073299,-0.909685863874345,0,0,0,3
0,30,NA,0.0995988450472284,0.615515235491518,1.06051964153615,13,0,2,0,1,7,1,NA,2.16666666666667,13,NA,0.769230769230769,NA,4.001,NA,0.001,NA,0.999800079968013,NA,4.001,NA,0.001,NA,0.999750124937531,NA,4.001,0.001,0.9995004995005,13.004,NA,0.004,NA,0.999714448886351,NA,0,-0.62696335078534,-1.6348167539267,-0.909685863874345,0,0,0,7
1,68,68,-0.246524599446024,0.13055348792197,-0.836428615258299,11,1,6,0,0,5,0,2,2.5,10,10,0.923076923076923,1,8.001,3,0.001,1,0.999750124937531,0.75,8.001,9,0.001,0,0.99987503124219,1,5.001,0.001,0.999750124937531,20.004,19,0.004,1,0.999777876499334,0.964285714285714,0,2.37303664921466,2.3651832460733,2.09031413612565,1,0,-1,0
0,59,NA,-0.415348879014534,-0.712573604492384,-0.108498595775865,13,2,1,1,3,1,5,2,1.72727272727273,12,NA,0.727272727272727,NA,1.001,NA,0.001,NA,0.5,NA,7.001,NA,1.001,NA,0.916597233794368,NA,5.001,0.001,0.99966688874084,16.004,NA,0.004,NA,0.999750124937531,NA,0,-1.12696335078534,-1.6348167539267,-1.90968586387435,0,1,1,7
1,57,56,-0.236893407435685,-0.269157666395316,-0.259104228486289,10,0,0,0,2,5,0,NA,2.5,10,4,0.714285714285714,1,6.001,0,0.001,0,0.999750124937531,NA,5.001,2,0.001,7,0.999800079968013,0.222222222222222,3.001,0.001,0.999833388870377,17.004,6,0.004,3,0.999764816556914,0.80952380952381,1,-1.62696335078534,-0.634816753926701,-0.909685863874345,0,1,1,5
0,31,NA,0.699298398411844,-0.639218157201408,1.81058194293054,14,0,6,5,0,0,0,NA,2.1,14,NA,0.888888888888889,NA,9.001,NA,0.001,NA,0.99987503124219,NA,9.001,NA,0.001,NA,0.999909107435012,NA,8.001,0.001,0.99987503124219,40.004,NA,0.004,NA,0.999846201168871,NA,0,-0.62696335078534,-3.6348167539267,-1.90968586387435,1,0,-1,3
1,45,45,0.0105058786924947,-0.108548970680137,1.03127243866082,13,0,5,1,0,0,1,NA,1.72727272727273,13,13,0.8,1,4.001,4,0.001,0,0.999750124937531,1,3.001,5,0.001,1,0.99966688874084,0.857142857142857,4.001,0.001,0.99987503124219,17.004,21,0.004,6,0.999750124937531,0.739130434782609,0,-0.62696335078534,-2.6348167539267,-0.909685863874345,1,0,-1,4
0,55,NA,-0.422027185838478,-0.300552392205016,-0.0602124669883461,13,3,0,0,0,8,1,2,1,10,NA,0.727272727272727,NA,0.001,NA,0.001,NA,0.0004995004995005,NA,4.001,NA,0.001,NA,0.999750124937531,NA,2.001,0.001,0.5,8.004,NA,0.004,NA,0.9995004995005,NA,0,-0.62696335078534,2.3651832460733,1.09031413612565,0,1,1,3
0,31,NA,-0.328716094807952,-0.210547171595818,0.179601224175762,13,0,3,0,3,7,0,NA,1.75,13,NA,0.888888888888889,NA,1.001,NA,0.001,NA,0.999001996007984,NA,4.001,NA,0.001,NA,0.999750124937531,NA,2.001,0.001,0.99966688874084,8.004,NA,0.004,NA,0.9995004995005,NA,0,-1.12696335078534,-0.634816753926701,-1.90968586387435,-1,1,2,6
0,58,65,0.00925735490936608,0.636398513188837,-1.01450543415896,13,4,1,0,1,11,0,2,2.375,9,9,0.857142857142857,1,3.001,1,0.001,0,0.749937515621095,1,5.001,10,0.001,0,0.999800079968013,1,4.001,0.001,0.999833388870377,17.004,22,0.004,2,0.999764816556914,0.9,0,-0.62696335078534,3.3651832460733,1.09031413612565,0,1,1,0
1,54,54,0.205921556567508,-0.760199263214058,-0.512830203903336,12,1,3,0,0,3,3,2,1.4,11,5,0.75,1,0.001,0,0.001,0,0.5,NA,4.001,6,1.001,0,0.749875062468766,1,3.001,0.001,0.999001996007984,11.004,14,5.004,0,0.733208955223881,1,1,5.37303664921466,-0.634816753926701,0.0903141361256545,0,1,1,6
1,37,36,-0.309251705012273,1.0797507200309,0.238948056753271,15,1,5,0,0,6,0,2,2.5,14,7,0.888888888888889,1,5.001,1,0.001,0,0.999750124937531,1,10.001,4,0.001,0,0.999888913574761,1,6.001,0.001,0.999857183661811,20.004,13,0.004,8,0.999750124937531,0.703703703703704,1,11.3730366492147,0.365183246073299,1.09031413612565,0,1,1,0
0,43,53,-0.0712900699271429,0.992644003012259,0.535675806796485,9,2,1,0,3,0,0,4,2,7,7,0.857142857142857,1,0.001,5,0.001,0,0.5,1,1.001,1,0.001,0,0.999001996007984,1,4.001,0.001,0.5,7.004,11,1.004,5,0.899680255795364,0.793103448275862,0,3.87303664921466,0.365183246073299,-0.909685863874345,0,0,0,5
0,30,NA,-0.267073446305839,-0.43752856587808,0.436065854966479,14,0,1,0,6,6,0,NA,2.36363636363636,14,NA,1,NA,9.001,NA,0.001,NA,0.999750124937531,NA,5.001,NA,0.001,NA,0.999800079968013,NA,5.001,0.001,0.5,24.004,NA,0.004,NA,0.999846201168871,NA,0,-0.62696335078534,-1.6348167539267,-0.909685863874345,0,1,1,2
1,58,58,-0.311868275913118,0.0456671841567898,0.548529955992415,13,2,3,0,0,6,0,3.66666666666667,2,12,4,0.846153846153846,1,3.001,1,0.001,0,0.9995004995005,1,4.001,2,0.001,5,0.999750124937531,0.2,0.001,0.001,0.9995004995005,10.004,9,0.004,1,0.999600319744205,0.947368421052632,0,-0.62696335078534,-2.6348167539267,-0.909685863874345,1,0,-1,6
0,54,NA,-0.216606088466671,0.823008577472429,-0.473285715992821,16,4,8,0,0,0,3,2,2.42857142857143,14,NA,0.833333333333333,NA,8.001,NA,0.001,NA,0.999750124937531,NA,5.001,NA,0.001,NA,0.999800079968013,NA,1.001,1.001,0.666611129623459,14.004,NA,1.004,NA,0.940968955785513,NA,0,-2.62696335078534,2.3651832460733,0.0903141361256545,-1,0,1,0
0,64,65,-0.312986067264926,0.844179341874479,-0.926359952694261,9,0,3,0,0,3,0,NA,1.91666666666667,9,15,0.846153846153846,1,4.001,6,0.001,0,0.999857183661811,1,15.001,6,0.001,0,0.999900019996001,1,4.001,0.001,0.9995004995005,20.004,20,0.004,0,0.999764816556914,1,0,-2.62696335078534,3.3651832460733,3.09031413612565,0,0,0,5
1,56,57,0.91925271155507,-0.0715350159322533,-0.693774709118392,13,2,4,0,0,5,3,2,1.85714285714286,11,13,0.75,1,0.001,4,1.001,1,0.5,0.8,5.001,6,1.001,2,0.833222259246918,0.75,6.001,0.001,0.99966688874084,10.004,19,5.004,5,0.749875062468766,0.791666666666667,0,-2.62696335078534,-0.634816753926701,1.09031413612565,1,0,-1,0
0,56,65,0.111654792351366,-0.00130193866099756,-0.284087102377304,6,1,3,0,0,0,0,2.5,1.75,5,10,0.875,1,0.001,3,0.001,0,0.5,1,5.001,7,0.001,0,0.999800079968013,1,3.001,0.001,0.999750124937531,12.004,18,0.004,0,0.99966688874084,1,0,0.37303664921466,1.3651832460733,0.0903141361256545,1,0,-1,7
0,55,62,-0.419761587998154,0.929598836454637,-0.242838328060353,11,1,3,0,0,4,2,2,1.88888888888889,10,17,0.777777777777778,1,3.001,4,0.001,0,0.749875062468766,1,4.001,9,0.001,0,0.999750124937531,1,3.001,0.001,0.999750124937531,12.004,28,0.004,0,0.999714448886351,1,0,-0.62696335078534,-0.634816753926701,1.09031413612565,0,0,0,4
0,39,50,0.438020929963685,0.888778474278368,1.44287740690411,6,0,2,1,0,0,0,NA,3.25,6,5,0.888888888888889,1,1.001,0,0.001,7,0.999001996007984,0,3.001,5,0.001,3,0.99966688874084,0.7,0.001,0.001,0.9995004995005,4.004,12,0.004,12,0.999001996007984,0.44,0,0.87303664921466,-3.6348167539267,-1.90968586387435,1,1,0,6
0,52,NA,-0.108382775780802,0.540195850497464,-0.533690763112956,9,1,3,0,0,1,1,3,1.57142857142857,8,NA,0.857142857142857,NA,2.001,NA,1.001,NA,0.99966688874084,NA,4.001,NA,0.001,NA,0.999750124937531,NA,3.001,0.001,0.9995004995005,13.004,NA,1.004,NA,0.928326670474015,NA,1,3.37303664921466,-2.6348167539267,-1.90968586387435,0,1,1,7
0,53,58,-0.00385372235694455,-0.0630655105102336,-0.687497554689737,18,2,13,1,3,0,2,2.07692307692308,2.4,16,9,0.8,1,5.001,11,0.001,1,0.999888913574761,0.857142857142857,11.001,6,0.001,1,0.999928581631196,0.833333333333333,6.001,0.001,0.999833388870377,23.004,19,0.004,1,0.999826147426982,0.947368421052632,0,-2.12696335078534,3.3651832460733,2.09031413612565,1,0,-1,0
0,68,NA,0.0572558855685569,-0.614921528313825,-0.705750386657574,7,0,3,0,0,0,1,NA,2,7,NA,0.8,NA,0.001,NA,0.001,NA,0.5,NA,3.001,NA,0.001,NA,0.99966688874084,NA,1.001,0.001,0.9995004995005,7.004,NA,0.004,NA,0.999429223744292,NA,0,-1.62696335078534,3.3651832460733,0.0903141361256545,0,1,1,5
0,45,48,-0.221247911686014,1.4331651236646,0.110177193906304,12,2,6,0,0,0,0,2,2.42857142857143,10,7,1,1,4.001,3,1.001,1,0.999750124937531,0.75,8.001,9,0.001,3,0.999857183661811,0.833333333333333,4.001,0.001,0.999833388870377,26.004,20,1.004,4,0.958180606464512,0.866666666666667,0,0.87303664921466,-2.6348167539267,-0.909685863874345,0,0,0,3
0,43,NA,0.618174338324734,-0.863424327409364,0.610578644298654,8,0,1,2,3,5,0,NA,2.66666666666667,8,NA,0.916666666666667,NA,6.001,NA,0.001,NA,0.999750124937531,NA,6.001,NA,0.001,NA,0.999833388870377,NA,3.001,0.001,0.5,17.004,NA,0.004,NA,0.999750124937531,NA,0,-0.62696335078534,-2.6348167539267,-3.90968586387435,1,0,-1,7
1,59,59,0.533989737575334,1.10049178368846,0.411598729902567,10,0,3,1,0,1,0,NA,1.57142857142857,10,8,0.882352941176471,1,3.001,6,0.001,0,0.99966688874084,1,4.001,7,0.001,0,0.999750124937531,1,0.001,0.001,0.5,10.004,18,0.004,8,0.999636627906977,0.714285714285714,0,1.87303664921466,0.365183246073299,0.0903141361256545,0,0,0,9
0,52,NA,-0.338194209951026,0.508417602519502,-0.481316689053394,8,0,5,0,0,1,2,NA,2.375,8,NA,0.875,NA,3.001,NA,0.001,NA,0.99966688874084,NA,13.001,NA,0.001,NA,0.999928581631196,NA,3.001,0.001,0.999800079968013,20.004,NA,0.004,NA,0.999750124937531,NA,0,-1.12696335078534,0.365183246073299,1.09031413612565,0,1,1,5
0,45,NA,-0.221247911686014,-0.772049519960638,1.55643232892471,7,1,3,0,0,0,3,2,2,6,NA,0.833333333333333,NA,3.001,NA,0.001,NA,0.999001996007984,NA,7.001,NA,0.001,NA,0.999833388870377,NA,6.001,0.001,0.999750124937531,12.004,NA,0.004,NA,0.999733475479744,NA,0,-1.62696335078534,-1.6348167539267,-0.909685863874345,0,0,0,3
1,73,73,-0.161637380758767,-0.310433002314455,-1.20703496900766,7,0,3,0,0,2,1,NA,2.42857142857143,7,4,1,1,3.001,2,0.001,0,0.99966688874084,1,3.001,1,0.001,0,0.99966688874084,1,3.001,0.001,0.9995004995005,10.004,7,0.004,6,0.999600319744205,0.681818181818182,0,-2.62696335078534,2.3651832460733,2.09031413612565,1,0,-1,4
1,60,60,0.573156814493498,0.0197789402326719,0.369954994000233,13,2,6,4,2,0,1,2.5,2.375,12,5,0.9,1,4.001,0,0.001,4,0.99987503124219,0,5.001,9,0.001,0,0.999800079968013,1,5.001,0.001,0.999857183661811,20.004,17,0.004,11,0.999777876499334,0.655172413793103,1,1.37303664921466,1.3651832460733,1.09031413612565,0,1,1,4
0,48,53,-0.386435978680825,-0.540182804617778,-0.0559786373361653,8,0,2,0,1,5,0,NA,2.875,8,3,0.888888888888889,1,5.001,2,0.001,0,0.999750124937531,1,6.001,3,0.001,0,0.99987503124219,1,2.001,0.001,0.999001996007984,22.004,5,0.004,3,0.999818247909851,0.826086956521739,0,-2.62696335078534,-0.634816753926701,0.0903141361256545,0,0,0,5
0,53,NA,0.219559894765478,-0.0014143888140667,-0.693774709118392,9,1,3,0,0,1,3,2,2.25,8,NA,0.666666666666667,NA,6.001,NA,0.001,NA,0.99987503124219,NA,7.001,NA,0.001,NA,0.999857183661811,NA,2.001,0.001,0.999001996007984,18.004,NA,0.004,NA,0.999764816556914,NA,0,-2.62696335078534,-1.6348167539267,-0.909685863874345,1,1,0,7
0,53,NA,0.564150800240221,0.87877320178234,1.00754742850731,13,0,5,2,0,0,2,NA,1.88888888888889,13,NA,0.8125,NA,6.001,NA,0.001,NA,0.999833388870377,NA,8.001,NA,0.001,NA,0.999833388870377,NA,3.001,0.001,0.999833388870377,24.004,NA,0.004,NA,0.99980959634425,NA,0,-0.12696335078534,-1.6348167539267,-1.90968586387435,1,0,-1,4
1,68,68,-0.100389379719339,1.56668983292396,-1.07055802549163,13,0,4,0,1,1,6,NA,1.6,13,14,0.818181818181818,1,4.001,11,0.001,0,0.999800079968013,1,8.001,15,0.001,0,0.99987503124219,1,4.001,0.001,0.999750124937531,20.004,32,0.004,0,0.999764816556914,1,0,-2.62696335078534,9.3651832460733,5.09031413612565,0,0,0,4
