"id","religion","skilledWork","skilledWorkWhich","foodSecurity","foodSourceNow","WEALTH_TOTAL_VAL","No_in_hh","total_income","labor_migrant_hh_total","familyBariEducationAfter","MacArthurLadderPresent","listenRadio","useInternet","marketIntegrationPrimarySchoolTime","marketIntegrationHighSchoolTime","marketIntegrationCollegeTime","marketIntegrationSmallBazaarTime","marketIntegrationLargeBazaarTime","marketIntegrationTownTime","marketIntegrationMainRoadTime","marketIntegrationDhakaTime","marketIntegrationPharmacyTime","marketIntegrationMBBSTime","travel_in_bangladesh","labor_migrant_bari_in_bangladesh","gender","yearOfBirth","ageAtDeath","maritalStatus","mainOccupation","edulevel_years_of_education_values_0to19__blank_is_dont_know","inschool","educationmedium","husband_occupation","husband_years_education","husband_in_school","husband_ed_medium","watchTV_mins_per_month","relocate_MI","bank_vs_micro","institutionloan_vs_other","idhusband","foodSourceNow_h","skilledWork_h","MacArthurLadderPresent_h","MacArthurLadderTelephonePresent_h","listenRadio_h","useInternet_h","yearOfBirth_h","mainOccupation_h","travel_in_bangladesh_h","travel_abroad_h","watchTV_mins_per_month_h","bank_vs_micro_h","institutionloan_vs_other_h","total_income_h"
"BA49363B-2AEA-AE4E-B278-27F1E6657220","ISLAM",1,"Mollya. Pakha.",1,"all from bazar",74255,5,7500,0,"less",3,0,0,10,60,60,60,60,60,70,210,60,60,4,5,"F",1984,0,2,18,0,"0","0",4,0,"No","Don't know",2700,1,0,0,"E605E4EE-9575-BB40-BD5F-09ED834ACBBA","all from bazar",0,2,0,0,0,1978,4,4,0,1800,0,1,10000
"BA5B1668-3A2D-D74C-A7E8-E65D4E454240","ISLAM",0,NA,1,"25 percent from own work",267730,9,26333.3333333333,4,"less",4,0,3,10,10,10,5,15,15,2,30,5,15,2,2,"F",1960,0,2,18,0,"No","No educaiton",10,0,"0","0",900,0,0,1,"258B9FBC-4A36-7840-8418-C59848839282","50 percent from own work",0,5,0,0,0,1950,10,2,0,0,0,1,35000
"BAC042BD-C9C8-C048-B2B7-8D2DA8C71D0C","ISLAM",0,NA,1,"all from bazar",166020,8,55000,3,"less",5,0,0,30,90,30,20,90,90,60,240,15,90,2,0,"F",1955,0,2,18,0,"No","No educaiton",0,0,"No","No educaiton",0,0,0,0,"8FD1985E-8BE1-3A47-85DD-503C9A5394E0","all from bazar",0,4,0,0,0,1947,0,3,0,0,0,1,5000
"BB020C6E-DB01-004E-A0F8-747A63A82224","ISLAM",1,"Mat, Hand fan",2,"25 percent from own work",204400,6,31833.3333333333,2,"less",4,0,2,10,25,25,10,30,90,30,210,10,60,13,1,"F",1969,0,2,18,0,"No","No educaiton",1,0,"No","No educaiton",0,1,0,0,"7F63CE7D-1946-4942-9EDD-005D3C16B598","75 percent from own work",0,4,0,0,3,1962,1,6,1,0,0,0,12000
"BB40EFEB-F25B-2A44-A9D1-167F06C602DE","ISLAM",0,NA,2,"all from bazar",45614,5,50000,0,"less",2,0,0,20,20,20,10,10,60,30,180,10,30,12,14,"F",1984,0,2,18,5,"No","Bangla",8,5,"No","Bangla",1800,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BBBBA43D-8646-1349-9147-F32F3759FFCC","ISLAM",0,NA,1,"all from bazar",145280,9,15000,8,"average",4,0,0,5,20,20,10,20,20,10,210,5,20,4,6,"F",1950,0,4,18,5,"No","Bangla",4,0,"0","0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BBF73150-E714-9448-A5EE-B0C226E7E0A9","ISLAM",0,NA,1,"all from bazar",250625,10,36000,2,"less",5,0,2,10,10,10,5,30,15,3,180,10,5,3,5,"F",1963,0,2,18,0,"No","No educaiton",10,0,"0","0",0,0,0,0,"0EF2C69D-E65D-E34C-BB40-9D8FFDAA00FD","25 percent from own work",0,3,0,0,0,1961,10,5,0,900,0,0,22000
"BC3D2353-C44C-5442-849D-3A9105FCFC4C","ISLAM",0,NA,1,"all from bazar",200025,5,16000,2,"less",5,0,0,5,20,20,2,5,30,30,180,5,30,12,5,"F",1980,0,2,18,7,"No","Bangla",10,0,"0","0",3600,1,0,0,"3AD64342-6FCC-BC48-AFA4-4EB35D69697D","all from bazar",0,0,3,1,1,1959,10,16,0,120,0,0,10000
"BC782E66-12FD-9846-BA51-CE965F423BFC","ISLAM",1,"TAILORING",1,"all from bazar",164550,5,45800,1,"less",2,0,1,5,15,15,5,5,60,3,180,5,5,10,0,"F",1987,0,2,18,0,"0","0",10,0,"0","0",900,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC88D5E3-37A4-9049-8494-7F9DDD614E56","ISLAM",0,NA,3,NA,144345,6,10000,1,"less",2,0,0,15,30,30,20,30,30,10,240,20,30,3,6,"F",1980,0,2,18,4,"No","Bangla",23,3,"No","Bangla",0,1,0,1,"B7141A98-210D-3548-B235-834DD25C9875","all from bazar",0,1,0,0,0,1975,23,6,0,0,0,1,14000
"BCC2EA42-2A0F-5046-8C40-333D8D75E852","ISLAM",0,NA,2,"all from bazar",151162,7,53000,2,"average",9,0,2,20,30,30,20,20,20,30,240,30,30,4,0,"F",1955,0,4,18,0,"0","0",10,0,"0","0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1689AF-82BF-DC4E-8FDB-4B2B4D40A4E5","ISLAM",1,"TAILORING WORKS",1,"all from bazar",238650,4,12300,0,"average",4,0,0,10,20,20,10,10,45,20,180,10,45,16,19,"F",1988,0,2,18,9,"No","Bangla",10,0,"0","0",1800,0,0,0,"AF222C9E-D0F0-904C-BDE6-4C3238ABC39C","all from bazar",0,5,0,0,0,1975,10,13,1,3600,0,0,13000
"BD2759D1-B0D8-1849-BF22-D45A2DCD363B","ISLAM",1,"Tailor",1,"all from bazar",120080,4,6500,2,"average",4,0,0,7,15,15,7,30,30,60,240,7,7,11,4,"F",1986,0,5,18,9,"No","Bangla",10,8,"No","Bangla",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD2FE531-5F22-8B4F-9DC2-24F3033AB253","ISLAM",0,NA,1,"all from bazar",208045,6,20000,1,"more",3,0,1,10,20,20,10,35,35,30,150,10,35,13,4,"F",1973,0,2,18,8,"No","Bangla",10,5,"No","Bangla",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD55C783-065F-CD49-B6D8-88588F55371F","ISLAM",0,NA,1,"all from bazar",272350,12,110000,5,"average",5,2,0,10,10,10,2,10,100,2,180,5,7,21,1,"F",1950,0,2,18,0,"No","No educaiton",9,0,"0","0",3600,0,0,1,"20791400-80F7-A048-8E6D-826FDF0E0E91","all from bazar",0,5,0,0,0,1941,9,5,0,900,0,0,18500
"BD588C02-496F-4C46-9145-0218DE3DEDA4","ISLAM",0,NA,2,"all from bazar",189800,5,24000,1,"more",8,0,0,10,0,60,20,30,40,20,240,10,20,8,15,"F",1980,0,2,18,12,"No","Bangla",10,12,"No","Bangla",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1573C2-9C63-754E-A35D-203F8265236A","ISLAM",1,"Tailor",1,"all from bazar",157425,4,20300,2,"more",4,0,0,20,30,30,15,40,40,40,180,15,40,13,5,"F",1983,0,2,18,12,"No","Bangla",10,16,"No","Bangla",0,1,0,0,"BF88E15D-1993-1143-95DD-FB0BD313195F","25 percent from own work",0,2,0,0,0,1968,10,7,0,0,0,0,20300
"BE8859E9-2C57-A442-BECB-7486772BB385","ISLAM",0,NA,1,"all from bazar",118760,7,7000,5,"average",2,0,0,5,30,30,5,5,120,120,300,5,15,12,1,"F",1966,0,4,18,0,"0","0",0,1,"No","Don't know",450,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEA9C478-A21E-9F45-A68D-7CFE5CBECA8B","HINDU",0,NA,2,"all from bazar",76755,8,24500,7,"less",4,0,0,5,15,15,5,15,45,15,150,5,15,20,17,"F",1956,0,2,18,0,"No","No educaiton",0,5,"No","Bangla",1800,0,0,0,"F6130133-30ED-4C47-B37E-1857D7FE0CAF","all from bazar",1,3,0,1,0,1953,0,3,1,0,0,0,500
"BEB86A71-8346-0C43-B59C-9F5A27F53751","ISLAM",1,"Tailor",1,"75 percent from own work",416450,6,24000,1,"more",3,0,0,5,30,30,10,10,30,10,120,5,10,13,18,"F",1968,0,2,18,9,"No","Bangla",0,10,"No","Bangla",450,0,0,0,"503D20E9-8D6F-C54F-AEC9-4301CC297706","75 percent from own work",0,3,0,0,0,1964,1,7,0,900,0,1,27000
"BEC0D054-D5D4-8142-B8B8-94AD3644473C","ISLAM",0,NA,1,"all from bazar",223970,5,9100,1,"average",3,0,0,5,60,60,5,30,60,30,210,35,30,5,0,"F",1982,0,2,18,0,"0","0",10,8,"No","Aliya Madrassa",3600,0,0,0,"51435784-8A99-3745-9FF9-149A021FCD7F","all from bazar",0,5,0,0,1,1974,10,7,0,0,0,0,6000
"BEF9B56F-3F83-4B15-A257-ACFA550F1CFA","ISLAM",0,NA,1,"25 percent from own work",144550,4,6200,0,"less",6,0,0,0,0,0,0,0,0,0,300,0,0,13,1,"F",1991,0,2,18,5,"No","Bangla",4,5,"No","Bangla",0,0,0,0,"A47A441A-899B-6849-AE28-80A1B3701228","75 percent from own work",0,3,0,0,0,1984,2,5,0,1800,0,0,7000
"BEFF1D24-0B35-F041-8CBE-F13990D07666","ISLAM",0,NA,1,"25 percent from own work",75800,5,4250,4,"average",2,0,0,5,30,30,5,5,45,45,150,5,45,6,3,"F",1968,0,4,18,0,"No","No educaiton",9,0,"No","Don't know",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C04B2D66-E65F-E94E-8A5F-20CA6FEE6BD0","ISLAM",1,"SHELAI",1,"all from bazar",169300,4,40000,2,"less",5,0,1,15,15,15,5,30,30,5,150,6,35,20,3,"F",1986,0,2,18,6,"No","Bangla",4,0,"No","No educaiton",2700,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C070D61F-952F-8947-94D3-BF49E0F0453A","ISLAM",0,NA,1,"75 percent from own work",248085,6,36666.6666666667,3,"average",10,0,0,15,20,20,10,30,30,15,150,20,30,6,1,"F",1956,0,2,18,0,"No","No educaiton",0,0,"No","No educaiton",0,0,0,0,"9F8DCDD0-35A4-074A-B886-A145B8D6EF1B","50 percent from own work",0,3,0,0,0,1947,9,4,0,0,0,0,6000
"C12FCA28-CCD1-8641-88D0-1656B8359D2A","ISLAM",0,NA,2,"all from bazar",115400,5,15000,0,"more",5,0,0,10,30,30,30,30,30,20,180,10,30,11,9,"F",1967,0,2,18,0,"No","No educaiton",12,2,"No","Bangla",0,0,0,1,"4EF9E929-21D5-0645-B389-EB6A65106A47","all from bazar",1,0,2,0,0,1958,10,13,0,900,0,1,15000
"C13B5B23-E531-B04D-9381-FE569DF07705","ISLAM",0,NA,1,"75 percent from own work",175825,10,25166.6666666667,4,"less",4,0,0,5,5,5,5,30,30,60,300,5,30,3,2,"F",1950,0,2,18,0,"0","0",2,1,"No","Don't know",0,0,1,1,"70DC6F86-4524-3943-B20C-210FAC5D0ED0","75 percent from own work",0,6,0,0,0,1950,3,5,0,900,1,1,9500
"C1B302D0-BF32-C14E-B439-18AA3721956D","ISLAM",0,NA,1,"all from bazar",101430,5,5600,0,"more",2,0,0,5,15,15,5,45,45,90,300,5,5,9,5,"F",1968,0,0,10,8,"No","Bangla",10,8,"No","Bangla",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1C9E27C-4525-E943-8B09-88B531312FCD","HINDU",0,NA,1,"all from bazar",139850,9,2250,2,"less",4,0,4,10,25,25,5,5,30,5,150,5,5,14,5,"F",1946,0,2,18,0,"0","0",0,1,"No","Bangla",3600,0,0,0,"29A11232-D7E7-C040-A22D-28C5D07B7729","all from bazar",0,4,0,0,0,1935,0,6,0,600,0,0,12000
"C2569306-A804-6C44-85D5-01EF0E2EA49C","ISLAM",1,"Mat",1,"25 percent from own work",253225,9,105000,1,"more",6,0,1,20,20,20,20,60,60,20,210,20,60,6,21,"F",1985,0,2,18,8,"No","Bangla",12,10,"No","Bangla",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2E25F97-4676-A441-8F91-88960E3D7794","ISLAM",1,"PATI",3,"25 percent from own work",96005,5,10500,0,"average",4,0,0,10,30,30,30,30,30,20,240,10,30,8,4,"F",1978,0,2,18,8,"No","Bangla",4,5,"No","Bangla",0,0,0,1,"6259F3E2-3140-2646-A698-8AEDE26F32E8","all from bazar",0,4,0,0,0,1968,12,6,0,1800,0,1,10800
"C30B3941-E3EB-5942-89B8-E744960C42AE","HINDU",0,NA,2,"all from bazar",161900,7,17000,0,"average",3,0,0,30,0,60,20,60,90,60,180,85,90,3,6,"F",1956,0,2,18,0,"No","No educaiton",0,1,"No","Don't know",0,0,0,0,"B0226AA8-9CA3-1A43-BA83-4C3C532E3028","all from bazar",0,4,0,0,0,1950,2,6,0,0,0,0,8000
"C31FA632-6E04-F34B-9AF1-E4341A58D66A","ISLAM",0,NA,1,"50 percent from own work",420900,15,17000,0,"less",6,0,0,20,30,30,10,30,30,25,240,10,30,15,9,"F",1953,0,4,18,6,"No","Bangla",9,5,"No","Bangla",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C43C8F47-2561-464D-8472-4E939C196ED5","ISLAM",1,"TAILOR",1,"all from bazar",694425,5,22500,2,"more",5,4,2,7,25,25,10,15,15,60,150,15,30,11,17,"F",1971,0,2,18,14,"No","Bangla",9,14,"No","Bangla",3600,1,0,0,"72679B87-23A4-C642-A514-AE697BD69590","all from bazar",0,3,0,0,1,1964,9,8,0,54000,0,1,10000
"C43DA728-9272-6E4F-9815-AE734AFE795F","ISLAM",0,NA,1,"25 percent from own work",225845,5,36000,4,"average",3,0,0,15,30,30,10,40,40,15,180,10,40,8,77,"F",1974,0,2,18,5,"No","Bangla",1,4,"No","Bangla",0,1,0,0,"A944D40E-CDE8-0D44-8AF4-654A6C61B52D","75 percent from own work",0,5,0,0,0,1970,4,6,0,900,1,1,18000
"C4EA5DE8-9917-FC48-97BD-349155DFDE75","HINDU",1,"Kula banano",1,"all from bazar",120930,10,22000,6,"more",4,0,0,18,30,30,5,10,30,30,150,5,30,8,7,"F",1959,0,4,18,0,"No","No educaiton",9,0,"No","No educaiton",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C541643F-6D08-7448-9401-6230A8B307CF","ISLAM",0,NA,1,"all from bazar",436100,9,76500,2,"average",5,0,1,10,30,30,15,30,20,10,210,10,30,16,7,"F",1988,0,2,18,10,"No","Bangla",10,8,"No","Bangla",240,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C63E1719-467B-E049-BBB8-F2BDC79FF5AF","ISLAM",0,NA,1,"50 percent from own work",424280,17,30500,0,"more",8,0,0,10,20,20,20,40,40,10,180,20,40,4,5,"F",1954,0,2,24,0,"0","0",0,0,"No","No educaiton",0,0,0,0,"54EC2C71-D70B-4941-87E7-A2ADBDDD121A","75 percent from own work",1,4,0,0,0,1951,2,5,0,0,0,1,10500
"C681BD0A-FE4D-504D-BFD0-554BF94E1080","HINDU",0,NA,2,"all from bazar",137860,6,42000,4,"average",5,0,0,5,30,30,10,10,90,30,180,10,10,8,0,"F",1959,0,2,18,0,"0","0",9,0,"No","No educaiton",0,0,0,0,"23C01138-5D3C-AB42-A29E-A4F6BE2E38C6","all from bazar",0,3,0,0,0,1961,9,7,2,120,0,1,10000
"C6968946-B365-6540-812F-2891B7BED2CB","ISLAM",1,"Tailor",1,"all from bazar",123660,4,10100,2,"more",5,0,0,20,30,30,20,60,0,0,0,0,0,12,6,"F",1987,0,2,18,5,"No","Bangla",10,5,"No","Bangla",3600,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C7085C8D-7BD6-E04E-9E76-AB52EB9A7C0E","ISLAM",0,NA,3,"all from bazar",141465,5,12000,0,"average",4,0,0,10,5,5,5,20,20,10,240,5,20,4,1,"F",1981,0,2,18,2,"No","Bangla",12,2,"No","Bangla",900,1,0,1,"E9A9E1D9-9B6C-2F43-A430-0E07268F6DCD","all from bazar",0,2,0,0,0,1975,23,7,0,4500,0,0,11600
"C71F0AC1-B5E9-3748-A38F-C4453A39D8F3","ISLAM",0,NA,1,"75 percent from own work",190750,5,25083.3333333333,3,"more",5,0,0,15,60,60,12,30,30,20,300,20,30,6,4,"F",1967,0,2,18,7,"No","Bangla",1,10,"No","Bangla",0,0,0,0,"7530E028-1685-A045-A78A-AF2F7F2090AB","75 percent from own work",0,4,0,0,0,1959,1,6,0,1800,0,1,12500
"C778678F-BBAE-F646-B154-84D4B905D441","HINDU",1,"MORA, WEAVING MATE, TAYLOR.",1,"25 percent from own work",194750,5,8416.66666666667,0,"average",5,2,0,10,40,40,10,40,40,10,180,40,40,3,0,"F",1974,0,2,18,0,"0","0",1,2,"No","Bangla",40,0,1,1,"1A067E53-AE43-4E40-91D2-520FF17547F5","50 percent from own work",0,3,0,0,0,1962,4,4,0,0,0,0,8000
"C790FCA3-D1A1-3F4E-912A-94BC7EAB5B08","ISLAM",0,NA,1,"all from bazar",272475,6,6416.66666666667,2,"more",6,0,0,0,0,0,0,0,0,0,180,10,15,5,5,"F",1962,0,2,18,5,"No","Bangla",1,8,"No","Bangla",3600,1,0,0,"5BF7FDCE-2403-554A-B9BD-02194F76E6DF","all from bazar",0,3,0,0,0,1951,0,6,0,120,0,0,6000
"C815A47F-5DC0-8541-8A1B-50C176114397","ISLAM",0,NA,2,"all from bazar",211250,11,328,9,"less",4,0,1,5,30,30,20,20,60,5,180,20,20,4,0,"F",1960,0,2,18,1,"No","Don't know",0,1,"No","Don't know",0,0,1,1,"CFB9F4A0-9ABB-5747-AB7C-68A398C3D6C1","all from bazar",0,3,0,0,0,1953,9,6,1,0,0,1,17500
"C84C923D-BB6C-F743-87EF-9EF75788F00A","ISLAM",0,NA,2,"all from bazar",110905,5,7000,1,"more",7,0,0,10,0,60,20,30,60,20,240,20,20,6,22,"F",1968,0,2,18,3,"No","Bangla",4,8,"No","Bangla",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C8AAB9FA-2E32-6C4D-8CBA-C5A70611970C","ISLAM",0,NA,2,"all from bazar",104520,6,16000,8,"less",4,0,0,5,30,90,5,20,90,30,240,10,90,16,14,"F",1966,0,2,18,0,"No","No educaiton",10,2,"No","Bangla",0,0,0,0,"39AF02B3-3F6B-3742-B2BD-229363537BB7","all from bazar",0,4,0,0,0,1956,10,11,0,0,0,0,10000
"C8BD865D-BD40-BC48-8BF3-F85E5ABD96A7","ISLAM",1,"PATI",1,"25 percent from own work",428150,11,98333.3333333333,11,"less",5,0,2,10,15,15,10,10,30,10,120,10,10,12,18,"F",1954,0,2,18,0,"No","No educaiton",1,6,"No","Bangla",0,0,0,0,"7A4BFA15-6FD2-374E-B08B-71D2FCEF6CD3","25 percent from own work",1,3,0,0,0,1944,0,9,1,0,1,1,15000
"C8DF9521-5A7A-6741-AA56-0CCFFB168B3A","ISLAM",0,NA,1,"all from bazar",119975,5,9000,2,"less",2,0,0,7,0,60,7,40,40,20,240,30,30,6,0,"F",1987,0,2,18,5,"No","Bangla",10,5,"No","Bangla",1800,1,0,0,"3354FA96-D41E-9B4F-8EF9-92E8F23C9CF2","50 percent from own work",1,5,0,0,0,1977,12,11,1,900,0,1,12000
"C9E54385-3C6D-F44C-88C9-9D993B66C108","ISLAM",0,NA,1,"all from bazar",484750,6,22500,1,"more",5,0,2,10,10,10,15,15,45,45,120,15,15,6,7,"F",1978,0,2,18,10,"No","Bangla",1,0,"0","0",3600,1,0,0,"16D988D3-4255-5E4F-A998-1F70F33B9350","50 percent from own work",0,7,0,0,2,1963,1,2,2,2100,0,0,31000
"CA5C5732-FCDF-A640-BDCA-4C47BD3D5BD9","ISLAM",0,NA,1,"all from bazar",589550,4,60000,3,"average",5,0,1,10,20,20,10,10,60,90,90,5,10,10,149,"F",1974,0,2,18,9,"No","Bangla",12,9,"No","Bangla",3600,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA82416A-5208-5E4C-B96A-18A73AA69C4C","ISLAM",1,"COMPUTER",1,"50 percent from own work",236075,6,18400,0,NA,5,3,3,2,30,30,10,30,30,20,210,10,30,5,2,"F",1987,0,1,10,17,"No","Bangla",0,0,"0","0",360,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAAC76EC-72B2-9B4E-99C3-1F81CF4E45BF","ISLAM",0,NA,1,"all from bazar",130560,6,0,0,"average",4,0,0,10,20,20,10,20,20,15,240,10,20,9,8,"F",1982,0,2,18,5,"No","Bangla",4,5,"No","Bangla",3600,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CB107FFF-CDAB-8D4E-9182-F9965C1AD60B","HINDU",1,"Chai banano.",1,"50 percent from own work",189425,5,11350,2,"less",5,0,2,15,30,30,10,30,60,60,180,10,60,10,0,"F",1990,0,2,18,5,"No","Bangla",9,7,"No","Bangla",5400,1,0,0,"4F5030C0-FBAE-9245-AA59-6A6191AAEBA7","75 percent from own work",1,5,0,0,2,1979,4,6,3,3600,0,0,12000
"CB412C25-D1D8-F84C-AFBD-49989211FEDE","ISLAM",0,NA,2,"all from bazar",161215,5,5000,0,"DK",3,0,0,5,10,10,10,10,40,4,180,20,45,1,34,"F",1977,0,5,18,5,"No","Bangla",9,0,"No","Don't know",900,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CBF79CBE-2489-7F4B-B613-71EBD929038F","ISLAM",0,NA,1,"all from bazar",361675,5,50000,0,"more",7,0,2,10,20,20,30,30,60,60,180,20,20,7,7,"F",1979,0,2,18,11,"No","Bangla",9,8,"No","Bangla",3600,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC1C8AFD-F951-9B44-9517-7E746CEC2D1F","ISLAM",0,NA,1,"75 percent from own work",185775,7,14916.6666666667,2,"average",6,0,0,5,30,30,5,30,60,30,300,5,90,6,11,"F",1979,0,2,18,5,"No","Bangla",0,5,"No","Bangla",0,0,0,1,"5603A5EC-9B78-694D-B5B5-96CE4745E9CF","75 percent from own work",0,4,0,0,0,1974,2,6,0,0,0,1,12000
"CC2953E3-835B-6C43-BEA6-D09990BFCD98","HINDU",0,NA,1,"all from bazar",144457,4,20750,0,NA,3,0,0,10,20,20,10,20,20,5,180,5,20,2,0,"F",1984,0,1,10,0,"0","0",0,0,"0","0",1800,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CC6E201B-EB90-2046-9D72-92CF0A3AD592","ISLAM",0,NA,1,"50 percent from own work",438080,10,56500,1,"less",4,1,1,10,20,20,10,10,10,5,180,5,15,11,12,"F",1958,0,2,18,0,"No","Don't know",1,0,"No","No educaiton",0,0,0,0,"A70EF194-911C-4A4F-AA8F-F237379D4FD4","75 percent from own work",0,4,0,0,2,1952,1,4,0,900,0,0,45000
"CCE88ADD-BA5A-534B-9612-F8122E5B60FF","ISLAM",0,NA,1,"all from bazar",145725,12,20000,8,"less",3,0,0,5,40,40,5,40,30,5,180,5,30,9,2,"F",1951,0,2,18,0,"No","No educaiton",0,7,"No","Bangla",0,0,0,0,"C4E12FC9-9C18-CA46-A60C-42C4CB08F057","all from bazar",0,2,0,0,0,1940,0,6,0,0,1,1,10500
"CCF2BC49-75F4-DA41-8436-2358693A0210","ISLAM",0,NA,1,"all from bazar",245600,10,28000,9,"average",6,0,3,2,30,30,10,10,40,90,300,10,10,12,4,"F",1958,0,2,18,1,"No","Don't know",0,7,"No","Bangla",3600,0,0,1,"2F3E5C45-7F72-094E-A6BF-BA468AAEC58E","all from bazar",0,5,0,0,0,1952,0,6,0,1800,0,1,20000
"CDAED867-D338-2D49-9CBE-D2F3EAEBC4BC","ISLAM",0,NA,1,"25 percent from own work",375025,7,52375,2,"less",5,0,3,5,30,30,5,10,60,60,240,10,60,15,32,"F",1985,0,2,18,5,"No","Bangla",9,0,"0","0",0,0,0,1,"B2F6A7EF-4F3E-1642-8A5F-E478AF90CF1E","25 percent from own work",0,4,0,0,0,1978,9,12,1,1800,0,1,40500
"CDE3185C-8802-2541-A509-BB04EF2DB041","ISLAM",0,NA,1,"50 percent from own work",393225,9,42000,8,"more",5,0,3,5,10,10,5,45,45,60,180,5,5,14,8,"F",1963,0,2,18,8,"No","Bangla",2,9,"No","Bangla",0,1,0,0,"8B7362A5-290D-A84B-B75D-5F953890E449","50 percent from own work",1,5,0,0,0,1958,11,6,0,900,0,0,9000
"CE2D9202-F6F2-5B45-AB6D-3C2CC81F55EE","ISLAM",0,NA,1,"all from bazar",330775,4,65000,1,"more",8,0,1,3,25,25,25,25,10,30,300,10,30,5,3,"F",1984,0,2,18,9,"No","Bangla",10,10,"No","Bangla",900,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CF0D4D94-BBF2-6247-B956-75FB3C0B98F4","ISLAM",1,"TAILOR",1,"all from bazar",109710,10,46000,4,"more",7,0,0,20,30,30,30,30,30,20,210,20,30,4,17,"F",1946,0,2,18,1,"No","Bangla",11,8,"No","Bangla",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CFA65A3E-AA7A-684D-BD49-2F39B999293A","ISLAM",1,"TAILOR",1,"25 percent from own work",196290,9,30500,4,"average",5,3,2,15,30,30,5,10,10,45,180,5,25,12,1,"F",1958,0,2,18,3,"No","Bangla",1,0,"0","0",0,0,0,0,"644E9448-539D-9349-AF15-F3495D0FB8DE","25 percent from own work",0,3,0,0,1,1951,1,6,1,900,0,1,14500
"CFC035EA-2AE8-7D42-A3DE-0405F85DC238","ISLAM",0,NA,1,"25 percent from own work",210075,4,40000,1,"more",6,0,0,5,20,20,5,10,30,30,240,20,30,14,8,"F",1988,0,2,18,10,"No","Bangla",10,15,"No","Bangla",600,1,0,0,"FDDF9CA0-A01C-EB46-B8EF-1ADB96565354","75 percent from own work",0,4,0,0,1,1968,10,7,1,900,0,0,24000
"CFDC2F96-82EC-CA44-A302-71C1F3D272E4","ISLAM",0,NA,2,"all from bazar",236075,7,14000,0,"more",5,0,0,5,30,30,30,30,30,20,30,10,30,6,1,"F",1984,0,2,18,5,"No","Bangla",12,10,"No","Bangla",900,0,0,0,"F4C9531B-9655-1F4F-8A5E-24351E36B395","all from bazar",1,4,0,0,0,1983,23,10,0,3600,0,1,26000
"CFE86EAE-7821-0944-8F45-504F87E5BF93","ISLAM",1,"DULA,CHALUN,PATI",1,"all from bazar",381825,9,55000,5,"average",4,0,3,3,5,5,5,5,40,5,150,5,5,4,4,"F",1959,0,2,18,5,"No","Bangla",0,9,"No","Bangla",600,0,0,0,"193E49FB-BE21-CE4B-8B6A-40D70B8BD833","all from bazar",0,5,0,0,0,1944,0,9,0,0,0,0,5000
