id,religion,skilledWork,religiousEducationMuslim,religiousEducationFromSchool,religiousEducationFromReligiousLeader,religiousEducationFromFamily,religiousEducationFromTemple,religiousEducationFromNoOne,religiousEducationFromRelatives,religiousEducationNeverLearned,religiousEducationFromOthers,religiousEducationReadReligiousText,religiousEducationReadTextLevel,religiousEducationReadTextBangla,religiousEducationReadTextSanskrit,religiousEducationReciteText,religiousEducationMemorizeTextLevel,religiousEducationGoneOnUmrah,religiousEducationGoneOnHajj,religiousEducationNumberFamilyUmrah,religiousEducationNumberFamilyHajj,religiousEducationReadOtherHolyBooks,religiousEducationGoneOnPilgrimageIndia,religiousEducationGoneToHolyPlaces,religiousEducationNumberPilgrimageIndia,religiousEducationNumberHolyPlaces,assetPrimaryResidence,assetOwnHouse,assetInheritHouse,assetNumberOfHousesOwned,assetPrimaryResidenceAge,assetPrimaryResidenceRooms,assetPrimaryResidenceRoof,assetPrimaryResidenceRoofOther,assetPrimaryResidenceWall,assetPrimaryResidenceWallOther,assetPrimaryResidenceFloor,assetPrimaryResidenceFloorOther,assetPrimaryResidenceFuel,assetPrimaryResidenceToiletType,assetPrimaryResidenceToiletOwnShared,assetElectricity,assetElectricityYears,assetChargerLight,assetChargerLightNumber,assetElectricFan,assetElectricFanNumber,assetElectricLight,assetElectricLightDegree,assetSolarPanel,assetSolarPanelSize,assetGenerator,assetGeneratorNumber,assetTelevision,assetTelevisionNumber,assetFridge,assetFridgeNumber,assetQuilt,assetQuiltNumber,assetMattress,assetMattressNumber,assetCot,assetCotNumber,assetChair,assetChairNumber,assetSofa,assetSofaNumber,assetSofaSet,assetSofaSetNumber,assetRack,assetRackNumber,assetCabinet,assetCabinetNumber,assetTable,assetTableNumber,assetDressingTable,assetDressingTableNumber,assetCookingPotsDegree,assetChickenDucks,assetChickenDucksNumber,assetGoats,assetGoatsNumber,assetCowsOxen,assetCowsOxenNumber,assetRickshaw,assetRickshawNumber,assetAutorickshaw,assetAutorickshawNumber,assetBicycle,assetBicycleNumber,assetMotorcycle,assetMotorcycleNumber,assetCNGTomTom,assetCNGTomTomNumber,assetBoat,assetBoatEngine,assetShop,assetShopSize,assetTractor,assetTractorNumber,assetTubeWell,assetTubeWellOwn,assetDeepTubewell,assetPond,assetPondSize,assetPondOwn,assetMobilePhone,assetMobilePhoneNumber,assetSmartphone,assetSmartphoneNumber,assetComputer,assetComputerNumber,notesHouseholdAssets,notesFoodSecurity,FoodSecurity,landOwnedHouseAmount,landOwnedFarmAmount,landOwnedUnit,landInheritanceHusband,landInheritanceHusbandLater,landInheritanceRespondent,landPurchasedHusband,landPurchasedRespondent,foodSourceChildhood,foodSourceNow,notesLandInheritance,landPurchasedHusbandNA,landInheritanceHusbandNA,landInheritanceRespondentLater,landInheritanceRespondentNA,landPurchasedRespondentNA,WEALTH_TOTAL_VAL,familyBariSocialClassAfter,MacArthurLadderPresent,MacArthurLadderPast,id_Questionaire,id,gender,relationToRespondent,incomeTotalMonthly,incomeYearlyCrops,incomeMonthlyRentsInvestments,incomeMonthlyPension,remittance,incomeMonthlyRemittance,id_Questionaire,NoInHH,hh_income,HHInc_per_cap,,correlations
BEFF1D24-0B35-F041-8CBE-F13990D07666,ISLAM,,1,,1,,,,,,,1,Can,,,,,,,1,0,,,,,,1,1,1,1,100,3,3,,3,,1,,1,3,shared,1,2,,,1,2,1,less,,,,,,,,,1,2,1,1,1,2,1,2,,,,,,,1,1,1,1,,,average,1,2,,,,,,,,,,,,,,,,,,,,,1,shared,,,,,,,,,,,,,1,8,0,1,1,,,,,50 percent from own work,25 percent from own work,,,,1,,,75800,2,2,3,BEFF1D24-0B35-F041-8CBE-F13990D07666,6F458F35-3B70-7345-8B26-2C7662B3EA3B,F,Respondent,0,15000,0,0,No,0,BEFF1D24-0B35-F041-8CBE-F13990D07666,5,3000,600,,
C04B2D66-E65F-E94E-8A5F-20CA6FEE6BD0,ISLAM,1,1,,,1,,,1,,,1,Can,,,,,,,1,0,,,,,,2,,1,1,0,2,3,,3,,1,,1,3,shared,1,1,1,2,1,3,1,less,,,,,1,1,,,1,3,1,1,1,2,1,1,,,,,1,1,1,3,,,1,1,more,1,2,,,,,,,,,,,,,,,,,,,,,1,shared,,1,M,shared,1,2,1,1,,,,,1,0,0,0,,1,,,,all from own work,all from bazar,,,,,,,169300,2,5,2,C04B2D66-E65F-E94E-8A5F-20CA6FEE6BD0,D2873A12-02FE-0B48-8CC4-27647C7455E4,F,Respondent,0,0,0,0,Yes,10000,C04B2D66-E65F-E94E-8A5F-20CA6FEE6BD0,4,30000,7500,,
C070D61F-952F-8947-94D3-BF49E0F0453A,ISLAM,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,1,1,1,1,35,6,3,,3,,2,,1,3,own,,,1,1,1,1,1,average,1,S,,,,,,,1,6,1,3,1,4,1,4,,,,,1,1,1,1,1,1,,,average,1,4,,,1,2,,,,,,,,,,,,,,own,,,1,,,,,,1,1,,,,,,,1,16,23,5,,,1,1,,all from own work,75 percent from own work,,,,,,,248085,2,10,2,C070D61F-952F-8947-94D3-BF49E0F0453A,E071E4E1-EBA6-B043-8443-AE75EEFEC004,F,Respondent,,,,,No,,C070D61F-952F-8947-94D3-BF49E0F0453A,6,NA,,,
C12FCA28-CCD1-8641-88D0-1656B8359D2A,Islam,,1,,1,,,,,,,,,,,,,1,1,1,1,,,,,,1,1,1,1,100,3,3,,3,,1,,1,3,own,1,15,1,1,1,2,1,average,,,,,,,,,1,2,1,1,1,3,1,2,,,,,1,1,1,1,1,1,,,average,1,7,,,,,,,,,,,,,,,,,,,,,,,,1,M,shared,1,1,1,1,,,,,2,2,10,1,1,,,,,25 percent from own work,all from bazar,,,,,,,115400,2,5,3,C12FCA28-CCD1-8641-88D0-1656B8359D2A,3A0CC05F-53DA-394A-9E5F-C1229B87A1FD,F,Respondent,0,0,0,0,No,0,C12FCA28-CCD1-8641-88D0-1656B8359D2A,5,NA,,,
C13B5B23-E531-B04D-9381-FE569DF07705,ISLAM,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,1,1,1,1,35,2,3,,3,,1,,1,2,shared,,,1,1,,,,,1,M,,,,,,,1,3,1,2,1,2,1,2,,,,,,,1,1,,,,,less,1,2,,,1,3,,,,,,,,,,,,,,,,,1,own,,1,S,own,,,,,,,,,1,30,30,1,1,,,1,,75 percent from own work,75 percent from own work,,,,1,,,175825,2,4,3,C13B5B23-E531-B04D-9381-FE569DF07705,D842D04E-E30A-C14F-BC1A-66912B332C99,F,Respondent,0,0,0,0,No,0,C13B5B23-E531-B04D-9381-FE569DF07705,10,18000,1800,,
C1B302D0-BF32-C14E-B439-18AA3721956D,Islam,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,1,1,1,1,100,2,3,,3,,1,,1,3,own,,,1,1,1,1,,,,,,,,,,,1,1,1,1,1,2,1,2,,,,,,,,,1,1,,,less,1,3,,,,,,,,,1,2,,,,,,,,,,,1,,,,,,1,1,1,2,,,,,1,13,160,1,1,,,,,all from own work,all from bazar,,,,,,,101430,2,2,5,C1B302D0-BF32-C14E-B439-18AA3721956D,8FB0BFF1-ACF8-0D4E-A1A1-06A786234BD3,F,Respondent,4200,,,500,No,,C1B302D0-BF32-C14E-B439-18AA3721956D,5,NA,,,
C1C9E27C-4525-E943-8B09-88B531312FCD,HINDU,,,,1,,,,,,,,,,,,,,,,,,,1,4,0,1,1,,1,100,3,3,,3,,2,,1,3,shared,1,8,1,4,1,3,1,average,,,,,1,1,,,1,3,1,3,1,3,1,5,,,,,1,1,1,1,1,1,1,1,average,,,,,,,,,,,,,,,,,,,1,M,,,1,own,,1,M,shared,1,2,,,,,,,1,4,0,1,,,,,,50 percent from own work,all from bazar,,,,,,,139850,2,4,4,C1C9E27C-4525-E943-8B09-88B531312FCD,5A29A073-C9A8-8A43-8480-DC0BF2E992CD,F,Respondent,0,27000,0,0,No,0,C1C9E27C-4525-E943-8B09-88B531312FCD,9,0,0,,
C2569306-A804-6C44-85D5-01EF0E2EA49C,Islam,1,1,,1,,,,,,,,,,,,,,,1,1,,,,,,1,1,1,1,200,3,3,,3,,1,,1,3,shared,,,1,1,,,,,1,M,,,,,,,1,5,1,2,1,3,1,2,,,,,1,1,1,3,1,1,,,average,,,,,,,,,1,1,,,,,,,,,,,,,1,own,,1,M,shared,1,2,1,2,,,,,1,0,0,1,,,,,,all from own work,25 percent from own work,,,,,,,253225,2,6,5,C2569306-A804-6C44-85D5-01EF0E2EA49C,43B4501F-7550-D64B-AC57-1C3FCB98D8B6,F,Respondent,,,,,Yes,5000,C2569306-A804-6C44-85D5-01EF0E2EA49C,9,NA,,,
C2E25F97-4676-A441-8F91-88960E3D7794,ISLAM,1,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,1,1,1,1,15,2,3,,3,,1,,1,3,own,,,1,1,,,,,,,,,,,,,1,3,,,1,2,1,2,,,,,,,1,1,1,2,,,average,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,3,2.5,0,1,1,,,,1,50 percent from own work,25 percent from own work,,,,,,,96005,2,4,4,C2E25F97-4676-A441-8F91-88960E3D7794,A15C9E98-13EC-AE46-82F1-B2ED46AA67DB,F,Respondent,2500,0,0,0,No,0,C2E25F97-4676-A441-8F91-88960E3D7794,5,10500,2100,,
C30B3941-E3EB-5942-89B8-E744960C42AE,Hindu,,,,1,,,,,,,,,,,,,,,,,,,1,0,3,1,1,,1,6,3,3,,3,,1,,1,3,own,,,1,2,1,2,1,more,1,S,,,,,,,1,3,1,2,1,2,1,2,,,,,1,1,1,1,,,,,,1,2,,,1,1,,,,,,,,,,,,,1,M,,,1,own,,1,M,shared,1,1,,,,,,,2,0,0,,1,,,,,all from own work,all from bazar,,,,,,,161900,2,3,5,C30B3941-E3EB-5942-89B8-E744960C42AE,B31192BE-ABDE-7846-8025-070CF6974AB1,F,Respondent,0,0,0,0,No,0,C30B3941-E3EB-5942-89B8-E744960C42AE,7,17000,2428.571429,,
C31FA632-6E04-F34B-9AF1-E4341A58D66A,ISLAM,,1,,,1,,,,,,1,Can,,,,,,,0,1,,,,,,1,1,1,1,36,3,3,,2,,2,,2,2,own,1,36,1,2,1,3,1,average,,,,,1,1,1,1,1,9,1,5,1,5,1,1,1,,,1,1,1,1,2,1,1,,,average,,,,,,,,,,,,,,,,,,,1,L,,,1,own,1,1,L,own,1,5,1,4,,,,,1,21,32,1,,,,1,,all from own work,50 percent from own work,,,,,,,420900,2,6,8,C31FA632-6E04-F34B-9AF1-E4341A58D66A,88963683-CB76-F141-937E-33FF345392D6,F,Respondent,,12000,6000,,No,,C31FA632-6E04-F34B-9AF1-E4341A58D66A,15,NA,,,
C43C8F47-2561-464D-8472-4E939C196ED5,ISLAM,1,1,,1,,,,,,,1,,,,,,,,0,1,,,,,,1,1,1,1,50,6,3,,2,,2,,1,3,own,1,18,1,1,1,5,1,more,1,M,1,1,1,1,1,1,1,7,1,6,1,5,1,11,1,1,,1,1,1,1,4,1,6,1,1,average,,,,,,,,,,,,,1,1,,,,,,,,,1,own,,1,L,own,1,4,1,1,,,,,1,47,28,1,1,,,,,50 percent from own work,all from bazar,,,,1,,,694425,2,5,7,C43C8F47-2561-464D-8472-4E939C196ED5,FE11AE53-7B39-C54B-AFFD-6B3A3CA604FE,F,Respondent,0,0,0,0,No,0,C43C8F47-2561-464D-8472-4E939C196ED5,5,20000,4000,,
C43DA728-9272-6E4F-9815-AE734AFE795F,ISLAM,,1,,1,1,,,,,,1,Can,,,,,,,0,0,,,,,,2,1,,1,19,4,3,,3,,2,,1,3,own,,,1,1,,,,,1,M,,,,,,,1,6,1,3,1,4,1,4,,,,,1,1,1,1,1,2,1,1,average,1,12,,,,,,,,,,,,,,,,,,,,,1,own,,1,M,own,1,1,1,1,,,,,1,15,6,1,,,,1,,25 percent from own work,25 percent from own work,,,,,,,225845,2,3,2,C43DA728-9272-6E4F-9815-AE734AFE795F,3CB3B8F2-2371-2942-A08B-76D1A8B74E0E,F,Respondent,0,0,0,0,Yes,10000,C43DA728-9272-6E4F-9815-AE734AFE795F,5,20000,4000,,
C4EA5DE8-9917-FC48-97BD-349155DFDE75,Hindu,1,,,,1,,,,,,,,,,,,,,,,,,1,0,8,1,1,,1,45,2,3,,3,,1,,1,3,own,,,,,1,1,1,less,1,M,,,,,,,1,5,1,2,1,2,1,4,,,,,,,1,1,1,1,1,1,average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,3,0,1,,,,1,,all from bazar,all from bazar,,,,,,,120930,2,4,3,C4EA5DE8-9917-FC48-97BD-349155DFDE75,7A769072-6AEA-FE48-870E-077EC4A6FFB3,F,Respondent,0,0,0,0,No,0,C4EA5DE8-9917-FC48-97BD-349155DFDE75,10,NA,,,
C541643F-6D08-7448-9401-6230A8B307CF,ISLAM,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,2,,1,1,0,4,3,,3,,1,,1,3,own,1,12,1,2,1,4,1,average,,,,,1,1,1,1,1,7,1,6,1,4,1,6,1,,,1,1,1,1,5,1,3,1,1,average,,,,,,,,,,,,,,,,,,,,,,,1,own,,1,M,shared,1,6,1,3,1,1,,0,1,5,0,2,,,1,,,50 percent from own work,all from bazar,,,,,,,436100,2,5,6,C541643F-6D08-7448-9401-6230A8B307CF,295B4CAD-8DA9-0D4E-9583-6F55BE7FC98F,F,Respondent,0,0,0,0,No,0,C541643F-6D08-7448-9401-6230A8B307CF,9,56500,6277.777778,,
C63E1719-467B-E049-BBB8-F2BDC79FF5AF,ISLAM,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,1,1,1,3,200,5,3,,3,,1,,1,3,own,,,,,,,,,1,S,,,,,,,1,8,1,5,1,5,1,4,,,,,,,1,1,1,1,,,average,1,2,,,,,,,1,2,,,,,,,,,,,,,1,own,,1,M,shared,1,2,1,1,,,,,1,50,0,1,1,,,,,75 percent from own work,50 percent from own work,,,,,,,424280,2,8,6,C63E1719-467B-E049-BBB8-F2BDC79FF5AF,C20BD56B-4A33-2C4A-993A-701A4762A974,F,Respondent,0,0,0,0,No,0,C63E1719-467B-E049-BBB8-F2BDC79FF5AF,17,30000,1764.705882,,
C681BD0A-FE4D-504D-BFD0-554BF94E1080,Hindu,,,,,1,,,,,,,,,,,,,,,,,,,0,0,1,1,,1,300,2,3,,3,,1,,1,3,own,,,1,2,1,1,1,average,1,M,,,,,,,1,4,1,3,1,2,1,2,,,,,1,1,1,2,1,1,1,1,average,,,,,,,,,,,,,,,,,,,1,S,,,,,,1,L,shared,1,1,,,,,,,2,3,0,1,,,,,,all from bazar,all from bazar,,,,,,,137860,2,5,2,C681BD0A-FE4D-504D-BFD0-554BF94E1080,F3BD02C7-FFE4-F747-BF2D-99A237C92EF2,F,Respondent,,,,,,,C681BD0A-FE4D-504D-BFD0-554BF94E1080,6,NA,,,
C6968946-B365-6540-812F-2891B7BED2CB,Islam,1,1,,1,,,,,,,,,,,,,,,0,0,,,,,,1,1,,2,100,2,3,,3,,1,,2,3,shared,1,13,1,2,1,1,1,average,,,,,,,,,1,1,1,1,1,2,1,2,,,,,,,1,1,1,2,,,average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,1,7,0,1,1,,,,,50 percent from own work,all from bazar,,,,,,,123660,2,5,2,C6968946-B365-6540-812F-2891B7BED2CB,9F7D5D8C-5CB5-8C41-A406-34E36870C4F9,F,Respondent,0,0,0,0,No,0,C6968946-B365-6540-812F-2891B7BED2CB,4,10000,2500,,
C7085C8D-7BD6-E04E-9E76-AB52EB9A7C0E,ISLAM,,1,,1,,,,,,,,,,,,,,,,,,,,,,4,,,1,1,1,3,,3,,1,,2,2,own,1,1,1,1,1,1,1,average,,,,,1,1,1,1,1,1,1,1,1,1,1,2,,,,,1,1,,,,,,,less,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,3,0,0,,,,,,,50 percent from own work,all from bazar,,,,,,,141465,1,4,4,C7085C8D-7BD6-E04E-9E76-AB52EB9A7C0E,3CFE2E5E-9E89-6F42-8C65-09464EB93D48,F,Respondent,4000,,,,No,,C7085C8D-7BD6-E04E-9E76-AB52EB9A7C0E,5,NA,,,
C71F0AC1-B5E9-3748-A38F-C4453A39D8F3,Islam,,1,,1,,,,,,,1,Can,,,,,,,0,2,,,,,,1,1,,1,0,3,3,,3,,1,,1,2,own,1,13,1,1,1,2,1,average,,,,,,,,,1,3,1,2,1,3,1,4,,,,,1,1,1,3,,,,,average,,5,,,,,,,,,,,,,,,,,,,,,1,shared,,1,M,shared,1,2,1,1,,,,,1,2,1.5,1,1,,,,,all from own work,75 percent from own work,,,,,,,190750,2,5,5,C71F0AC1-B5E9-3748-A38F-C4453A39D8F3,14816818-D06A-7C43-B39F-D350B08BAD40,F,Respondent,0,0,0,0,Yes,6000,C71F0AC1-B5E9-3748-A38F-C4453A39D8F3,5,12000,2400,,
C778678F-BBAE-F646-B154-84D4B905D441,HINDU,1,,,1,,,,,,,,,,,,,,,,,,,1,5,0,1,1,,1,0,3,3,,3,,1,,1,3,own,,,,,,,,,,,,,,,,,1,2,1,2,1,2,1,4,,,,,,,,,1,1,,,average,,,,,1,3,,,,,,,,,,,,,,,,,,,,1,M,shared,1,1,1,1,,,,,1,0,0,0,1,,,,,50 percent from own work,25 percent from own work,,,,,,,194750,2,5,4,C778678F-BBAE-F646-B154-84D4B905D441,0DFEB679-2E3D-994F-8AB6-858661BF3DA5,F,Respondent,0,0,0,0,No,0,C778678F-BBAE-F646-B154-84D4B905D441,5,8000,1600,,
C790FCA3-D1A1-3F4E-912A-94BC7EAB5B08,ISLAM,,1,,1,,,,,,,1,Can,,,1,Little,,,1,0,,,,,,1,1,1,1,130,4,2,,2,,2,,2,2,own,1,30,1,2,1,3,1,less,,,,,1,1,1,1,1,6,1,3,1,3,1,5,,,,,1,1,1,2,1,1,1,1,average,1,7,,,,,,,,,,,,,,,,,,,,,1,own,,1,,,1,1,1,1,,,,,1,1,10,3,1,,,1,,75 percent from own work,all from bazar,,,,1,,,272475,2,6,6,C790FCA3-D1A1-3F4E-912A-94BC7EAB5B08,C8313202-3364-5D4E-9A33-B8314DAC2BB7,F,Respondent,,,,,No,,C790FCA3-D1A1-3F4E-912A-94BC7EAB5B08,6,NA,,,
C815A47F-5DC0-8541-8A1B-50C176114397,ISLAM,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,1,1,,1,50,3,3,,3,,1,,1,4,own,1,30,,,1,3,1,less,1,S,,,,,1,1,1,4,1,3,1,3,1,6,1,,,1,1,1,,,1,1,,,average,,,,,,,,,,,,,,,,,,,,,,,1,own,,1,L,shared,1,1,1,1,,,,,2,3,0,1,,,,,,75 percent from own work,all from bazar,,,,,,,211250,2,4,5,C815A47F-5DC0-8541-8A1B-50C176114397,4A132F24-584B-334F-A616-1B1F9CDFE0A9,F,Respondent,0,0,0,0,No,0,C815A47F-5DC0-8541-8A1B-50C176114397,11,28,2.545454545,,
C84C923D-BB6C-F743-87EF-9EF75788F00A,Islam,,1,,1,,,,,,,1,Can,,,,,,1,0,2,,,,,,1,1,1,1,30,2,3,,3,,1,,1,3,shared,1,15,1,1,,3,1,average,,,,,,,,,1,3,1,2,1,2,1,3,,,,,1,1,1,1,1,1,,,average,,,,,,,,,,,,,,,,,,,,,,,1,own,,,,,1,1,1,1,,,,,2,0,0,,1,,,,,all from own work,all from bazar,,,,,,,110905,2,7,4,C84C923D-BB6C-F743-87EF-9EF75788F00A,1C133C73-F26F-A445-9113-A79301862F71,F,Respondent,0,0,0,0,Yes,7000,C84C923D-BB6C-F743-87EF-9EF75788F00A,5,0,0,,
C8AAB9FA-2E32-6C4D-8CBA-C5A70611970C,ISLAM,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,1,1,1,1,150,3,3,,3,,1,,1,3,own,1,15,,,1,2,1,less,,,,,,,,,1,2,1,2,1,2,1,4,,,,,,,1,2,1,1,,,less,,,,,,,,,,,,,,,,,,,,,,,1,own,,,,,1,1,,,,,,,2,2,0,5,1,,1,1,,25 percent from own work,all from bazar,,,,,,,104520,2,4,3,C8AAB9FA-2E32-6C4D-8CBA-C5A70611970C,A1E06129-DF82-A14B-BE62-42EA54B9E342,F,Respondent,0,0,0,0,Yes,3000,C8AAB9FA-2E32-6C4D-8CBA-C5A70611970C,6,13000,2166.666667,,
C8BD865D-BD40-BC48-8BF3-F85E5ABD96A7,ISLAM,1,1,,1,,,,,,,,,,,,,,,0,1,,,,,,1,1,,1,200,8,3,,3,,1,,1,3,own,1,16,1,1,1,4,1,average,,,,,,,1,1,1,5,1,3,1,5,1,4,,,,,1,1,1,3,1,2,,,average,1,5,,,1,2,,,,,,,,,,,1,non-engine,,,1,1,1,own,,1,L,shared,1,2,,,,,,,1,0,0,0,,,1,,,75 percent from own work,25 percent from own work,,,,,,,428150,2,5,6,C8BD865D-BD40-BC48-8BF3-F85E5ABD96A7,5AC45C5B-A2E5-804F-9AEA-EF429E92715A,F,Respondent,0,0,0,0,No,0,C8BD865D-BD40-BC48-8BF3-F85E5ABD96A7,11,0,0,,
C8DF9521-5A7A-6741-AA56-0CCFFB168B3A,ISLAM,,1,,1,,,,,,,,,,,,,,,0,2,,,,,,2,,,0,10,1,2,,2,,1,,1,2,own,1,5,1,1,1,1,1,less,,,,,,,,,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,,,average,1,2,,,1,1,,,,,,,,,,,,,,,,,1,shared,,,,,1,2,,,,,,,1,0,3,3,1,,,1,,all from own work,all from bazar,,,,,,,119975,2,2,3,C8DF9521-5A7A-6741-AA56-0CCFFB168B3A,5227CAA4-4212-3548-82A0-0DE65E444DA7,F,Respondent,0,0,0,0,No,0,C8DF9521-5A7A-6741-AA56-0CCFFB168B3A,5,9000,1800,,
C9E54385-3C6D-F44C-88C9-9D993B66C108,Islam,,1,,1,,,,,,,1,Can,,,,,,,6,6,,,,,,1,1,1,1,2,5,2,,2,,2,,1,2,own,1,2,1,2,1,4,1,average,,,,,1,1,1,1,1,5,1,5,1,5,1,4,1,,,1,1,1,1,2,1,2,1,1,average,1,2,,,1,1,,,,,,,,,,,,,,,,,1,own,,1,L,shared,1,1,1,1,,,,,1,10,105,1,,1,,1,,75 percent from own work,all from bazar,,,,1,,,484750,2,5,4,C9E54385-3C6D-F44C-88C9-9D993B66C108,6051B961-04C8-9C4F-9869-F30218B7DB15,F,Respondent,0,0,0,0,No,0,C9E54385-3C6D-F44C-88C9-9D993B66C108,6,20000,3333.333333,,
CA5C5732-FCDF-A640-BDCA-4C47BD3D5BD9,ISLAM,,1,,1,,,,,,,1,Can,,,,,1,,1,0,,,,,,1,1,1,3,25,4,2,,2,,2,,2,2,own,1,18,,,1,5,1,average,1,S,,,1,1,1,1,1,10,1,2,1,2,1,6,1,,,5,1,1,1,3,1,1,1,1,average,,,,,,,,,,,,,,,,,,,,shared,,,1,,,,,,1,1,1,2,1,1,,,1,18,0,1,1,,1,,,50 percent from own work,all from bazar,,,,,,,589550,2,5,3,CA5C5732-FCDF-A640-BDCA-4C47BD3D5BD9,279C4271-4BD9-8646-A734-CFF75D462DA2,F,Respondent,0,0,0,0,No,0,CA5C5732-FCDF-A640-BDCA-4C47BD3D5BD9,4,40000,10000,,
CA82416A-5208-5E4C-B96A-18A73AA69C4C,ISLAM,1,1,,1,,,,,,,1,Can,,,,,,,1,0,,,,,,1,,1,1,100,3,3,,3,,1,,1,3,own,1,30,1,1,1,3,1,average,,,,,,,1,1,1,4,1,3,1,3,1,4,,,,,1,1,1,2,1,2,,,average,1,10,,,,,,,,,,,,,,,,,,,,,1,shared,,1,L,shared,1,2,1,1,1,1,,,1,0,0,0,,,1,,,25 percent from own work,50 percent from own work,,,,,,,236075,NA,5,6,CA82416A-5208-5E4C-B96A-18A73AA69C4C,82F317BE-9AFC-A946-B0F6-2475D34C41A6,F,Respondent,6000,0,0,0,No,0,CA82416A-5208-5E4C-B96A-18A73AA69C4C,6,NA,,,
CAAC76EC-72B2-9B4E-99C3-1F81CF4E45BF,Islam,,1,,1,,,,,,,,,,,,,,,0,1,,,,,,1,1,1,2,100,2,3,,3,,1,,1,3,own,1,30,1,2,1,2,1,average,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,average,,,,,,,,,,,1,1,,,,,,,,,,,1,own,,1,M,own,1,2,,,,,,,1,3,0,1,1,,1,,,75 percent from own work,all from bazar,,,,,,,130560,2,4,4,CAAC76EC-72B2-9B4E-99C3-1F81CF4E45BF,5A090F79-631D-8F4D-839C-846F776AA486,F,Respondent,0,0,0,0,No,0,CAAC76EC-72B2-9B4E-99C3-1F81CF4E45BF,6,NA,,,
CB107FFF-CDAB-8D4E-9182-F9965C1AD60B,Hindu,1,,,,1,,,,,,1,Can,,,,Nothing,,,,,1,,1,0,6,1,1,,1,200,3,3,,3,,1,,1,3,shared,1,1,1,2,1,1,1,average,1,L,,,1,1,,,1,5,1,3,1,3,1,3,,,,,1,1,1,2,,,1,1,average,1,1,,,,,,,,,,,,,,,,,,own,,,1,,,,,,,,1,2,,,,,1,3.5,13,1,1,,,1,,50 percent from own work,50 percent from own work,,,,,,,189425,2,5,7,CB107FFF-CDAB-8D4E-9182-F9965C1AD60B,796B8258-3534-1E4D-8D96-E7864F9A89FB,F,Respondent,0,0,0,0,No,0,CB107FFF-CDAB-8D4E-9182-F9965C1AD60B,5,NA,,,
CB412C25-D1D8-F84C-AFBD-49989211FEDE,Islam,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,5,1,1,1,100,3,3,,3,,1,,3,3,own,1,20,1,1,1,3,1,average,,,,,,,1,1,1,6,1,3,1,3,1,2,1,,,1,1,1,1,1,1,1,,,less,,,,,,,,,,,,,,,,,,,,,,,1,own,,1,M,shared,1,1,,,,,,,2,2,7,1,,,1,,,all from bazar,all from bazar,,,,,,,161215,DK,3,2,CB412C25-D1D8-F84C-AFBD-49989211FEDE,6CA9A796-9785-2B42-B4C3-7CBEF74C2982,F,Respondent,0,0,0,0,Yes,1000,CB412C25-D1D8-F84C-AFBD-49989211FEDE,5,NA,,,
CBF79CBE-2489-7F4B-B613-71EBD929038F,Islam,,1,,1,,,,,,,1,Can,,,,,,,1,1,,,,,,1,1,1,1,10,5,2,,2,,2,,1,2,own,1,7,1,1,1,2,1,average,,,,,1,1,1,1,1,5,1,3,1,3,1,10,,,,,,,1,2,1,1,1,1,average,1,6,,,,,,,,,,,,,,,,,,,,,1,own,,1,M,own,1,1,1,1,,,,,1,0,0,,1,,,,,all from own work,all from bazar,,,,,,,361675,3,7,6,CBF79CBE-2489-7F4B-B613-71EBD929038F,0AE91432-5ADC-D34A-B076-C6952DAF1500,F,Respondent,0,0,0,0,Yes,20000,CBF79CBE-2489-7F4B-B613-71EBD929038F,5,30000,6000,,
CC1C8AFD-F951-9B44-9517-7E746CEC2D1F,Islam,,1,,1,,,,,,,,,,,,,,,1,0,,,,,,1,1,,1,25,3,3,,3,,1,,1,3,own,,,1,1,,,1,less,1,S,,,,,,,1,2,1,2,1,3,1,6,,,,,,,1,2,1,1,,,average,1,2,,,1,2,,,,,,,,,,,,,,,,,1,own,,1,S,shared,1,1,,,,,,,1,6,30,1,1,,,1,,25 percent from own work,75 percent from own work,,,,,,,185775,2,6,4,CC1C8AFD-F951-9B44-9517-7E746CEC2D1F,54478046-2435-6740-A529-C79A6CAF30ED,F,Respondent,0,0,0,0,No,0,CC1C8AFD-F951-9B44-9517-7E746CEC2D1F,7,13000,1857.142857,,
