"id","religion","skilledWork","skilledWorkWhich","foodSecurity","foodSourceNow","WEALTH_TOTAL_VAL","No_in_hh","total_income","labor_migrant_hh_total","familyBariEducationAfter","MacArthurLadderPresent","listenRadio","useInternet","marketIntegrationPrimarySchoolTime","marketIntegrationHighSchoolTime","marketIntegrationCollegeTime","marketIntegrationSmallBazaarTime","marketIntegrationLargeBazaarTime","marketIntegrationTownTime","marketIntegrationMainRoadTime","marketIntegrationDhakaTime","marketIntegrationPharmacyTime","marketIntegrationMBBSTime","travel_in_bangladesh","labor_migrant_bari_in_bangladesh","gender","yearOfBirth","ageAtDeath","maritalStatus","mainOccupation","edulevel_years_of_education_values_0to19__blank_is_dont_know","inschool","educationmedium","husband_occupation","husband_years_education","husband_in_school","husband_ed_medium","watchTV_mins_per_month","relocate_MI","bank_vs_micro","institutionloan_vs_other"
"5E8A288F-C8C9-DD4B-B268-9DC1C62C0623","ISLAM",0,"",6,"all from bazar",99850,8,4500,6,"less",2,0,0,12,15,15,10,15,60,5,240,12,15,7,27,"F",1955,0,2,18,5,"No","Bangla",0,0,"0","0",0,0,0,0
"5E93DD43-D01B-F940-A415-6BD3F0B35C86","HINDU",0,"",1,"all from bazar",45070,5,40300,2,"less",6,0,1,10,0,60,5,60,70,20,180,10,70,9,0,"F",1987,0,2,18,0,"0","0",13,8,"No","Bangla",0,0,0,1
"5F60363C-8F80-4A4F-912B-ABC109A896C9","ISLAM",1,"PATI",1,"all from bazar",463625,14,500,4,"less",4,0,2,5,10,10,5,5,25,2,180,10,10,2,0,"F",1945,0,4,18,0,"No","No educaiton",1,0,"No","Don't know",0,0,0,0
"601B2D0D-957F-2144-9E92-A65944BC4CE8","HINDU",0,"",2,"all from bazar",29240,5,18200,0,"less",2,0,0,10,30,30,10,20,60,2,180,10,60,1,0,"F",1953,0,2,18,0,"No","No educaiton",4,0,"No","No educaiton",0,0,0,0
"60689D87-855B-6548-902B-084F372800D6","HINDU",0,"",1,"75 percent from own work",184170,4,18666.6666666667,0,"average",6,0,0,15,20,20,15,60,60,40,300,10,60,6,3,"F",1976,0,2,18,5,"No","Bangla",9,5,"No","Bangla",0,0,0,0
"60ED1C6C-4BC0-F847-825F-16F982EB950D","ISLAM",0,"",2,"25 percent from own work",158300,6,15000,0,"average",5,0,0,10,20,20,20,30,20,20,180,10,30,3,13,"F",1968,0,2,18,0,"0","0",2,0,"No","No educaiton",0,0,0,0
"61293F7A-1A32-4A45-A5D6-804BB6DF4BC0","ISLAM",0,"",3,"all from bazar",104025,9,17000,0,"average",4,0,0,10,30,30,10,30,45,30,240,20,40,11,3,"F",1960,0,2,18,0,"0","0",10,0,"0","0",0,0,0,0
"62739890-0FA5-324D-BA85-48F3F5626F09","ISLAM",0,"",2,"all from bazar",454100,7,30000,0,"more",9,0,2,30,30,30,10,30,20,5,240,5,10,4,3,"F",1974,0,2,18,5,"No","Bangla",23,5,"No","Bangla",7200,1,0,0
"628FA373-27BF-E942-B886-DD6ED5C71635","ISLAM",0,"",1,"all from bazar",591340,7,53600,2,"average",6,0,2,10,30,30,3,15,30,40,180,5,30,10,53,"F",1976,0,2,18,6,"No","Bangla",9,8,"No","Bangla",40,1,0,0
"62DF824E-83B8-9E49-A8E0-D04069170AFC","ISLAM",0,"",1,"all from bazar",216900,6,40000,2,"less",5,0,1,20,25,25,10,20,30,20,240,10,30,4,2,"F",1983,0,2,18,9,"No","Bangla",10,5,"No","Bangla",0,0,0,0
"634C8B3B-29AD-4E4D-912E-539B8AFADD9B","ISLAM",0,"",1,"25 percent from own work",179205,6,15966.6666666667,0,"average",5,0,0,5,30,30,15,15,45,20,120,15,15,10,8,"F",1982,0,2,18,2,"No","Bangla",4,5,"No","Bangla",1800,0,0,0
"635FDFF4-F9C0-BE41-9C93-9919C7A878BC","HINDU",0,"",1,"25 percent from own work",127430,4,6666.66666666667,0,"average",3,0,0,20,0,60,20,20,20,20,150,20,260,6,2,"F",1984,0,2,18,2,"No","Bangla",1,0,"No","No educaiton",900,0,0,1
"6397F9CF-3235-3945-B019-D3E8959C475A","ISLAM",0,"",2,"all from bazar",108895,6,9000,2,"more",5,0,0,5,0,60,5,30,30,30,180,5,30,5,3,"F",1968,0,2,18,8,"No","Bangla",4,0,"No","No educaiton",0,0,1,1
"657CB5E8-6E33-5542-9AD6-761C1BFF2741","ISLAM",0,"",2,"all from bazar",364125,7,11166.6666666667,2,"less",4,0,2,5,30,30,15,30,70,70,180,15,30,7,2,"F",1988,0,2,18,5,"No","Bangla",4,1,"No","Bangla",43200,0,0,0
"65F9E74F-9C93-D845-83D5-0487F6E59DA5","ISLAM",1,"HAND CRAFTS, MAT",1,"50 percent from own work",570875,6,111666.666666667,2,"more",10,0,2,5,10,10,5,10,10,5,240,5,10,16,13,"F",1963,0,2,18,5,"No","Bangla",1,9,"No","Bangla",900,0,0,0
"66EDAA41-FD16-AC46-8530-307F5FCB2F97","ISLAM",0,"",1,"all from bazar",168350,10,8100,5,"more",6,0,3,5,30,30,3,30,1801,30,240,60,60,10,29,"F",1958,0,2,18,0,"No","No educaiton",0,10,"No","Bangla",0,1,0,0
"672F13D0-84A0-2541-AD62-2F131C8D047E","ISLAM",0,"",2,"all from bazar",153635,12,35500,1,"average",4,0,3,15,30,30,10,30,30,30,30,10,30,2,8,"F",1953,0,4,18,0,"No","No educaiton",1,5,"No","Bangla",0,0,0,0
"67439750-E87A-054D-8F64-428A4EB1B8D7","ISLAM",1,"Tailor",1,"50 percent from own work",344475,7,21666.6666666667,1,"average",5,0,0,5,20,20,10,30,30,10,210,10,20,16,25,"F",1962,0,2,18,7,"No","Bangla",0,12,"No","Bangla",60,0,0,0
"6743AF39-3024-474F-8BF9-1C0E9326DC62","HINDU",0,"",3,"all from bazar",55980,4,26800,2,"less",1,0,0,5,40,40,5,40,50,40,180,40,40,2,6,"F",1954,0,4,18,0,"No","No educaiton",5,3,"No","Bangla",0,0,0,0
"6749B5E5-8843-BD4B-94A5-6C5E10B0CD54","ISLAM",0,"",1,"75 percent from own work",177875,8,26666.6666666667,1,"less",6,0,2,20,60,60,10,25,60,15,150,20,60,1,3,"F",1972,0,2,18,0,"No","No educaiton",1,0,"0","0",3600,0,0,1
"67769B8B-8FA6-F645-91F5-E7AD2B2F87E1","ISLAM",1,"Pati bonta pare.",2,"50 percent from own work",67500,4,4666.66666666667,0,"less",1,0,0,20,15,15,10,20,50,10,180,10,10,11,2,"F",1989,0,2,18,6,"No","Bangla",12,0,"0","0",0,1,0,1
"67A9E998-FF7F-B64E-B181-F01114914456","ISLAM",0,"",1,"all from bazar",283090,5,8000,0,"average",5,0,0,5,30,30,5,20,60,20,180,5,60,11,50,"F",1976,0,2,18,4,"No","Don't know",10,7,"No","Bangla",0,0,0,0
"67CEE090-BF2C-584B-A6D9-C4A355EE5011","ISLAM",0,"",1,"all from bazar",327000,10,63000,4,"more",5,0,1,5,5,5,5,10,45,5,180,5,15,8,14,"F",1958,0,4,18,10,"No","Bangla",10,12,"No","Bangla",3600,0,0,0
"67DBFC0F-4138-8940-BB30-8068AC9DB4F4","ISLAM",1,"PATI",1,"75 percent from own work",234775,7,16166.6666666667,0,"average",2,0,0,5,20,20,10,10,10,2,180,10,60,6,2,"F",1970,0,2,18,0,"No","No educaiton",1,0,"No","No educaiton",0,0,0,1
"6801A46E-F937-C242-9F2A-BA0B10A02CFD","ISLAM",0,"",1,"25 percent from own work",228425,10,87500,1,"more",4,0,2,5,30,30,5,30,30,20,240,5,30,12,1,"F",1955,0,2,18,5,"No","Bangla",0,4,"No","Bangla",0,0,0,0
"682E1086-7E25-2C4F-BE6F-8C84C1BC9522","ISLAM",1,"SEWER",1,"25 percent from own work",294575,5,50000,2,"average",5,0,1,10,5,5,5,30,30,5,180,30,30,4,4,"F",1986,0,2,18,9,"No","Bangla",10,9,"No","Bangla",0,1,0,0
"6868847A-0B41-1142-94F3-BBE8E533E41B","ISLAM",0,"",1,"all from bazar",260800,9,20000,1,"average",4,0,0,5,5,5,3,10,20,40,180,5,10,2,0,"F",1953,0,4,18,0,"No","No educaiton",10,0,"No","No educaiton",900,0,0,0
"696F2FAC-D3B8-0E4A-80E2-3BB0E1981A24","ISLAM",1,"PATI",1,"all from bazar",355225,8,32000,3,"average",5,0,3,5,10,10,5,20,5,5,240,5,10,18,8,"F",1965,0,2,18,10,"No","Bangla",0,16,"No","Bangla",900,1,0,0
"698D0A46-E50C-C74A-8B37-94AEA04AE338","ISLAM",0,"",5,"all from bazar",135950,7,40833.3333333333,2,"less",2,0,0,5,15,15,15,15,30,30,180,15,30,8,9,"F",1975,0,2,18,5,"No","Bangla",10,5,"No","Bangla",5400,1,0,1
"69D907D5-DC6F-7242-A87F-DB5815EF101C","ISLAM",0,"",1,"all from bazar",313350,11,62000,1,"less",5,0,0,10,20,20,5,30,30,5,180,10,30,6,3,"F",1949,0,4,18,0,"0","0",1,0,"0","0",3600,0,0,0
"6A7CF04C-2F36-8D4C-9C41-A78039326F25","ISLAM",1,"PATI",2,"all from bazar",187725,10,56500,7,"less",3,0,0,20,10,10,5,10,30,5,120,5,10,14,51,"F",1954,0,4,18,1,"No","Bangla",10,8,"No","Bangla",900,0,0,0
"6A867ED5-8709-3642-8A31-AF7D88299EFE","ISLAM",0,"",1,"75 percent from own work",367915,9,90000,6,"average",4,0,4,20,20,20,10,40,40,90,240,15,30,9,12,"F",1964,0,2,18,0,"0","0",1,0,"No","No educaiton",3600,0,0,0
"6A9181B4-E30A-364F-A0D7-A04D1A89BFD1","ISLAM",0,"",5,"all from bazar",145350,6,15000,1,"less",1,0,2,10,30,30,10,10,20,10,240,10,20,16,14,"F",1980,0,2,18,7,"No","Bangla",9,0,"0","0",0,1,0,1
"6A9FDDD9-7CD8-1F46-84D3-B7A167EB3214","ISLAM",1,"Pati, Moylla, Ora, Dula",1,"25 percent from own work",403430,8,17200,3,"average",4,0,4,5,30,30,15,30,30,40,180,15,30,21,16,"F",1958,0,2,18,1,"No","Bangla",1,5,"No","Bangla",0,0,0,0
"6AA61A10-3ABD-B647-80E8-C2ADE6C83DC0","ISLAM",0,"",1,"all from bazar",355315,7,7833.33333333333,4,"average",5,0,0,5,20,20,20,20,30,3,180,20,20,10,17,"F",1963,0,2,18,2,"No","Bangla",0,9,"No","Bangla",3600,0,0,0
"6AE491C8-6A2C-9642-A65B-2B5570545039","ISLAM",0,"",1,"all from bazar",250535,6,16666.6666666667,5,"average",5,0,3,10,20,20,5,20,35,35,150,15,35,6,1,"F",1965,0,2,18,0,"No","No educaiton",1,3,"No","Bangla",0,0,0,0
"6BA32766-424C-5646-AB74-A08D1C154D87","ISLAM",0,"",1,"50 percent from own work",223500,5,16666.6666666667,3,"less",5,0,4,5,45,45,8,20,20,15,180,8,20,6,0,"F",1970,0,2,18,1,"No","Don't know",9,1,"No","Don't know",900,0,0,0
"6C5146F2-90D3-8E44-B184-EE393D82E9FA","ISLAM",0,"",4,"50 percent from own work",373150,7,20750,1,"less",5,0,1,1,30,30,20,30,30,5,150,30,30,9,4,"F",1987,0,2,18,9,"No","Bangla",0,9,"No","Bangla",60,1,0,0
"6D715E64-4E9F-CC48-B41D-DE2A00C91A7A","ISLAM",0,"",2,"50 percent from own work",234625,8,500,0,"average",3,0,0,15,20,20,5,5,25,45,150,5,25,0,4,"F",1950,0,4,18,0,"No","No educaiton",1,5,"No","Bangla",0,0,0,0
"6DBD9E51-F546-284E-8CD0-5D1FC74D85FB","ISLAM",0,"",2,"25 percent from own work",192325,8,44750,2,"more",4,0,3,3,40,40,10,40,80,10,180,20,40,6,4,"F",1964,0,2,18,0,"No","No educaiton",2,0,"No","No educaiton",0,0,0,0
"6DD47CB1-AC77-7243-93D7-F5E33C8E69FB","ISLAM",0,"",1,"25 percent from own work",144850,6,9516.66666666667,0,"average",4,3,4,5,45,45,10,45,45,20,240,10,45,12,2,"F",1986,0,2,18,7,"No","Bangla",10,10,"No","Bangla",240,1,0,0
"6E9AF8E5-E948-4B40-BD16-204693940EE0","ISLAM",0,"",2,"25 percent from own work",238170,8,63533.3333333333,9,"average",5,0,2,5,30,30,20,30,90,20,180,20,60,15,9,"F",1961,0,2,18,0,"No","No educaiton",2,2,"No","Bangla",0,0,0,0
"6F39663F-8DCF-E846-AFB0-D8FC52DB9A32","ISLAM",0,"",1,"all from bazar",285712,13,105000,1,"more",5,0,3,30,30,30,20,20,60,20,150,20,120,14,0,"F",1957,0,4,18,2,"No","Bangla",5,5,"No","Bangla",0,0,0,0
"6F8DD403-D8C0-5845-9E01-B5CBC6DE2CB3","ISLAM",1,"TAILORING",1,"50 percent from own work",143395,5,10080,1,"average",4,0,4,10,20,20,7,30,30,120,240,10,120,6,7,"F",1988,0,2,18,9,"No","Bangla",21,10,"No","Aliya Madrassa",120,0,0,0
"6FB4A7C5-6361-384A-89CF-24E625E721BC","HINDU",0,"",2,"all from bazar",289225,4,10000,0,"average",5,0,0,20,20,20,10,20,20,5,240,5,30,6,0,"F",1979,0,2,18,9,"No","Bangla",12,0,"0","0",1800,0,0,0
"6FFA64EA-7DBD-FD40-92C5-44A32F043EC4","ISLAM",0,"",3,"all from bazar",198920,9,7500,0,"less",1,0,0,8,30,30,5,20,20,8,0,10,20,0,0,"F",1957,0,2,18,0,"No","No educaiton",0,0,"No","No educaiton",0,0,0,0
"7027BCF0-F0CA-CE42-BE7D-7A94D45AB93B","ISLAM",0,"",1,"all from bazar",318890,7,22000,0,"more",5,0,0,10,30,30,10,40,40,10,180,10,40,5,7,"F",1960,0,2,18,3,"No","Bangla",0,0,"0","0",0,0,0,1
"702A1F9C-2188-8748-927C-C1BC99166A52","ISLAM",0,"",2,"25 percent from own work",336565,8,51166.6666666667,6,"average",6,0,2,10,30,30,5,5,60,5,120,5,5,6,30,"F",1965,0,2,18,5,"No","Bangla",1,4,"No","Bangla",3600,0,0,0
"70302DEC-3EEA-2443-BBF5-E81239574BE5","ISLAM",1,"Tailor",1,"all from bazar",1296200,19,449000,1,"more",9,0,1,10,20,20,10,10,70,70,240,5,10,16,31,"F",1968,0,2,18,12,"No","Bangla",9,12,"No","Bangla",5400,0,0,0
"703A8568-7B5F-6D49-8ADF-FCEF1A01B011","ISLAM",1,"WEAVING MATE.",1,"all from bazar",250325,7,6000,4,"average",4,0,2,10,60,60,5,5,60,60,180,5,60,20,7,"F",1967,0,4,18,8,"No","Bangla",10,0,"0","0",3600,0,0,0
"70F8A5A0-60F9-3742-A399-C54AB6A6CB6B","HINDU",0,"",2,"all from bazar",180875,6,29000,1,"more",2,0,0,10,0,60,5,15,60,15,1802,2,60,4,0,"F",1966,0,2,18,0,"No","No educaiton",9,1,"No","Bangla",3600,0,0,0
"71103232-0966-CD48-A881-C27AC8FCEA5F","ISLAM",1,"WEAVING MATE, KANTHA SEWING.",2,"all from bazar",72830,5,5000,0,"average",5,0,0,10,40,40,20,15,20,20,180,20,20,13,21,"F",1985,0,2,18,0,"No","No educaiton",4,1,"No","Bangla",0,0,0,0
"7119B302-88E6-C442-8165-CE6D842F0331","ISLAM",0,"",2,"all from bazar",354175,15,3500,1,"average",3,0,0,5,0,60,5,60,90,10,180,5,90,4,8,"F",1956,0,2,18,2,"No","Bangla",6,3,"No","Bangla",1800,0,0,1
"714ED489-2D2B-3140-9590-2A5F261EDD74","ISLAM",0,"",1,"all from bazar",145800,6,70166.6666666667,4,"average",4,0,0,20,30,30,20,20,60,20,120,20,20,13,4,"F",1955,0,2,18,0,"No","No educaiton",0,0,"No","No educaiton",0,0,0,0
"71B7065A-A684-5640-9D11-8C420CAED24E","ISLAM",0,"",1,"25 percent from own work",161025,7,20833.3333333333,1,"average",5,0,0,20,30,30,10,30,30,10,180,25,40,12,13,"F",1976,0,2,18,5,"No","Bangla",4,2,"No","Bangla",60,0,0,0
"721ADC69-720C-6444-B19E-157025E36F7F","HINDU",0,"",1,"all from bazar",357925,5,0,4,"more",6,0,2,5,30,30,20,20,30,30,150,20,30,12,3,"F",1976,0,2,18,9,"No","Bangla",9,9,"No","Bangla",1800,0,0,1
"7223BA11-8936-BC43-BD7F-D9813571406C","HINDU",0,"",1,"all from bazar",533195,9,15000,0,"average",4,0,0,30,30,30,10,30,30,30,240,10,30,6,1,"F",1965,0,4,18,1,"No","Bangla",9,4,"No","Bangla",0,0,0,0
"726CACE8-A087-CA4C-B36A-9771A80C8E57","ISLAM",0,"",2,"50 percent from own work",241500,11,69583.3333333333,5,"average",5,0,2,5,30,90,2,30,80,30,150,45,45,12,0,"F",1963,0,4,18,0,"No","No educaiton",1,0,"0","0",2700,0,0,1
"7273030C-3C30-8141-84D9-AF4D2588EBAF","ISLAM",0,"",1,"50 percent from own work",245825,6,6000,3,"average",5,0,0,10,40,40,40,40,70,40,120,40,40,8,0,"F",1969,0,4,18,0,"No","No educaiton",1,0,"No","No educaiton",0,0,1,1
"728FEBE3-841B-FF4A-9DA9-3EC9482E41CE","ISLAM",1,"Tailior",2,"all from bazar",70845,6,7000,0,"less",4,0,2,7,30,30,5,25,25,35,150,5,25,15,3,"F",1973,0,2,18,0,"0","0",10,10,"No","Bangla",0,1,0,0
"729C158B-C387-3149-B164-538ECFDAD02A","ISLAM",0,"",1,"all from bazar",68300,7,4000,0,"average",4,0,0,15,30,30,15,30,60,30,180,15,10,3,0,"F",1960,0,4,18,1,"No","Don't know",1,1,"No","Don't know",0,0,0,1
"731639F9-C8E6-294B-8E64-9C35513CE552","ISLAM",1,"PATI",2,"75 percent from own work",244400,6,101000,3,"average",5,0,3,20,20,20,5,40,40,90,180,20,30,10,6,"F",1960,0,2,18,5,"No","Bangla",1,5,"No","Bangla",1800,0,0,1
"732614AD-FADE-DD4B-9375-DA3CE12FB138","ISLAM",0,"",0,"all from bazar",244770,7,50000,2,"less",4,0,1,5,40,40,15,20,60,90,300,5,60,6,8,"F",1987,0,2,18,0,"0","0",10,5,"No","Bangla",0,1,0,0
"73584946-14E2-C34E-9ECC-48CB320B7F43","ILAM",0,"",1,"all from bazar",301240,11,43000,4,"less",6,0,0,5,30,30,15,60,60,60,300,30,30,10,4,"F",1968,0,2,18,0,"0","0",4,5,"No","Bangla",3600,0,0,0
"7362838E-4098-634B-8166-CD0DDE2C2BF3","ISLAM",0,"",2,"all from bazar",58325,8,10000,6,"less",2,0,0,10,10,10,10,10,50,5,180,10,10,9,0,"F",1958,0,2,18,0,"0","0",0,0,"No","No educaiton",3600,0,1,1
"7385EA15-D3CF-7E4A-99F5-60BAE7A4FAEC","ISLAM",1,"Moylla. Pakha",2,"all from bazar",195435,12,70000,6,"less",5,0,2,5,30,30,15,15,15,20,180,10,15,8,14,"F",1947,0,4,18,0,"No","Kaomi Madrassa",1,2,"No","Bangla",1800,0,0,0
"73AF8635-B766-8F4C-A17C-BF6EF15E6E02","ISLAM",0,"",2,"25 percent from own work",145100,6,4116.66666666667,0,"less",4,0,0,7,10,10,10,10,10,10,180,15,20,8,27,"F",1977,0,2,18,3,"No","Bangla",2,0,"No","No educaiton",0,0,0,0
"73C38275-FD5D-8A44-9D80-2A3899BFCC4F","ISLAM",1,"PATI BUNE,SHELAI KORE",1,"all from bazar",157550,7,23000,0,"less",4,0,0,5,30,30,5,30,30,30,240,30,30,12,11,"F",1972,0,2,18,0,"0","0",1,1,"No","Don't know",0,0,0,1
"745694D6-16AF-EC4E-A817-21167382B4EF","ISLAM",0,"",1,"all from bazar",114425,5,10000,3,"less",2,0,2,5,10,10,5,10,20,2,180,5,10,16,9,"F",1976,0,2,18,1,"No","Bangla",0,8,"No","Bangla",0,0,0,0
"74701493-2902-AC48-A77F-0252F1AD495D","ISLAM",1,"Maylla",1,"25 percent from own work",150460,6,24450,2,"average",5,0,3,5,30,30,40,40,40,50,180,30,30,10,5,"F",1967,0,2,18,0,"No","Don't know",2,0,"No","Don't know",0,0,0,0
"7491890B-ACF4-9146-A152-AA22AFA295DD","ISLAM",0,"",2,"all from bazar",103437,4,6000,6,"less",2,0,0,30,10,10,5,10,10,15,240,7,7,3,0,"F",1969,0,3,18,5,"No","Bangla",9,8,"No","Bangla",7200,0,0,0
"74C15037-F0AE-2D4B-A5A0-134954F93E4C","ISLAM",0,"",3,"all from bazar",242770,9,8600,2,"less",3,0,3,15,30,90,60,60,120,15,150,60,60,4,12,"F",1962,0,2,18,0,"No","No educaiton",6,2,"No","Bangla",1800,0,0,0
"74C22653-1AEB-C14F-9E2D-EAC9F9A76932","ISLAM",0,"",1,"50 percent from own work",80655,5,23250,4,"average",3,0,0,10,20,20,15,15,15,10,150,15,15,3,2,"F",1971,0,2,18,0,"No","No educaiton",4,0,"No","No educaiton",0,0,0,1
"74F422A9-B875-C24D-839D-E4D849EA9B24","ISLAM",0,"",2,"25 percent from own work",117800,6,14916.6666666667,0,"less",2,0,0,20,10,10,20,10,10,10,180,10,15,13,6,"F",1976,0,2,18,4,"No","Bangla",10,5,"No","Bangla",80,1,0,0
"7551BD37-ED5C-A54D-846C-850818793D8F","ISLAM",0,"",2,"all from bazar",154180,6,15000,1,"less",3,0,0,5,10,10,10,30,30,40,180,10,30,8,90,"F",1976,0,2,8,8,"No","Bangla",0,8,"No","Bangla",2700,0,0,0
"759423F1-1C2F-5A4D-9E90-7E49492BF069","ISLAM",1,"NOKSHI KATHA,PATI",2,"all from bazar",122750,15,21466.6666666667,0,"more",8,0,0,20,0,60,10,30,90,20,120,10,120,6,2,"F",1970,0,2,18,10,"No","Bangla",21,12,"No","Bangla",0,0,1,1
"75C20D19-87F9-984F-99C9-72C261418CCB","ISLAM",0,"",1,"75 percent from own work",516895,11,112500,0,"more",8,0,2,30,90,90,15,15,60,15,180,60,60,4,3,"F",1982,0,2,18,8,"No","Bangla",9,0,"No","No educaiton",0,0,0,0
"75D634B9-1455-CD43-92B3-B2DA516DFFFA","ISLAM",0,"",1,"25 percent from own work",235820,12,86000,7,"average",6,0,0,20,0,60,60,60,60,120,240,30,60,4,7,"F",1945,0,4,18,5,"No","Bangla",10,6,"No","Bangla",0,1,0,0
"75F9ADE5-CEAB-D946-8127-D29E005FBF5E","ISLAM",1,"HANDY CRAFT",1,"all from bazar",416250,13,160000,7,"more",5,0,3,5,10,10,10,20,30,20,180,10,10,11,8,"F",1952,0,2,18,3,"No","Bangla",1,3,"No","Bangla",0,0,0,0
"762BFAC6-B90E-B847-9A91-BED39277A9E6","HINDU",0,"",1,"all from bazar",183425,9,12000,6,"average",6,0,4,10,30,30,10,20,20,5,240,10,20,11,8,"F",1957,0,2,18,7,"No","Bangla",9,1,"No","Bangla",3600,0,0,0
"76675CE4-9286-5947-BEA8-394F00AECB88","ISLAM",0,"",2,"75 percent from own work",169850,8,4166.66666666667,0,"average",4,0,0,10,0,60,40,40,90,40,120,40,90,1,2,"F",1966,0,2,18,0,"0","0",1,5,"No","Bangla",0,0,0,1
"769EA04E-25E7-AA43-93D2-4EF08A7694CB","ISLAM",0,"",3,"25 percent from own work",131025,6,4500,5,"average",4,0,0,30,80,80,40,40,40,0,210,40,60,17,20,"F",1968,0,2,18,2,"No","Bangla",0,7,"No","Bangla",0,1,0,0
"76A8E79B-B1F3-3944-B0B4-5A757FB289F6","HINDU",0,"",1,"all from bazar",144305,4,15000,1,"less",2,0,0,20,30,30,10,10,10,1,150,10,10,10,7,"F",1982,0,2,18,5,"No","Bangla",5,1,"No","Don't know",3600,1,0,0
"76C4C138-9B9A-3D4D-8961-D049E20C6855","ISLAM",0,"",3,"all from bazar",112105,9,9500,0,"more",6,0,0,20,0,60,20,20,60,60,240,20,60,10,1,"F",1964,0,2,18,0,"No","No educaiton",10,9,"No","Bangla",0,0,0,1
"76E1D4C1-9A78-9C4C-B8E4-17CE217630C0","ISLAM",0,"",1,"all from bazar",360540,11,35000,2,"more",4,0,1,30,0,60,30,40,60,30,180,20,180,4,5,"F",1972,0,2,18,3,"No","Bangla",25,8,"No","Bangla",0,1,0,0
"773308CA-79E5-2B48-8BC0-5C6AE06B48E5","ISLAM",0,"",1,"75 percent from own work",259425,9,42833.3333333333,2,"less",5,3,3,5,5,5,5,30,30,15,210,5,30,5,3,"F",1989,0,2,18,10,"No","Aliya Madrassa",10,5,"No","Bangla",0,0,0,0
"77486488-4106-BC44-859B-C649F41F8F49","HINDU",0,"",1,"25 percent from own work",192740,14,44500,9,"less",3,0,3,5,10,10,5,60,60,60,30,5,60,16,1,"F",1948,0,4,18,1,"No","Bangla",9,7,"No","Bangla",2400,0,0,0
"774F325F-5F08-D943-9B5C-92D4EF49A121","ISLAM",0,"",1,"50 percent from own work",167070,8,18250,6,"average",4,0,1,5,0,60,20,60,60,60,300,20,60,7,4,"F",1966,0,2,18,2,"No","Bangla",1,2,"No","Bangla",0,1,0,0
"775D7CCC-8C29-024A-AA66-F2764C440A22","ISLAM",0,"",1,"50 percent from own work",277470,12,64166.6666666667,8,"average",5,0,2,20,30,30,20,20,60,60,180,20,60,4,3,"F",1955,0,2,18,4,"No","Bangla",1,3,"No","Bangla",900,0,0,1
"77B847D7-C6D0-CD44-BBE2-CF6682ED4939","HINDU",0,"",1,"50 percent from own work",385750,14,34166.6666666667,1,"more",5,0,2,5,35,35,30,30,30,20,150,5,30,7,4,"F",1958,0,2,18,0,"No","No educaiton",5,9,"No","Bangla",2700,0,0,0
"77DFF5CC-8A1D-224B-B520-E27BA9FD7C4C","ISLAM",1,"Pati Banate Para",2,"all from bazar",162095,6,16500,3,"less",3,0,0,45,90,90,15,90,90,60,360,15,90,2,5,"F",1968,0,2,18,0,"No","No educaiton",2,0,"0","0",0,0,0,1
"7804F002-2A9B-BF4A-8F86-D420B0A3ADCC","ISLAM",1,"PATI, MOILLAH, MORA",2,"all from bazar",98885,5,0,2,"average",4,0,2,5,15,15,15,15,60,60,150,15,15,20,8,"F",1982,0,2,18,9,"No","Bangla",10,10,"No","Bangla",0,1,0,0
"7813A53D-B47B-244D-BF5A-62AF4D3065DE","ISLAM",1,"Pati",1,"all from bazar",99260,8,19000,9,"less",4,0,0,2,20,20,5,5,45,60,30,5,45,15,2,"F",1957,0,2,18,0,"No","No educaiton",0,0,"No","No educaiton",30,0,0,0
"785F4286-2D50-AE47-9B5A-40A8FBF7125C","ISLAM",0,"",0,"all from bazar",345725,4,68000,2,"more",6,0,1,5,10,10,10,10,40,10,180,2,10,18,5,"F",1975,0,2,10,17,"No","Bangla",10,17,"No","Bangla",1800,1,0,0
"78DFCDE7-D63D-6E47-96BB-CF0C041120BF","ISLAM",0,"",1,"25 percent from own work",223150,12,80083.3333333333,8,"less",4,0,0,2,30,30,2,10,10,60,240,10,45,9,15,"F",1957,0,2,18,0,"No","No educaiton",2,0,"No","No educaiton",0,0,0,1
"793320EC-5537-B941-B69E-56328ED20CDB","ISLAM",1,"Craft wood by bamboo,Tailor",1,"all from bazar",298245,7,52500,8,"more",5,0,0,2,15,15,5,30,30,40,210,5,40,24,16,"F",1962,0,2,18,5,"No","Bangla",0,10,"No","Bangla",900,1,1,1
"79358D09-8C80-7C40-B1C5-AB364F6C1D6A","ISLAM",0,"",2,"75 percent from own work",110180,5,0,1,"less",4,0,0,15,30,30,30,30,30,30,180,30,30,9,10,"F",1980,0,2,18,4,"No","Bangla",2,0,"No","No educaiton",0,0,0,0
"794C1868-28FD-B249-AA51-DEB30EFAAF57","ISLAM",1,"KATHA SHELAI KORE",1,"all from bazar",59595,4,5500,1,"less",2,0,2,10,0,60,5,30,60,30,120,30,30,7,39,"F",1986,0,2,18,8,"No","Bangla",2,5,"No","Bangla",0,0,0,0
"79634D8B-3727-5B41-868B-56CB09C68B54","ISLAM",0,"",4,"all from bazar",86220,6,16000,0,"average",3,0,0,10,30,30,7,20,30,20,180,5,40,11,10,"F",1982,0,2,18,9,"No","Bangla",9,10,"No","Bangla",0,1,0,1
