id_Questionaire,id,gender,yearOfBirth,ageAtDeath,yearsSinceDeath,yearOfDeath,maritalStatus,relationToRespondent,relationOther,orderOfBirth,residentOfRespondentHousehold,location,laborMigrantNow,laborMigrantPast,spouseLaborMigrantNow,spouseLaborMigrantPast,numberOfSons,numberOfDaughters,educationMedium,education,educationOfSpouse,mainOccupation,otherOccupation1,otherOccupation2,otherOccupationNote,ageBeganWorkingFullTime,incomeTotalMonthly,incomeYearlyCrops,incomeMonthlyRentsInvestments,incomeMonthlyPension,remittance,incomeMonthlyRemittance,mainOccupationSpouse,unmarried,marriageMadeArranged,marriageMadeArrangedLove,marriageMadeLove,marriageMadeRegistry,marriageMadeOther,kabinAmount,kabinStatus,kabinPaidTaka,kabinPaidJewelry,kabinPaidLand,kabinPaidOther,kabinPaidNA,kabinPaidMarriageAt,kabinPaidMarriageAfter,kabinPaidMarriageNA,weddingExpenses
DCB74599-02A7-1945-9006-7A658CB27678,276FD5B3-D3D4-F34B-A02D-7E58E5912995,M,1978,0,0,,2,Husband,,,1,1,,,,,,,1,12,,9,0,0,,39,15000,0,7500,0,No,0,,,,,,,,,,,,,,,,,,
DCB74599-02A7-1945-9006-7A658CB27678,6F5D933C-4B0C-034E-89E1-3D0DB3EC25D4,F,2009,0,0,,1,Child,,1,1,1,,,,,0,0,1,3/77,NA,20,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
DCB74599-02A7-1945-9006-7A658CB27678,9C473F14-7B86-2E42-971C-EFA8FF040A22,M,2012,0,0,,1,Child,,2,1,1,,,,,0,0,1,1/77,NA,20,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
DD14D811-3BFD-EC4E-AB23-EB7655387AD6,1994AF43-5115-D64C-830F-17EBD870CEDE,M,2013,,,,1,Other,NATI,,1,,,,,,0,0,1,0/77,,20,0,0,,0,0,0,0,0,No,0,0,,,,,,,,,,,,,,,,,
DD14D811-3BFD-EC4E-AB23-EB7655387AD6,1C8B1062-6E68-B746-ACDA-1D382039E6C0,F,1993,0,0,,2,Child,,2,,3,,,,1,0,2,1,10,10,18,0,0,,0,0,0,0,0,No,0,10,,1,,,,,100000,Paid In Full,,1,,,,1,,,groom
DD14D811-3BFD-EC4E-AB23-EB7655387AD6,25B2EA03-9C38-BF45-A17A-6B4A52EBDEC6,F,1987,,,,2,Other,CHELER BOW,,1,,,,,,1,1,1,10,,18,0,0,,0,0,0,0,0,No,0,8,,,,,,,,,,,,,,,,,
DD14D811-3BFD-EC4E-AB23-EB7655387AD6,39ECC929-B4B8-B447-8256-29BAC43B2B53,F,1951,,,,2,Respondent,,,1,1,,,,,,,1,08,,18,0,0,,0,0,0,0,0,No,0,,,1,,,,,0,DK,,,,,1,,,1,bride
DD14D811-3BFD-EC4E-AB23-EB7655387AD6,41F1CA12-79C6-B847-B0AE-036ADC712477,M,1948,0,0,,2,Husband,,,,4,1,1,,,,,1,12,,4,0,0,,40,12000,0,0,0,No,0,,,,,,,,,,,,,,,,,,
DD14D811-3BFD-EC4E-AB23-EB7655387AD6,554F4CF2-0EA9-1742-A579-F3696A7D41E0,F,2010,,,,1,Other,NATIN,,1,,,,,,0,0,1,2/77,,20,0,0,,0,0,0,0,0,No,0,0,,,,,,,,,,,,,,,,,
DD14D811-3BFD-EC4E-AB23-EB7655387AD6,C23167F7-0746-6F42-8A7F-0E1AA48FE723,M,1978,0,0,,2,Child,,1,,4,1,,,,1,1,3,00,10,8,0,0,,24,0,0,0,0,No,0,18,,1,,,,,0,Paid In Full,,1,,,,1,,,bride
DD14D811-3BFD-EC4E-AB23-EB7655387AD6,E223748A-5085-1D43-A80A-EA772F4E5479,F,1998,0,0,,2,Child,,3,,3,,,,,1,1,1,10,07,18,0,0,,0,0,0,0,0,No,0,10,,1,,,,,100000,Not Paid,,,,,1,,,1,bride
DD8685F5-A845-324A-A144-52A3F78E964E,02DE0EE0-F675-774E-9501-A49D2D03DB18,F,2010,,,,1,Other,NATIN,,1,,,,,,0,0,1,2/77,,20,0,0,,0,0,0,0,0,No,0,0,,,,,,,,,,,,,,,,,
DD8685F5-A845-324A-A144-52A3F78E964E,5474943B-935D-4B45-B39F-FB208E42AE42,M,1942,0,0,,2,Husband,,,1,1,,1,,,,,1,14,,0,0,0,,0,0,0,0,9000,No,0,,,,,,,,,,,,,,,,,,
DD8685F5-A845-324A-A144-52A3F78E964E,6CD2040E-8F32-2345-BC5F-43D141E533D1,F,2002,,,,1,Other,NATIN,,1,,,,,,0,0,1,10/77,,20,0,0,,0,0,0,0,0,No,0,0,,,,,,,,,,,,,,,,,
DD8685F5-A845-324A-A144-52A3F78E964E,72CC07F9-5350-7741-837C-574A68DF37F6,M,1987,0,0,,2,Child,,4,,5,1,1,1,1,1,0,5,DK,DK,10,0,0,,27,0,0,0,0,No,0,18,,,,1,,,0,Paid In Full,,1,,,,1,,,groom
DD8685F5-A845-324A-A144-52A3F78E964E,7FA7F137-F7EF-254A-A3AB-B683ED6BCA80,F,1957,,,,2,Respondent,,,1,1,,,,,,,1,08,,18,0,0,,0,0,10000,0,0,Yes,10000,,,1,,,,,0,Partly Paid,,1,,,,1,,,bride
DD8685F5-A845-324A-A144-52A3F78E964E,9302003D-98D0-2B42-BC38-E561409BD20F,F,1983,0,0,,2,Child,,3,,3,,,1,1,2,0,1,10,10,18,0,0,,0,0,5000,0,0,No,0,10,,1,,,,,0,Partly Paid,,1,,,,1,,,bride
DD8685F5-A845-324A-A144-52A3F78E964E,9C34EA4F-6BCF-A841-A26C-D2106B08F4EE,M,2005,,,,1,Other,NATI,,1,,,,,,0,0,6,00,,0,0,0,,0,0,0,0,0,No,0,0,,,,,,,,,,,,,,,,,
DD8685F5-A845-324A-A144-52A3F78E964E,AA28EF91-6612-A847-9295-E123189C19FC,F,1975,0,0,,2,Child,,1,,4,,,1,1,1,2,1,10,14,18,0,0,,0,0,0,0,0,No,0,10,,1,,,,,0,Partly Paid,,1,,,,1,,,bride
DD8685F5-A845-324A-A144-52A3F78E964E,DC501FD2-DC3B-2148-84B7-32E182E4908E,M,1977,0,0,,2,Child,,2,1,1,1,1,,,1,2,1,09,10,10,0,0,,39,7000,0,0,0,No,0,18,,1,,,,,0,Partly Paid,,1,,,,1,,,bride
DD8685F5-A845-324A-A144-52A3F78E964E,ED32D3B2-FACC-234D-8FAA-631C166F9D5B,F,1977,,,,2,Other,CHELER BOW,,1,,,,,,1,2,1,10,,18,0,0,,0,0,0,0,0,No,0,10,,,,,,,,,,,,,,,,,
DD911CE4-C7E1-F54B-A763-24CE22713041,0401584D-0153-EA45-85F7-FA79E7FB22D8,F,1997,0,0,,1,Child,,5,1,1,,,,,0,0,1,10,NA,0,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
DD911CE4-C7E1-F54B-A763-24CE22713041,2CD7B0B6-61D0-0D48-99BC-A68F98DF3268,M,2009,,,,1,Other,NATI,,1,,,,,,0,0,3,00,,20,0,0,,0,0,0,0,0,No,0,0,,,,,,,,,,,,,,,,,
DD911CE4-C7E1-F54B-A763-24CE22713041,3DD79614-7203-E140-BA77-C54CF61C3D84,M,1959,0,0,,2,Husband,,,1,1,,,,,,,6,00,,1,0,0,,20,3000,0,0,0,Yes,10000,,,,,,,,,,,,,,,,,,
DD911CE4-C7E1-F54B-A763-24CE22713041,5F56365C-A5C9-9F4A-B28C-7BBEC143057C,M,1987,0,0,,2,Child,,1,,3,,,,,0,0,1,08,12/77,9,0,0,,15,20000,0,0,0,No,0,18,,1,,,,,0,DK,,,,,1,,,1,NA
DD911CE4-C7E1-F54B-A763-24CE22713041,6C08AE51-2A61-D84D-8442-FB979852D2A6,M,1990,0,0,,1,Child,,3,1,1,,,,,0,0,1,08,NA,9,0,0,,20,10000,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
DD911CE4-C7E1-F54B-A763-24CE22713041,BD6E2316-1E49-754D-9093-16F284A52EA5,M,1997,0,0,,1,Child,,4,1,1,,,,,0,0,1,10,NA,9,0,0,,16,10000,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
DD911CE4-C7E1-F54B-A763-24CE22713041,D7BAD84A-35F2-114E-B829-D4BA5FA3355E,F,1966,,,,2,Respondent,,,1,1,,,,,,,1,05,,18,0,0,,0,0,0,0,0,No,0,,,1,,,,,0,DK,,,,1,,1,,,equal
DD911CE4-C7E1-F54B-A763-24CE22713041,F4826F5A-BD64-A040-85A9-36FD341AA854,F,1987,0,0,,2,Child,,2,1,1,,,,,2,0,1,06,08,18,0,0,,0,0,0,0,0,No,0,9,,1,,,,,0,Partly Paid,,1,,,,1,,,equal
DD9C0AAB-ED00-614D-AB9D-F3B717750C8D,18C8DA49-1E37-C54F-AC4E-E732F37CF568,F,1999,0,0,,2,Child,,2,,3,,,,,0,0,1,09,14,18,0,0,,0,0,0,0,0,No,0,10,,1,,,,,30000,Partly Paid,,1,,,,1,,,equal
DD9C0AAB-ED00-614D-AB9D-F3B717750C8D,1CD96DA1-3C14-E447-B8CF-D41293F88B5B,F,1994,0,0,,1,Child,,1,1,1,,,,,0,0,6,00,NA,0,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
DD9C0AAB-ED00-614D-AB9D-F3B717750C8D,2C1F3871-C0C0-0A49-8931-D2C2333EC886,F,2001,0,0,,1,Child,,3,1,1,,,,,0,0,1,9/77,NA,20,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
DD9C0AAB-ED00-614D-AB9D-F3B717750C8D,762DB250-14A9-1F43-BAB3-EAE569D827F9,M,2015,0,0,,1,Child,,4,1,1,,,,,0,0,6,00,NA,0,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
DD9C0AAB-ED00-614D-AB9D-F3B717750C8D,96677AB9-B75A-7D44-881C-8C9A476A86AE,F,2016,0,0,,1,Child,,5,1,1,,,,,0,0,6,00,NA,0,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
DD9C0AAB-ED00-614D-AB9D-F3B717750C8D,9DDD3659-6268-2E40-BB9A-50DC386B2A64,M,0,0,0,,2,Husband,,,1,1,1,,,,,,1,05,,10,0,0,,20,15000,0,0,0,No,0,,,,,,,,,,,,,,,,,,
DD9C0AAB-ED00-614D-AB9D-F3B717750C8D,A74CD663-FC0E-2B4A-8F0C-1637E20C19F1,F,1976,,,,2,Respondent,,,1,1,,,,,,,6,00,,18,0,0,,0,0,0,0,0,Yes,15000,,,1,,,,,70000,Partly Paid,,1,,,,1,,,equal
DDCB6DBB-0CBD-6D48-BC3E-5BA4617BE50E,493CFFB3-B35C-8748-A939-5FD8C292E06E,F,2007,0,0,,1,Child,,3,1,1,,,,,0,0,1,4/77,NA,20,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
DDCB6DBB-0CBD-6D48-BC3E-5BA4617BE50E,5561D2DF-5B85-6141-81CB-4F1826357503,M,1962,0,0,,2,Husband,,,1,1,,1,,,,,1,3,,9,4,2,,35,4000,9000,0,0,No,0,,,,,,,,,,,,,,,,,,
DDCB6DBB-0CBD-6D48-BC3E-5BA4617BE50E,7DB4C3DE-8390-D949-BA0E-CD8EF19CCAC0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDCB6DBB-0CBD-6D48-BC3E-5BA4617BE50E,8FB542B3-6C1A-C845-9BEB-DCCA942759B3,F,1996,0,0,,1,Child,,1,1,1,,,,,0,0,1,3,NA,0,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
DDCB6DBB-0CBD-6D48-BC3E-5BA4617BE50E,97868388-29C9-1049-BC52-2F47568AF50B,F,1972,,,,2,Respondent,,,1,1,,,,,,,1,1,,18,0,0,,0,0,0,0,0,No,0,,,1,,,,,10000,DK,,,,,1,,,1,bride
DDCB6DBB-0CBD-6D48-BC3E-5BA4617BE50E,C2D41773-D589-C740-A8C3-FEC4DEFEF1DF,F,2002,0,0,,1,Child,,2,1,1,,,,,0,0,1,8/77,NA,20,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
DDE3A703-5BD3-7346-9A8C-3AC97067BF6B,29B343A2-AD01-0741-A8E0-13D973EC952B,M,1997,5,5,2010,1,Child,,2,,,,,,,,,1,5,NA,20,0,0,DEAD,0,,,,,No,0,0,1,,,,,,,,,,,,,,,,
DDE3A703-5BD3-7346-9A8C-3AC97067BF6B,72542092-01E4-104E-A87D-3796313A9F83,F,1973,,,,2,Respondent,,,1,1,,1,,,,,1,5,,18,,,,,,,,,No,0,,,1,,,,,60000,Partly Paid,1,,,,,1,,,bride
DDE3A703-5BD3-7346-9A8C-3AC97067BF6B,82B2BDAE-6AA7-9C49-A4A4-278FFAFC7C8A,M,2003,,,,1,Child,,4,1,1,,,,,,,,,,20,0,0,-,0,,,,,Yes,1000,0,1,,,,,,,,,,,,,,,,
DDE3A703-5BD3-7346-9A8C-3AC97067BF6B,BB804062-6ADA-B44E-9667-0870DF62333F,M,2003,,,,1,Child,,3,1,1,,,,,,,1,7/77,NA,20,0,0,-,0,,,,,Yes,1000,0,1,,,,,,,,,,,,,,,,
DDE3A703-5BD3-7346-9A8C-3AC97067BF6B,F3479420-1396-FB4B-8A77-C7E1A8B6035C,M,1961,,,,2,Husband,,,1,1,,1,,,,,1,8,,8,0,0,-,16,4000,,,,No,0,,,,,,,,,,,,,,,,,,
DDE3A703-5BD3-7346-9A8C-3AC97067BF6B,F91BFC41-2802-3142-B2A1-A503E9B27322,F,1993,,,,2,Child,,1,,4,,,,,1,1,1,16,10,10,24,0,-,20,7000,,,,No,0,9,,1,,,,,300000,Partly Paid,,1,,,,1,,,bride
DEDD0ACF-FBEB-4834-8F1E-A47A0D408F74,09F9C684-B3E0-4DEA-9E46-B8DF4E807C35,M,50,,,,2,Child,,1,,2,,,,,2,0,1,03,DK,1,,,,48,0,0,,,No,,18,,1,,,,,0,DK,,,,,1,,,1,NA
DEDD0ACF-FBEB-4834-8F1E-A47A0D408F74,1076EC20-B138-4DF6-9CE3-52DB92F1E223,M,44,,,,2,Child,,2,,5,1,,,,1,2,1,03,DK,10,,,DK,39,0,,,,No,,18,,1,,,,,0,DK,,,,,1,,,1,NA
DEDD0ACF-FBEB-4834-8F1E-A47A0D408F74,14FA4A29-6FBA-440D-BABA-168B245BA5FD,M,35,,,,2,Child,,3,,5,1,,,,1,0,1,03,DK,10,,,,35,0,,,,No,,18,,1,,,,,0,DK,,,,,1,,,1,NA
DEDD0ACF-FBEB-4834-8F1E-A47A0D408F74,1B6759FE-3A04-4371-99AB-16AD75590681,F,1.11199,,,,2,Other,DAUGHTER IN LAW,,1,,,,,,0,0,1,,09,18,,,,,,,,,Yes,0,10,,,,,,,,,,,,,,,,,
DEDD0ACF-FBEB-4834-8F1E-A47A0D408F74,2831049B-AF93-4DD1-85FC-A5DC91405195,F,1942,,,,2,Respondent,,,1,1,,,,,,,0,00,,18,,,,,,,,,Yes,1000,,,1,,,,,0,DK,,,,,1,,,1,NA
DEDD0ACF-FBEB-4834-8F1E-A47A0D408F74,42E64ECD-038E-4C33-9AC5-0CF17CCC54C4,F,29,,,,2,Child,,7,,3,,,1,,1,1,1,04,09,18,18,,,,,,,,Yes,12000,10,,1,,,,,0,DK,,,,,1,,,1,NA
DEDD0ACF-FBEB-4834-8F1E-A47A0D408F74,67F6FC7F-3886-4C0D-98BF-5A9B322E0E7F,F,32,,,,2,Child,,5,,3,,,,1,1,5,1,04,06,18,,,,,,,,,No,,10,,1,,,,,0,DK,,,,,1,,,1,NA
DEDD0ACF-FBEB-4834-8F1E-A47A0D408F74,761C4590-E1A5-4904-842A-699DD2A558D1,M,34,,,,2,Child,,4,,5,1,,,,1,0,1,12,DK,10,,,,28,0,,,,No,,18,,1,,,,,0,DK,,,,,1,,,1,NA
DEDD0ACF-FBEB-4834-8F1E-A47A0D408F74,842CBC16-FD5F-46C9-9A5F-996806863D98,M,1935,,,,2,Husband,,,1,1,,,,,,,1,04,,0,,,,,,,,,Yes,1000,,,,,,,,,,,,,,,,,,
DEDD0ACF-FBEB-4834-8F1E-A47A0D408F74,9D1ECF14-8638-45D7-A4DF-D3A280503731,M,30,,,,2,Child,,6,,5,1,,,,0,0,1,03,05,10,,,,23,0,,,,No,,18,,1,,,,,0,DK,,,,,1,,,1,NA
DEDD0ACF-FBEB-4834-8F1E-A47A0D408F74,D8AE5023-FE4D-4734-91CA-E486E671948D,F,28,,,,4,Child,,8,,3,,,,,0,3,1,04,15,18,,,,,,,,,No,,0,,1,,,,,0,,,,,,1,,,1,NA
DF02BA3F-D9FB-614E-AAB5-BA3F8AC2927E,1AF6A253-AF77-F24E-B343-DB0F7628E974,M,1981,0,0,,2,Child,,1,1,1,,,,,0,1,1,16,10,10,0,0,,17,0,0,0,0,No,0,18,,1,,,,,25000,Not Paid,,,,,1,,,1,equal
DF02BA3F-D9FB-614E-AAB5-BA3F8AC2927E,1BCDD604-EEF0-1A4E-9A34-E694F7666409,F,1995,,,,2,Other,Daughter in law,,1,,,,,,2,0,1,9,,18,0,0,,0,0,0,0,0,No,0,10,,,,,,,,,,,,,,,,,
DF02BA3F-D9FB-614E-AAB5-BA3F8AC2927E,1E828E48-4B3A-2F44-97B1-61A3610C66CC,M,0,,,2000,2,Husband,,,,,,,,,,,1,10,,1,0,0,DEAD,20,0,0,0,0,-,0,,,,,,,,,,,,,,,,,,
DF02BA3F-D9FB-614E-AAB5-BA3F8AC2927E,329CD656-55E5-7E4C-8A1E-A02C803F4B50,F,1998,,,,2,Other,Daughter in law,,1,,,,,,0,0,1,5,,20,0,0,,0,0,0,0,0,No,0,12,,,,,,,,,,,,,,,,,
DF02BA3F-D9FB-614E-AAB5-BA3F8AC2927E,33043E11-429F-EA41-9F91-B70569B797BE,M,2015,,,,1,Other,"G, Son",,1,,,,,,0,0,6,0,,0,0,0,,0,0,0,0,0,No,0,0,,,,,,,,,,,,,,,,,
DF02BA3F-D9FB-614E-AAB5-BA3F8AC2927E,38B157BA-637E-4D4E-B0D6-BE93664A762E,F,2006,,,,1,Other,"G, Daughter",,1,,,,,,0,0,1,6/77,,20,0,0,,0,0,0,0,0,No,0,0,,,,,,,,,,,,,,,,,
DF02BA3F-D9FB-614E-AAB5-BA3F8AC2927E,38CEDBD1-737F-7341-ACBE-428845B35E7A,M,2017,,,,1,Other,"G, Son",,1,,,,,,0,0,6,0,,0,0,0,,0,0,0,0,0,No,0,0,,,,,,,,,,,,,,,,,
DF02BA3F-D9FB-614E-AAB5-BA3F8AC2927E,468B2973-3953-9849-BA1B-47FAE12B31B9,M,1992,0,0,,1,Child,,7,1,1,,,,,0,0,1,12/77,NA,20,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
DF02BA3F-D9FB-614E-AAB5-BA3F8AC2927E,471D08BC-7B5B-4049-BB73-A877B09EAB50,M,1988,0,0,,1,Child,,6,1,1,,,,,0,0,1,9/77,NA,20,10,0,,18,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
DF02BA3F-D9FB-614E-AAB5-BA3F8AC2927E,73F61287-8F8C-BF41-BA46-678282070F47,F,1976,0,0,,2,Child,,3,1,1,,,1,,0,2,1,10,9,18,0,0,,0,0,0,0,0,No,0,12,,1,,,,,0,DK,,,,,1,,,1,
DF02BA3F-D9FB-614E-AAB5-BA3F8AC2927E,94B08AA9-B57E-E945-8115-7A18D5A21509,F,1954,,,,4,Respondent,,,1,1,,,,,,,1,5,,18,11,0,,0,0,0,0,4500,No,0,,,1,,,,,0,DK,,,,,1,,,1,NA
DF02BA3F-D9FB-614E-AAB5-BA3F8AC2927E,A2167E6B-8CD2-9E41-91A0-9A870AAEBEDB,F,2003,,,,1,Other,"G, Daughter",,1,,,,,,0,0,1,10/77,,20,0,0,,0,0,0,0,0,No,0,0,,,,,,,,,,,,,,,,,
DF02BA3F-D9FB-614E-AAB5-BA3F8AC2927E,D2633B7D-B107-2F4A-AEB4-69BA22B444AA,F,1974,0,0,,2,Child,,2,1,1,,,1,,0,0,1,10,5,18,0,0,,0,0,0,0,0,No,0,12,,1,,,,,0,DK,,,,,1,1,,,equal
DF02BA3F-D9FB-614E-AAB5-BA3F8AC2927E,E9270EE2-08F7-174A-875A-586CE83AC409,F,1978,0,0,,1,Child,,4,1,1,,,,,0,0,1,12/77,NA,21,0,0,,19,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
DF02BA3F-D9FB-614E-AAB5-BA3F8AC2927E,EE508461-B21D-D746-80D1-897260B8C181,F,1985,0,0,,2,Child,,5,1,1,,,,,2,0,1,9,9,23,0,0,,22,12000,0,0,0,No,0,18,,1,,,,,0,DK,,,,,1,,,1,bride
DF1946C9-118C-094B-B994-3B6BFBAB108B,0F814552-865F-1A41-ACA2-D75785704F42,M,2003,0,0,0,1,Child,,1,1,1,,,,,0,0,1,7/77,NA,20,0,0,-,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
DF1946C9-118C-094B-B994-3B6BFBAB108B,10415177-496E-F84A-A825-B8104C3E481C,F,1983,,,,2,Respondent,,,1,1,,,,,,,1,6,,18,0,0,-,0,0,0,0,0,Yes,10000,,,1,,,,,200000,Partly Paid,,1,,,,1,,,equal
DF1946C9-118C-094B-B994-3B6BFBAB108B,2BAE2244-4E15-CA4B-8047-EA32EB5FD8D3,M,1977,0,0,0,2,Husband,,,,5,1,1,,,,,1,8,,13,0,0,-,22,60000,0,0,0,No,0,,,,,,,,,,,,,,,,,,
DF1946C9-118C-094B-B994-3B6BFBAB108B,3F212C40-45F5-C742-82F5-C19816372781,F,1954,,,,4,Other,MOTHER IN LOW,,1,,,,,,2,2,6,0,,18,0,0,-,0,0,0,0,0,No,0,1,,,,,,,,,,,,,,,,,
DF1946C9-118C-094B-B994-3B6BFBAB108B,7244F17E-2003-C14F-A39E-260077C81841,F,2010,0,0,0,1,Child,,2,1,1,,,,,0,0,1,2/77,NA,20,0,0,-,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
DF56AEF7-644F-0246-9740-5A38E3929C99,3F5E8A79-FC3C-2540-8E79-E5A3B24F8944,M,2013,0,0,,1,Child,,4,1,1,,,,,0,0,1,1/77,NA,20,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
DF56AEF7-644F-0246-9740-5A38E3929C99,566BECA8-3DC6-3846-87C1-961C7FC96BE7,F,1980,,,,2,Respondent,,,1,1,,,,,,,1,04,,18,0,0,,0,0,0,0,0,Yes,10000,,,1,,,,,100000,Paid In Full,1,,,,,1,,,equal
DF56AEF7-644F-0246-9740-5A38E3929C99,58EDEBD4-CE44-C047-8AD0-BF5E5FFE9627,M,2005,0,0,,1,Child,,3,1,1,,,,,0,0,1,7/77,NA,20,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
DF56AEF7-644F-0246-9740-5A38E3929C99,7A7B776A-942F-9046-A7F8-7266DC0BDD4C,F,1998,0,0,,2,Child,,1,1,1,,,1,,0,0,1,12/77,14,18,20,0,,0,0,0,0,0,Yes,3000,0,,1,,,,,400000,Partly Paid,,1,,,,1,,,equal
DF56AEF7-644F-0246-9740-5A38E3929C99,91BED502-1100-F548-8F30-B75791A81C78,M,1961,0,0,,2,Husband,,,1,1,,,,,,,1,16,,21,10,0,,25,18000,0,0,0,No,0,,,,,,,,,,,,,,,,,,
DF56AEF7-644F-0246-9740-5A38E3929C99,AD746FC4-211C-1249-9069-FAF454BB5616,F,2002,0,0,,1,Child,,2,1,1,,,,,0,0,1,10/77,NA,20,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
DF56AEF7-644F-0246-9740-5A38E3929C99,E65416DA-D260-E747-95A9-0D912EC24E13,F,1936,,,,4,Other,SHASURI,,1,,,,,,2,1,6,00,,18,0,0,,0,0,0,0,0,No,0,0,,,,,,,,,,,,,,,,,
DF880D61-8530-D14F-B1F3-DF7909D1CFA4,12B84337-A300-0048-B8EC-DB26A3A0989B,F,1993,0,0,,2,Child,,4,,3,,,1,1,3,0,1,09,14,18,0,0,,0,0,0,0,0,No,0,10,,1,,,,,0,Partly Paid,,1,,,,1,,,equal
DF880D61-8530-D14F-B1F3-DF7909D1CFA4,138CA061-0763-E64F-A1D1-BF2A715EA8EC,M,2001,0,0,,1,Child,,7,,4,,,,,0,0,3,7/77,NA,20,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
DF880D61-8530-D14F-B1F3-DF7909D1CFA4,52E10DD0-A478-1944-B2A7-0C79159051E1,F,0,2,19,,1,Child,,6,,,,,,,0,0,6,00,NA,0,0,0,DEAD,0,0,0,0,0,No,0,0,1,,,,,,0,,,,,,,,,,
DF880D61-8530-D14F-B1F3-DF7909D1CFA4,57D7EF0A-5671-5E44-B6A8-DC200D2ED53F,F,1960,,,,2,Respondent,,,1,1,,,,,,,1,09,,18,0,0,,0,0,0,0,0,Yes,3500,,,1,,,,,50000,Partly Paid,1,1,,,,1,,,equal
DF880D61-8530-D14F-B1F3-DF7909D1CFA4,5DEE2158-0608-854E-9ABD-5A39A85E0689,F,1995,0,0,,2,Child,,5,,4,,,1,1,1,1,1,12,16,18,0,0,,0,0,0,0,0,No,0,9,,1,,,,,0,Partly Paid,,1,,,,1,,,equal
DF880D61-8530-D14F-B1F3-DF7909D1CFA4,5E951EF8-D885-8F4D-88CA-2807CAE87761,F,1985,0,0,,2,Child,,1,,4,,,1,1,2,1,1,12,14,18,0,0,,0,0,0,0,0,No,0,10,,1,,,,,0,Partly Paid,,1,,,,1,,,equal
DF880D61-8530-D14F-B1F3-DF7909D1CFA4,8182DDF1-278C-8E4B-AD6A-3C9BB07CF7BB,F,1990,0,0,,2,Child,,3,,4,,,1,1,1,2,1,10,16,18,0,0,,0,0,0,0,0,No,0,9,,1,,,,,0,Partly Paid,,1,,,,1,,,equal
DF880D61-8530-D14F-B1F3-DF7909D1CFA4,C8D5FF71-E31E-0842-886C-46D8C30D877B,M,1950,0,0,,2,Husband,,,1,1,1,,,,,,1,12,,0,0,0,,0,0,12000,0,0,Yes,3500,,,,,,,,,,,,,,,,,,
DF880D61-8530-D14F-B1F3-DF7909D1CFA4,E6E85627-3F48-A344-ACE8-9B941F4AFD21,F,1988,0,0,,2,Child,,2,,3,1,,,,1,0,1,15,12,21,0,0,,26,0,0,0,0,No,0,10,,1,,,,,0,Partly Paid,,1,1,,,1,,,equal
DF98E86D-AAEF-0E45-89CB-F1C706B1C3DF,632402C6-77CF-2A4D-A98D-98E77B6E5CE0,F,1968,,,,2,Respondent,,,1,1,,,,,,,6,0,,18,0,0,,0,0,0,0,0,No,0,,,1,,,,,0,DK,1,1,,1,,,,1,bride
DF98E86D-AAEF-0E45-89CB-F1C706B1C3DF,66927C9C-2C73-6B48-B358-14BA291FE464,M,1989,0,0,,2,Child,,1,,2,,,,,1,1,1,6,7,9,0,0,,18,10000,0,0,0,No,0,6,,1,,,,,0,DK,,,,,1,,,1,bride
DF98E86D-AAEF-0E45-89CB-F1C706B1C3DF,DB89DE7A-2CC4-E94D-A347-4F4517607344,M,1995,0,0,,2,Child,,2,,2,,1,,,0,1,1,9,DK,18,0,0,,0,0,0,0,0,No,0,10,,1,,,,,0,DK,,,,,1,,1,,bride
DF98E86D-AAEF-0E45-89CB-F1C706B1C3DF,DE86D607-8266-F542-8757-00FBB81218AC,F,1992,0,0,,1,Child,,3,,4,,,,,0,0,1,9,NA,10,0,0,,15,5000,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
