id,idhusband,interviewDate,notesRecord,HusbandAge,notesOccupation,foodSourceChildhood,foodSourceNow,skilledWork,skilledWorkWhich,skilledWorkLearnedFromParent,skilledWorkLearnedFromRelative,skilledWorkLearnedFromFriend,skilledWorkLearnedFromApprenticeship,skilledWorkLearnedFromSchool,skilledWorkLearnedFromSelf,skilledWorkLearnedFromOther,skilledWorkLearnedYears,skilledWorkLearnedMonths,skilledWorkLearnedDays,skilledWorkTeaching,skilledWorkTeachingChildren,skilledWorkTeachingRelatives,skilledWorkTeachingFriends,skilledWorkTeachingApprentice,skilledWorkTeachingOther,skilledWorkTeachingYears,skilledWorkTeachingMonths,skilledWorkTeachingDays,notesSkills,religiousEducationMuslim,religiousEducationFromSchool,religiousEducationFromReligiousLeader,religiousEducationFromFamily,religiousEducationFromTemple,religiousEducationFromNoOne,religiousEducationFromRelatives,religiousEducationNeverLearned,religiousEducationFromOthers,religiousEducationReadReligiousText,religiousEducationReadTextLevel,religiousEducationReadTextBangla,religiousEducationReadTextSanskrit,religiousEducationReciteText,religiousEducationMemorizeTextLevel,religiousEducationGoneOnUmrah,religiousEducationGoneOnHajj,religiousEducationNumberFamilyUmrah,religiousEducationNumberFamilyHajj,religiousEducationReadOtherHolyBooks,religiousEducationGoneOnPilgrimageIndia,religiousEducationGoneToHolyPlaces,religiousEducationNumberPilgrimageIndia,religiousEducationNumberHolyPlaces,notesReligiousEducation,respondentDhakaVisit,respondentBangladeshVisit,respondentAbroadVisit,MacArthurLadderPresent,MacArthurLadderPast,MacArthurLadderTelephonePresent,MacArthurLadderTelephonePast,listenRadio,watchTVMinutes,watchTVHours,watchTVPer,useInternet,notesMarketIntegration,perceptionRiskEconomy,perceptionRiskJobs,perceptionRiskChildrenSick,perceptionRiskAdultsSick,perceptionRiskChildrenDie,perceptionRiskAdultsDie,perceptionRiskYoungerAdultsDie,perceptionRiskOlderAdultsDie,perceptionRiskPeopleLive,perceptionRiskRTA,perceptionRiskInjury,perceptionRiskViolence,healthBetelnut,healthBetelnutDay,healthBetelnutMonth,healthBetelnutYears,healthSmoke,healthCigarettesDay,healthSmokeYears,healthPassiveSmoke,abilityToWorkRespondent,illnessRespondent,hospitalRespondent,seriousIllnessRespondent,seriousIllnessRespondentDescription,chronicIllnessRespondent,chronicIllnessRespondentDescription,notesHealth,loanInstitution1,loanInstitution1Type,loanInstitution2,loanInstitution2Type,loanInstitution3,loanInstitution3Type,loanCooperative,notesSocialNetwork
4DC5A7FB-8074-474F-93DF-236AD5D20311,13B909FB-5979-7143-81EE-93E87546051B,26-Dec-17,,55,,75 percent from own work,50 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,3,2,,,0,30,0,day,0,,3,3,2,1,3,2,1,2,3,1,1,1,1,4,,12,,,,,1,1,0,,,1,LEFT SHOULDER PAIN,,BRAC,microcredit,KRISHI BANK,bank,,,,
4E5490AE-A6F6-1F4C-9649-AB0F3A8773F4,2D1C0A35-46A7-3E44-B7EC-DF54E20839ED,06-Jan-18,,44,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,5,3,,,0,5,0,day,0,,3,3,1,2,3,1,1,2,3,1,1,1,,,,,1,7,25,,1,1,0,,,1,1- FEVER 2- PILES.,,,,,,,,,
4E78E646-C4CC-AC4D-A4FB-19FBE948D9A3,FEB39A45-C96F-BF43-9FBF-EBA5BC8015DD,18-Jan-18,,44,,50 percent from own work,75 percent from own work,1,Carpenter,,,,1,,,,5,0,0,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,4,5,,,0,0,1,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,1,12,,26,,,,,1,1,7,0,,1,Asthma,,Krishi Bank,bank,BRAC,microcredit,,,,
500B28AA-C12E-C44A-906C-85C47E657CBC,5A2043D9-6674-1745-A5C8-D93AA7FD1C7C,08-Jan-18,,40,,25 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,8,3,0,4,3,,,0,30,0,day,0,,3,3,1,1,3,1,1,2,3,1,1,1,,,,,,,,,1,1,1,,,1,GASTRIC,,BRAC,microcredit,,,,,,
50CDF1DC-05EC-D94C-97E8-2EBEDE795393,BE6E7EA0-EF8D-3F4D-B6A7-2EA2D2B99250,01-Nov-17,,40,,75 percent from own work,50 percent from own work,1,ELECTIC MECHANIC,,,1,,,,,0,3,0,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,4,5,0,3,2,,,1,0,3,day,1,,3,3,1,1,3,3,1,2,3,1,1,1,,,,,1,10,10,,1,0,0,,,,,,ASHA,microcredit,,,,,,
5152A712-333A-3541-9D59-7001702A355B,61662702-B745-3047-8FDC-AF51C6AC5F46,08-Nov-17,,73,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,2,2,0,3,2,,,0,0,0,,0,,3,3,3,1,3,1,1,1,1,1,1,1,,,,,1,7,55,,1,1,0,3,1- FEVER 2- BODY ACE 3- WEEKNESS,,,,ASHA,microcredit,BRAC,microcredit,,,,
51E0163D-7BF7-C34F-B59B-C4E1B8110448,4EF26211-3478-C441-B09B-264276BDE45B,07-Feb-18,,43,,all from bazar,50 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,3,2,,,0,30,0,day,0,,3,3,1,1,3,1,1,1,2,1,1,1,,,,,1,10,25,,1,1,1,1,Very Very Scurvy,,,,BRAC,microcredit,Grameen,microcredit,,,,
5254E69C-A8B2-B54E-B85B-A6C03EA54C55,9F9EFFB1-ED1E-AA43-BFCE-72AC2CB9122E,19-Dec-17,,55,,75 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,4,3,0,4,3,,,0,30,0,day,1,,3,3,1,1,1,1,1,1,3,1,1,1,1,12,,40,1,4,30,,1,1,0,2,1- DIARRHOEA 2- DIARRHOEA.,1,GASTROLOGY PROBLEM,,ASHA,microcredit,,,,,,
52AD82E8-F071-EA43-87B0-BCC8604B435D,316A08F7-2725-0A40-A6AD-4BDDFDA63904,05-Mar-18,,51,,50 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,2,2,0,4,2,,,0,0,2,day,0,,3,3,1,1,2,1,1,1,3,1,1,1,1,4,,16,1,10,20,,1,1,0,,,,,,,,,,,,,
537B1873-C3B3-E84C-80D8-27B7EAED8B3B,31BED7EA-19BA-7547-BFA0-E745187EF45F,05-Mar-18,,71,,all from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,2,4,,,0,30,0,day,0,,3,3,1,1,2,1,1,1,3,1,1,1,1,5,,53,,,,,1,1,0,1,BACKBONE DECAY,,,,,,,,,,,
54158442-CE27-F044-A29A-D1FA15086FA0,340F225A-A639-FE46-BDA7-6404DEEB19A2,15-Jan-18,,60,,75 percent from own work,50 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,4,3,1,5,3,,,0,30,0,day,2,,3,3,1,1,3,1,1,1,3,1,1,1,1,6,,10,,,,,1,1,2,1,Lack Of nutrition,1,Dizziness,,,,,,,,,
5417C97A-7C8D-D24C-9E35-B88C93CF5B4A,FF73752B-63B5-7549-8539-968E14AFD9E9,23-Jan-18,,50,,50 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,3,1,,,0,15,0,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,1,8,,30,,,,,1,1,1,0,,,,,BRAC,microcredit,,,,,,
541851F0-F1F8-F446-BD7B-823F230D991A,805D42B4-0FE3-5F48-AE3F-3C6DCEDC73BF,12-May-18,,50,,all from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,0,0,,,,,,,4,4,0,4,5,,,0,30,0,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,1,20,35,,1,1,3,0,,1,"Diabetes,Heart Problem,High cholesterol",,,,,,,,,
546D3E99-49A8-6E41-97FD-DADA7082B3A8,016A9229-47B8-FA48-8923-5B5942062E72,06-Dec-17,,58,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,,5,3,3,6,4,,,0,30,0,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,,,,,,,,,1,1,3,3,1- HERNIA OPERATION 2- CHEST PAIN 3- HERNIA OPERATION.,1,DIABETES,,PUBALI BANK,bank,,,,,,
551E8E16-30F8-5547-B079-A1286B6E8FCE,EE43E29B-9353-6840-A8FC-DF6CB1F50BF3,19-Feb-18,Original RID entered differently,44,,25 percent from own work,50 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,,3,3,0,3,2,,,0,30,0,day,0,,3,3,1,2,3,1,1,1,3,1,1,1,,,,,1,10,20,,1,1,2,2,"SICK DUE TO ULCER, BREATHING ,COUGH, AND FEVER.",1,BREATHING AND COUGH.,,,,,,,,,
559CC4C9-9F12-0D44-9A89-E6FBDE4C9A7A,14020F08-3A19-D445-93AA-4A263D2AF86A,28-Dec-17,,27,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,,4,3,0,3,2,,,0,0,1,day,0,,3,3,1,1,1,2,1,2,3,1,1,1,,,,,1,30,13,,1,1,1,1,LEFT LEG PAIN,1,GASTRIC,,ASHA,microcredit,BRAC,microcredit,,,,
5620E213-92E4-774F-9DA1-A2C53CFD1A97,4BF43769-6840-3A4C-AD6E-62523010217E,09-Jan-18,,67,,50 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,2,2,0,4,3,,,0,0,4,day,0,,3,3,1,1,3,1,1,2,3,1,1,1,,,,,,,,,1,1,3,1,HEART  PROBLEM .,1,HEART PROBLEM . DIABETIC .  LEG  PAIN .,,,,,,,,,
56911C7D-3BB9-0540-B2D1-6385684E68CA,3A9FB9CA-67C1-874E-B140-4199EF315493,20-Mar-18,,51,,75 percent from own work,50 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,3,0,,,,,,,4,2,1,3,2,,,0,35,0,day,0,,3,3,3,3,3,3,1,3,3,1,3,1,1,5,,18,,,,,1,2,2,2,1- CHICKEN POX 2- ASTHMA,1,GASTRIC,,BRAC,microcredit,,,,,,
570FAA2F-0550-2740-87C6-3B0691A20222,C9D94253-1DD2-744F-8382-61A9D58AF34C,24-Oct-17,,50,,25 percent from own work,25 percent from own work,1,TAILOR,,1,,,,,,1,0,0,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,1,1,1,1,,,,,,,4,2,8,5,3,,,0,0,1,day,1,,3,3,3,3,3,3,3,1,1,1,3,1,,,,,,,,,1,2,0,1,TUMOR  OPERATION.,1,DIABETIC.,,,,,,,,,
57F2720A-D520-544B-8DC7-F770D4C1F25A,91B2BABA-9E78-2741-BBE8-C7A28E3969B5,23-Jan-18,,47,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,4,0,1,3,,,0,30,0,day,0,,3,3,1,1,2,1,1,1,3,1,1,1,,,,,,,,,1,3,3,1,Accident,1,"Dysentery,Asthma,Gastric",,,,,,,,,
58095B52-4F40-6F4A-A36F-2FA96569D3A3,B689C11A-FAA5-A949-B789-B92C5A4EFC84,04-Mar-18,,48,,all from bazar,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,4,0,3,2,,,0,20,0,day,2,,3,3,1,1,3,1,1,1,3,1,1,1,1,8,,30,,,,,1,1,0,0,,,,,,,,,,,,
58127E94-6F98-C24C-AF85-8D320D4E4BC9,371FE31B-5CF2-F24A-858B-E662532DB1D2,03-Dec-17,Original RID entered differently,55,,25 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,2,0,2,1,,,0,30,0,day,0,,3,3,1,2,2,1,1,1,3,1,1,1,,,,,1,10,30,,1,1,2,1,ABDOMINAL PAIN,1,DIABETES,,,,,,,,,
58562391-8F7D-4340-A1F4-9D1BACEA6248,981BF565-F4E8-174E-BCBC-817895A3F533,02-Jul-18,,39,,50 percent from own work,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,0,0,,,,,,,8,2,8,,,1,3,0,0,3,day,1,,3,3,1,1,3,1,1,3,3,1,1,1,1,,30,1,,,,1,1,0,0,1,ACCIDENT,,,,,,,,,,,
5856B3CA-4913-CB48-93F5-B26EDA6422D4,ADE6E293-D8A3-F548-9947-E87B4A7E3E94,26-Dec-17,,49,,50 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,3,2,,,0,0,0,-,0,,3,3,1,1,1,1,1,1,3,1,1,1,,,,,,,,,1,1,0,,,,,,,,,,,,,
58E4B147-8434-F542-B601-C6643B68D191,294F5762-7B1B-1B48-9FB7-4B0351397CC8,16-Feb-18,,51,,50 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,8,3,0,6,4,,,0,0,2,day,1,,3,3,1,1,3,1,1,1,3,1,1,1,1,,20,20,,,,,1,1,4,1,DIARRHOEA,1,THROAT PROBLEM,,,,,,,,,
59E30420-32E1-2648-962E-03495176906F,C8043709-8FD5-4840-83A1-94D9B534FC00,08-Feb-18,,42,,75 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,4,2,,,0,0,4,day,0,,3,3,1,1,3,2,1,1,1,1,1,1,1,20,,20,,,,,1,1,0,0,,,,,,,,,,,,
5BCE3E72-E8A4-3447-A6A5-64625AC9C326,E425AE12-D33C-AF4D-9AD2-83E80BA797C8,16-Mar-18,,57,,all from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,,1,0,,,,,,,4,5,1,6,4,,,0,0,4,day,0,,3,3,3,1,3,1,1,1,3,1,1,1,,,,,,,,,1,1,1,0,NA,,,,JANATA BANK,bank,KAMARCH  BANK,bank,,,,
5CE1FA1D-D13C-0A41-92A8-77DBB07A58B9,F128D111-0ED9-A54F-BD53-74AF7F76B359,19-Feb-18,,80,,50 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,5,3,,,0,0,1,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,1,4,,60,1,5,68,,1,1,0,2,"SICK DUE TO HERNIA OPERATION,  ABSCESS OPERATION.",,,,,,,,,,,
5D8E12FD-C6C6-1E47-ABCC-C4ADEC245C3A,D12660F6-D65F-FA41-A074-8FD050858246,19-Nov-17,,37,,50 percent from own work,all from bazar,1,MASON,,,1,,,,,0,6,0,1,,,1,,,0,1,10,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,2,1,3,1,,,0,30,0,week,0,,3,3,3,1,1,1,1,1,3,,1,,,,,,,,,,1,1,1,1,TYPHOID FEVER,,,,,,,,,,,
5E5B6D42-BBEC-184C-893A-18706388925B,462FD028-4FD2-974A-BFF4-65C0A1705F6F,12-Jul-18,,57,,25 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,2,,,,,,,2,8,8,,,2,1,0,10,0,week,0,,3,3,3,3,3,3,3,3,3,1,1,3,1,10,,20,1,12,13,,1,3,3,3,1- NOSES POLYPS 2- HEART PROBLEM 3- ASTHMA.,1,1- ASTHMA 2- GASTRIC.,,,,,,,,,
5E609838-4681-3540-907E-5184C733A437,DC524F69-1CEB-E147-9C17-A81668D8B219,27-Feb-18,,67,,all from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,4,2,,,0,0,0,-,0,,3,3,1,1,2,1,1,2,3,1,1,1,1,12,,25,,,,,1,1,0,,,1,HERAT PROBLEM,,,,,,,,,
5E8A288F-C8C9-DD4B-B268-9DC1C62C0623,A6D7B9FF-4A86-2D42-BC6E-D64B3BFF8939,27-Feb-18,,75,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,2,2,0,3,4,,,0,0,0,-,0,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,1,5,40,,1,1,0,1,ACCIDENT,,,,,,,,,,,
601B2D0D-957F-2144-9E92-A65944BC4CE8,F9FD6FED-9511-CE46-A9F7-D061DC7DA25E,16-Apr-18,,70,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,0,2,,3,3,0,1,2,,,0,0,0,,0,,3,3,1,1,3,1,1,1,2,1,1,1,1,5,,4,1,7,40,,1,1,0,3,"Hernia operation, Diarrhea",,,,Asha,microcredit,BRAC,microcredit,,,,
60689D87-855B-6548-902B-084F372800D6,2592599B-9729-D74D-B6E4-F7277E3D605E,08-Apr-18,,46,,all from own work,50 percent from own work,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,0,0,,1,0,0,5,7,,,0,0,1,day,0,,3,3,2,1,3,2,1,3,3,1,1,1,1,2,2,,1,10,15,,1,1,0,0,NA,,,,,,,,,,,
60ED1C6C-4BC0-F847-825F-16F982EB950D,0DCDB704-7B37-274C-B30B-EB36858E2E25,12-Jul-18,,60,,all from bazar,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,5,4,,,0,35,0,day,0,,3,3,1,1,2,1,2,3,3,1,1,1,1,10,,42,1,3,35,,1,1,2,1,ACCIDENT,1,T B,,B R A  C,microcredit,,,,,,
61293F7A-1A32-4A45-A5D6-804BB6DF4BC0,60B70AFE-89D2-0640-B231-4EDC120FF95E,18-Feb-18,,70,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,0,0,,,,,,,2,2,0,,,3,1,0,0,0,,0,,3,3,1,1,1,3,3,1,3,1,3,1,1,3,,50,1,20,55,,3,3,2,3,TUMOR . DIARRHEA .  HIGH FEVER .,1,GASTRIC. TUMOR PROBLEM.,,VAN  MALIK  SHAMITI,other,KRISHI  BANK,bank,,,,
628FA373-27BF-E942-B886-DD6ED5C71635,0B5F239B-E7E3-E24C-A2AC-7CE72CCA4537,07-Jul-18,,54,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,0,0,,,,,,,4,5,1,6,5,,,0,30,0,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,1,4,,5,1,5,40,,1,1,2,2,HAND  BRAKING .,,,,JUBA  UNNAYAN  ODIDOPTOR,microcredit,,,,,,
635FDFF4-F9C0-BE41-9C93-9919C7A878BC,6A2C7725-772A-FF4D-9D50-6E31391061A4,29-Mar-18,,44,,75 percent from own work,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,,2,1,0,3,4,,,0,30,0,day,0,,3,3,3,2,3,2,1,2,3,3,3,2,,,,,,,,,1,3,0,,,1,DIABETES,,,,,,,,,
6397F9CF-3235-3945-B019-D3E8959C475A,89A64E11-5E54-454B-8A5E-666258D1A7EB,27-Mar-18,,66,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,2,0,4,4,,,0,10,0,day,0,,3,3,3,1,3,3,1,1,3,1,3,1,1,3,,20,1,2,40,,1,1,1,3,1- ACCIDENT 2- LEG PAIN 3- TUMOR OF HEAD.,,,,,,,,,,,
657CB5E8-6E33-5542-9AD6-761C1BFF2741,1E3C8626-02F4-634C-B445-B24DA7CC3809,20-Mar-18,,38,,all from bazar,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,1,5,4,,,0,0,0,-,1,3,3,3,1,1,1,1,1,1,3,1,1,1,,,,,,,,,1,1,3,,,1,EYE PROBLEM.,,,,,,,,,
65F9E74F-9C93-D845-83D5-0487F6E59DA5,73567D45-6B59-364E-B091-7F544D0ED077,09-Jul-18,,66,,all from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,0,0,,,,,,,3,5,0,6,5,,,0,0,1,day,2,,3,3,1,1,3,1,1,1,2,1,1,1,1,6,,15,,,,,1,1,0,2,1- DIARRHOEA 2- JAUNDICE.,1,GASTRIC,,,,,,,,,
66EDAA41-FD16-AC46-8530-307F5FCB2F97,9D15FAEC-2BD4-254B-983B-29A74AFA19B4,03-May-18,,73,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,1,Can,,,,,1,1,2,2,,,,,,,3,3,2,5,4,,,0,0,0,,2,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,,,,,1,1,0,0,,,,,,,,,,,,
67439750-E87A-054D-8F64-428A4EB1B8D7,F2A8FC4F-101E-0045-8CC0-D7DBDB3287A2,05-Jan-18,,67,,75 percent from own work,50 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,,4,2,0,8,7,,,0,20,0,day,0,,3,3,3,1,3,3,3,1,1,1,3,1,1,4,,35,1,2,10,,3,1,3,0,,1,Diabetes,,,,,,,,,
6749B5E5-8843-BD4B-94A5-6C5E10B0CD54,01E73340-1692-CF48-AB0E-09833DEF3BEC,03-Jan-18,,47,,75 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,4,3,,,0,20,0,day,0,,3,3,1,1,1,1,1,1,3,1,1,1,1,4,,2,1,5,24,,1,1,0,1,DIARRHOEA,,,,BRAC,microcredit,,,,,,
67A9E998-FF7F-B64E-B181-F01114914456,F95D3907-E220-A24F-9736-5AE94C338DAB,02-May-18,,53,,all from own work,25 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,5,5,0,4,5,,,0,30,0,day,0,,3,3,3,1,3,3,1,3,3,1,3,1,,,,,,,,,2,2,2,0,-,1,Piles,,BRAC Bank,bank,,,,,,
67DBFC0F-4138-8940-BB30-8068AC9DB4F4,451BCEA8-9823-2A40-AFB5-263BF19EA1C5,26-Feb-18,,55,,all from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,4,3,,,0,30,0,day,1,,3,3,1,1,2,1,1,1,3,1,1,1,1,8,,22,,,,,1,1,2,1,DIARRHOEA,1,BACK PAIN WITH LEFT LEG PAIN (SCIATICA PAIN),,,,,,,,,
6801A46E-F937-C242-9F2A-BA0B10A02CFD,C0677175-6734-D64F-9B97-99D06E183439,19-Jan-18,,71,,50 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,0,,,,,,,3,1,0,3,2,,,0,10,0,day,0,,3,3,1,1,3,1,3,3,3,1,1,1,1,10,,50,,,,,2,0,0,3,DIARRHEA.  KNEE OPERATION.,1,KNEE  PAIN.,,B R A C,microcredit,,,,,,
682E1086-7E25-2C4F-BE6F-8C84C1BC9522,84FDE619-0288-0E4F-BE18-5E35E7D6B9D0,07-Nov-17,,45,,75 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,,1,0,,,,,,,2,2,6,5,3,,,0,30,0,day,,,3,3,1,1,3,1,1,1,3,1,1,1,,,,,,,,,1,0,0,1,DIARRHOEA,,,,,,,,,,,
6A867ED5-8709-3642-8A31-AF7D88299EFE,D51C7A9B-37C4-6643-8B27-A5B48378ADF0,05-Nov-17,,63,,75 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,1,0,3,2,,,0,0,1,day,0,,3,3,1,1,3,1,1,1,3,1,1,1,1,4,,30,1,20,45,,1,1,1,0,-,,-,,,,,,,,,
6A9181B4-E30A-364F-A0D7-A04D1A89BFD1,1C1D55CC-B526-9047-97AA-0C588D7CE738,06-Feb-18,,45,,all from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,5,2,1,5,7,,,0,10,0,day,0,,3,3,1,3,3,3,3,1,3,1,1,1,,,,,1,10,18,,1,0,0,0,NA,,,,B R A C,microcredit,,,,,,
6A9FDDD9-7CD8-1F46-84D3-B7A167EB3214,3B6D6C8A-EA93-3048-968F-1FE23EED4AA4,04-Jan-18,,65,,all from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,3,3,0,4,3,,,0,0,0,-,0,,3,3,1,1,3,1,1,2,3,1,1,1,1,4,,5,1,3,40,,1,1,0,,,1,SKIN DISEASE IN FINGER HEAD.,,BRAC,microcredit,,,,,,
6AA61A10-3ABD-B647-80E8-C2ADE6C83DC0,6BDC351A-2472-2748-8C3E-AB2F86314B42,01-Mar-18,,62,,25 percent from own work,all from bazar,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,1,,,,,,,3,3,1,5,4,,,0,0,0,-,0,,3,3,1,1,1,1,1,1,3,1,1,1,,,,,,,,,1,1,0,2,1- TUMOR OPERATION 2- POLYPS OPERATION,,,,,,,,,,,
6BA32766-424C-5646-AB74-A08D1C154D87,096A33E1-1B78-0949-AF80-712D443FBC44,24-Mar-18,,51,,all from own work,50 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,0,0,,,,,,,6,0,1,5,3,,,0,30,1,day,0,,3,3,3,3,3,1,1,1,3,1,3,1,,,,,,,,,1,2,2,1,STONE INSIDE OF GALLBLADDER,1,PROBLEM IN BRAIN.,,,,,,,,,
6C5146F2-90D3-8E44-B184-EE393D82E9FA,719B09BE-F493-B848-A394-1C1065C427C8,07-Nov-17,,35,,25 percent from own work,75 percent from own work,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,Can,,,,,,,0,0,,,,,,,5,2,0,5,4,,,0,30,0,day,0,,2,3,3,1,2,1,1,2,3,1,1,2,,,,,1,5,16,,1,1,2,1,DIARRHOEA,1,LIVER PROBLEM,,BRAC,microcredit,,,,,,
