"id","religion","skilledWork","skilledWorkWhich","foodSecurity","foodSourceChildhood","foodSourceNow","WEALTH_TOTAL_VAL","n","hh_income","hh_remit","hh_pension","hh_crops","hh_rents","total_income","labor_migrant_hh_total","husbandDhakaVisit","husbandBangladeshVisit","husbandAbroadVisit","respondentDhakaVisit","respondentBangladeshVisit","respondentAbroadVisit","natalBariDhakaMale","natalBariDhakaFemale","natalBariBangladeshMale","natalBariBangladeshFemale","natalBariAbroadMale","natalBariAbroadFemale","maritalBariDhakaMale","maritalBariDhakaFemale","maritalBariBangladeshMale","maritalBariBangladeshFemale","maritalBariAbroadMale","maritalBariAbroadFemale","familyBariEducationAfter","MacArthurLadderPresent","listenRadio","watchTVMinutes","watchTVHours","watchTVPer","useInternet","marketIntegrationPrimarySchoolTime","marketIntegrationHighSchoolTime","marketIntegrationCollegeTime","marketIntegrationSmallBazaarTime","marketIntegrationLargeBazaarTime","marketIntegrationTownTime","marketIntegrationMainRoadTime","marketIntegrationDhakaTime","marketIntegrationPharmacyTime","marketIntegrationMBBSTime"
"552F7159-0DD2-E043-BD04-70BCC9A43E40","ISLAM",0,"",2,"all from own work","all from bazar",158070,5,0,20000,0,0,0,20000,0,3,8,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,"less",5,0,0,0,"",0,5,0,60,15,15,60,15,180,15,15
"559CC4C9-9F12-0D44-9A89-E6FBDE4C9A7A","Islam",1,"Pati ,  Khacha",1,"all from bazar","all from bazar",209250,6,23000,0,0,0,0,23000,2,8,2,0,8,2,0,1,0,1,0,0,0,0,0,0,0,0,0,"less",5,0,60,0,"day",0,5,10,10,10,10,30,40,180,10,10
"56072A81-0859-494D-873E-46512B1DD127","Islam",0,"",2,"all from bazar","25 percent from own work",102805,6,5000,0,0,2916.66666666667,0,7916.66666666667,2,8,0,0,8,0,0,1,1,0,0,1,0,1,0,1,2,0,0,"average",3,0,30,0,"",0,10,40,40,10,20,20,10,150,10,45
"5620E213-92E4-774F-9DA1-A2C53CFD1A97","ISLAM",0,"",1,"all from bazar","all from bazar",212065,11,42000,0,0,0,0,42000,6,2,0,0,4,0,0,9,3,3,1,0,0,0,0,0,0,0,0,"less",3,0,0,1,"day",1,15,25,25,10,25,10,15,240,15,20
"562EA392-FDD1-8643-A3D6-DF7AE218F774","ISLAM",0,"",2,"50 percent from own work","all from bazar",163200,9,16000,5000,0,0,0,21000,1,2,1,0,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,"more",6,0,0,1,"day",0,10,30,90,20,30,60,20,240,20,60
"5661F82E-F0C7-B044-B0EE-BA425BA1A677","Islam",0,"",2,"all from bazar","25 percent from own work",80270,11,5000,0,200,1666.66666666667,0,6866.66666666667,4,1,1,0,1,3,0,0,0,0,0,6,0,0,0,0,1,3,0,"average",2,0,0,0,"",0,10,30,30,15,45,45,45,180,15,45
"566DE2A0-8786-0443-8139-D3E579829C75","ISLAM",1,"JUTE MATE",1,"25 percent from own work","all from bazar",325610,7,18000,5000,500,0,0,23500,2,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"average",4,0,0,0,"-",4,5,5,5,5,10,10,5,240,5,10
"56911C7D-3BB9-0540-B2D1-6385684E68CA","ISLAM",0,"",2,"75 percent from own work","25 percent from own work",203195,5,2000,10000,0,0,0,12000,3,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,"more",4,0,0,0,"",0,3,30,30,20,30,60,20,180,20,30
"570FAA2F-0550-2740-87C6-3B0691A20222","ISLAM",0,"",1,"50 percent from own work","75 percent from own work",733350,4,60000,25000,0,1083.33333333333,13000,99083.3333333333,2,2,0,2,3,1,0,1,1,1,2,2,0,0,0,0,0,2,0,"average",6,0,0,1,"day",1,10,5,5,10,15,15,7,300,7,15
"57A2B056-66EC-B64F-952F-383E55EEB351","Islam",0,"",1,"50 percent from own work","25 percent from own work",180650,5,6000,0,0,833.333333333333,0,6833.33333333333,0,8,4,0,8,0,0,2,4,0,0,2,0,2,4,0,0,0,0,"more",6,0,0,1,"day",0,10,10,10,5,30,90,20,120,30,30
"57F2720A-D520-544B-8DC7-F770D4C1F25A","ISLAM",1,"PATI",2,"75 percent from own work","all from bazar",81395,7,5100,7000,200,0,0,12300,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"average",2,0,0,0,"",0,5,45,45,5,45,45,30,240,5,45
"58095B52-4F40-6F4A-A36F-2FA96569D3A3","ISLAM",0,"",2,"all from bazar","all from bazar",108050,6,30000,20000,0,0,0,50000,2,1,2,0,8,1,0,15,3,3,4,6,0,11,1,0,0,11,0,"less",5,0,0,0,"",0,20,30,30,30,30,60,30,180,30,30
"58127E94-6F98-C24C-AF85-8D320D4E4BC9","ISLAM",0,"",3,"75 percent from own work","all from bazar",59420,3,13500,0,900,0,0,14400,0,2,0,0,2,0,0,0,0,0,0,2,0,0,4,0,0,3,0,"less",1,0,0,0,"",0,15,30,30,10,20,30,20,240,30,20
"58251721-651F-B54C-A9D4-A6F09E19028C","ISLAM",0,"",3,"75 percent from own work","all from bazar",163120,6,5000,0,0,0,0,5000,7,1,1,0,1,1,0,1,0,0,0,8,0,2,0,0,0,4,0,"average",3,0,0,0,NA,4,5,30,30,10,15,15,45,180,10,60
"58562391-8F7D-4340-A1F4-9D1BACEA6248","ISLAM",0,"",1,"75 percent from own work","50 percent from own work",283075,5,20000,0,0,5000,0,25000,0,4,NA,0,4,0,0,0,1,0,0,0,0,4,2,0,0,0,0,"more",5,0,40,0,"day",0,5,10,10,5,5,45,5,180,5,5
"5856B3CA-4913-CB48-93F5-B26EDA6422D4","Islam",1,"Pati",2,"all from bazar","25 percent from own work",103750,5,2000,0,0,2916.66666666667,0,4916.66666666667,0,2,2,0,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,"less",2,0,0,0,"",0,2,20,20,5,5,45,60,180,5,45
"58AB5151-392D-9A43-A557-AFE6240CA2F4","HINDU",0,"",1,"75 percent from own work","all from bazar",227350,6,20000,0,0,0,0,20000,0,2,2,0,5,2,0,0,0,0,0,1,0,0,0,0,1,0,0,"average",6,0,0,1,"day",0,15,15,15,5,15,45,5,120,15,15
"58E4B147-8434-F542-B601-C6643B68D191","Islam",0,"",1,"25 percent from own work","all from bazar",359625,6,0,15000,0,0,0,15000,4,8,2,0,4,2,0,6,5,0,0,3,0,0,0,2,3,2,0,"average",6,0,10,0,"day",3,20,20,20,5,5,30,50,180,5,5
"59016D6C-AD86-8748-9870-3E56DC49852C","Islam",0,"",1,"75 percent from own work","all from bazar",161575,22,60000,10000,0,0,0,70000,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"less",3,0,0,0,"",2,10,0,60,10,30,30,60,240,30,30
"593622D8-017C-BC4C-BFB1-9FFEEA4F62DF","Islam",0,"",1,"25 percent from own work","all from bazar",270425,5,0,10000,0,0,0,10000,2,8,5,8,2,2,0,2,4,0,0,1,0,1,1,0,0,3,0,"less",3,0,0,4,"day",1,10,40,40,5,40,40,50,360,10,40
"59E30420-32E1-2648-962E-03495176906F","Islam",0,"",0,"75 percent from own work","25 percent from own work",194375,7,15000,0,0,0,0,15000,0,1,0,0,1,0,0,4,1,0,0,1,0,2,3,0,0,0,0,"more",9,0,30,0,"day",0,10,40,40,20,40,30,30,360,10,40
"5B55714A-0AEE-8C49-A0F7-A50683968534","Islam",0,"",2,"25 percent from own work","all from bazar",52380,4,0,1500,0,0,0,1500,0,1,1,0,1,1,0,3,0,0,0,2,0,5,0,0,0,6,0,"less",2,0,0,0,"",0,15,40,40,15,30,30,40,210,15,30
"5BCE3E72-E8A4-3447-A6A5-64625AC9C326","ISLAM",0,"",1,"75 percent from own work","all from bazar",322575,4,59900,0,0,0,0,59900,0,4,4,1,3,2,0,1,1,2,4,1,1,1,1,0,0,0,0,"average",6,0,0,1,"day",3,5,10,10,10,15,15,10,300,10,15
"5C18940E-EDA7-8141-BEA6-993052C4F8D4","ISLAM",0,"",1,"50 percent from own work","all from bazar",476250,8,133000,30000,7000,0,4000,174000,0,2,2,0,3,2,0,0,0,0,0,0,0,3,7,3,1,1,0,"more",9,0,0,2,"day",0,10,20,20,10,10,10,10,240,10,10
"5C396160-F363-0F41-8927-1183812E70FC","ISLAM",0,"",2,"all from bazar","all from bazar",78900,6,8500,3000,0,0,0,11500,4,2,2,0,1,0,0,1,1,3,3,1,0,4,0,0,0,0,0,"less",2,0,0,0,"",0,20,0,60,5,20,60,40,240,30,60
"5C7A21E9-83F3-0747-BB55-0CE7EFA00A3D","Islam",0,"",2,"50 percent from own work","50 percent from own work",51050,6,0,5000,100,0,0,5100,2,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,"less",1,0,0,30,"week",0,5,0,60,5,30,60,30,180,5,90
"5C9114D2-F8FD-3146-BCE4-AAB8F8CE4BF5","ISLAM",0,"",1,"25 percent from own work","25 percent from own work",499205,10,40000,10000,0,125,0,50125,0,0,0,0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,NA,7,0,0,3,"day",0,10,10,10,10,20,30,40,180,10,30
"5CAA2D17-5041-5941-82F7-E2E045C7CFC6","ISLAM",0,"",1,"75 percent from own work","75 percent from own work",229485,9,80000,0,0,0,0,80000,6,3,0,0,2,0,0,5,5,2,1,4,0,5,5,2,2,5,0,"more",6,0,30,0,"month",2,5,45,45,5,40,80,30,180,10,40
"5CE1FA1D-D13C-0A41-92A8-77DBB07A58B9","ISLAM",0,"",1,"all from bazar","all from own work",272825,8,7000,0,500,1666.66666666667,0,9166.66666666667,1,1,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,"more",10,0,0,2,"month",0,20,30,30,10,60,60,10,180,15,60
"5D8E12FD-C6C6-1E47-ABCC-C4ADEC245C3A","Islam",1,"Tailor",1,"all from bazar","all from bazar",161660,4,8000,0,0,0,0,8000,0,3,0,1,3,0,0,5,4,0,0,0,0,0,1,0,0,2,0,"average",4,3,0,0,"",0,30,60,60,30,80,80,30,360,10,80
"5E5B6D42-BBEC-184C-893A-18706388925B","ISLAM",1,"TAILAR",2,"all from bazar","all from bazar",235230,6,26000,8000,0,0,0,34000,2,4,8,8,3,2,0,0,0,0,0,3,0,20,10,1,1,12,0,"average",3,0,30,0,"day",0,5,15,15,20,20,20,30,150,20,20
"5E5BC444-C867-4346-8C32-DB7CFAABF428","Islam",0,"",3,"25 percent from own work","all from bazar",41930,7,8500,100,100,0,0,8700,4,2,8,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,"less",3,0,30,NA,"month",0,15,30,30,15,30,30,90,240,15,30
"5E609838-4681-3540-907E-5184C733A437","ISLAM",1,"PATI,DALA,CHALUN",1,"50 percent from own work","all from bazar",201250,7,30000,10000,0,0,0,40000,4,4,2,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,"less",4,0,0,0,"",0,5,10,10,5,10,20,10,160,10,10
"5E8088A3-A004-AF4E-B830-5770A5444267","ISLAM",0,"",1,"all from own work","all from bazar",356200,9,30000,35000,0,0,0,65000,2,1,2,0,1,0,0,0,0,0,0,2,0,2,0,0,0,2,0,"average",4,0,0,NA,"",4,10,30,30,20,20,30,90,120,20,90
"5E8A288F-C8C9-DD4B-B268-9DC1C62C0623","ISLAM",0,"",6,"25 percent from own work","all from bazar",99850,8,0,4000,500,0,0,4500,6,3,2,0,2,0,0,9,6,0,0,5,0,7,5,0,0,9,0,"less",2,0,0,0,"",0,12,15,15,10,15,60,5,240,12,15
"5E93DD43-D01B-F940-A415-6BD3F0B35C86","HINDU",0,"",1,"25 percent from own work","all from bazar",45070,5,30000,10000,300,0,0,40300,2,4,2,1,1,2,0,0,0,0,0,2,0,0,0,0,0,3,0,"less",6,0,0,0,NA,1,10,0,60,5,60,70,20,180,10,70
"5F60363C-8F80-4A4F-912B-ABC109A896C9","ISLAM",1,"PATI",1,"25 percent from own work","all from bazar",463625,14,0,500,0,0,0,500,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"less",4,0,0,0,"",2,5,10,10,5,5,25,2,180,10,10
"601B2D0D-957F-2144-9E92-A65944BC4CE8","Hindu",0,"",2,"all from bazar","all from bazar",29240,5,18000,200,0,0,0,18200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"less",2,0,0,0,"",0,10,30,30,10,20,60,2,180,10,60
"60689D87-855B-6548-902B-084F372800D6","Hindu",0,"",1,"all from bazar","75 percent from own work",184170,4,16000,1000,0,1666.66666666667,0,18666.6666666667,0,1,2,0,1,2,0,0,0,2,1,2,0,0,0,0,0,4,0,"average",6,0,0,0,"",0,15,20,20,15,60,60,40,300,10,60
"60ED1C6C-4BC0-F847-825F-16F982EB950D","ISLAM",0,"",2,"75 percent from own work","25 percent from own work",158300,6,10000,5000,0,0,0,15000,0,1,1,0,0,1,0,7,5,0,0,1,0,0,0,1,0,0,0,"average",5,0,0,0,"",0,10,20,20,20,30,20,20,180,10,30
"61293F7A-1A32-4A45-A5D6-804BB6DF4BC0","ISLAM",0,"",3,"all from own work","all from bazar",104025,9,16000,500,500,0,0,17000,0,8,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,"average",4,0,0,0,"",0,10,30,30,10,30,45,30,240,20,40
"62739890-0FA5-324D-BA85-48F3F5626F09","Islam",0,"",2,"all from own work","all from bazar",454100,7,20000,10000,0,0,0,30000,0,2,0,2,2,0,0,0,0,0,0,2,0,1,0,2,0,3,0,"more",9,0,0,4,"day",2,30,30,30,10,30,20,5,240,5,10
"628FA373-27BF-E942-B886-DD6ED5C71635","Islam",0,"",1,"25 percent from own work","all from bazar",591340,7,43600,10000,0,0,0,53600,2,3,2,0,3,2,0,15,15,0,0,2,0,12,3,4,4,3,0,"average",6,0,10,0,"week",2,10,30,30,3,15,30,40,180,5,30
"62DF824E-83B8-9E49-A8E0-D04069170AFC","ISLAM",0,"",1,"all from bazar","all from bazar",216900,6,25000,15000,0,0,0,40000,2,1,0,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,"less",5,0,0,0,"",1,20,25,25,10,20,30,20,240,10,30
"634C8B3B-29AD-4E4D-912E-539B8AFADD9B","ISLAM",0,"",1,"75 percent from own work","25 percent from own work",179205,6,14000,0,300,1666.66666666667,0,15966.6666666667,0,4,3,0,2,1,0,0,2,1,1,0,0,3,1,0,0,0,0,"average",5,0,0,1,"day",0,5,30,30,15,15,45,20,120,15,15
"635FDFF4-F9C0-BE41-9C93-9919C7A878BC","HINDU",0,"",1,"75 percent from own work","25 percent from own work",127430,4,5000,0,0,1666.66666666667,0,6666.66666666667,0,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,"average",3,0,30,0,"day",0,20,0,60,20,20,20,20,150,20,260
"6397F9CF-3235-3945-B019-D3E8959C475A","ISLAM",0,"",2,"50 percent from own work","all from bazar",108895,6,9000,0,0,0,0,9000,2,2,1,0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,"more",5,0,0,0,"",0,5,0,60,5,30,30,30,180,5,30
"657CB5E8-6E33-5542-9AD6-761C1BFF2741","ISLAM",0,"",2,"75 percent from own work","all from bazar",364125,7,6000,5000,0,166.666666666667,0,11166.6666666667,2,2,2,1,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,"less",4,0,0,24,"day",2,5,30,30,15,30,70,70,180,15,30
"65F9E74F-9C93-D845-83D5-0487F6E59DA5","ISLAM",1,"HAND CRAFTS, MAT",1,"all from bazar","50 percent from own work",570875,6,60000,40000,10000,1666.66666666667,0,111666.666666667,2,4,4,0,4,4,0,0,0,0,0,0,0,4,4,3,2,1,0,"more",10,0,30,0,"day",2,5,10,10,5,10,10,5,240,5,10
"66EDAA41-FD16-AC46-8530-307F5FCB2F97","ISLAM",0,"",1,"75 percent from own work","all from bazar",168350,10,1600,6500,0,0,0,8100,5,2,3,1,4,1,1,6,7,10,1,0,0,0,0,2,3,1,1,"more",6,0,0,0,"",3,5,30,30,3,30,1801,30,240,60,60
"672F13D0-84A0-2541-AD62-2F131C8D047E","ISLAM",0,"",2,"all from own work","all from bazar",153635,12,33000,2500,0,0,0,35500,1,1,0,0,1,0,0,1,2,0,0,2,0,2,2,1,0,3,0,"average",4,0,NA,NA,"",3,15,30,30,10,30,30,30,30,10,30
"67439750-E87A-054D-8F64-428A4EB1B8D7","Islam",1,"Tailor",1,"all from own work","50 percent from own work",344475,7,20000,0,0,1666.66666666667,0,21666.6666666667,1,4,4,0,4,4,0,0,0,8,0,2,1,8,5,1,3,0,0,"average",5,0,2,0,"day",0,5,20,20,10,30,30,10,210,10,20
"6743AF39-3024-474F-8BF9-1C0E9326DC62","HINDU",0,"",3,"all from bazar","all from bazar",55980,4,26500,0,300,0,0,26800,2,1,0,0,1,0,0,0,0,0,0,0,0,1,3,0,2,0,0,"less",1,0,0,0,"",0,5,40,40,5,40,50,40,180,40,40
"6749B5E5-8843-BD4B-94A5-6C5E10B0CD54","ISLAM",0,"",1,"75 percent from own work","75 percent from own work",177875,8,0,20000,0,6666.66666666667,0,26666.6666666667,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,"less",6,0,0,2,"day",2,20,60,60,10,25,60,15,150,20,60
"67769B8B-8FA6-F645-91F5-E7AD2B2F87E1","Islam",1,"Pati bonta pare.",2,"50 percent from own work","50 percent from own work",67500,4,4500,0,0,166.666666666667,0,4666.66666666667,0,8,0,1,2,1,0,1,1,0,0,1,0,0,0,0,0,1,0,"less",1,0,0,0,"",0,20,15,15,10,20,50,10,180,10,10
"67A9E998-FF7F-B64E-B181-F01114914456","ISLAM",0,"",1,"25 percent from own work","all from bazar",283090,5,8000,0,0,0,0,8000,0,5,2,0,2,2,0,12,8,0,0,7,0,21,9,0,0,2,0,"average",5,0,0,0,"",0,5,30,30,5,20,60,20,180,5,60
"67CEE090-BF2C-584B-A6D9-C4A355EE5011","ISLAM",0,"",1,"25 percent from own work","all from bazar",327000,10,0,55000,0,0,8000,63000,4,2,2,0,2,2,0,3,1,0,0,1,0,3,6,1,0,2,0,"more",5,0,0,2,"day",1,5,5,5,5,10,45,5,180,5,15
"67DBFC0F-4138-8940-BB30-8068AC9DB4F4","ISLAM",1,"PATI",1,"all from own work","75 percent from own work",234775,7,7000,5000,0,4166.66666666667,0,16166.6666666667,0,2,1,0,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,"average",2,0,0,0,"",0,5,20,20,10,10,10,2,180,10,60
"6801A46E-F937-C242-9F2A-BA0B10A02CFD","ISLAM",0,"",1,"25 percent from own work","25 percent from own work",228425,10,82000,5500,0,0,0,87500,1,8,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"more",4,0,0,0,"",2,5,30,30,5,30,30,20,240,5,30
"682E1086-7E25-2C4F-BE6F-8C84C1BC9522","ISLAM",1,"SEWER",1,"50 percent from own work","25 percent from own work",294575,5,40000,10000,0,0,0,50000,2,2,0,5,2,0,0,1,1,1,0,1,0,0,1,0,0,2,0,"average",5,0,0,NA,"",1,10,5,5,5,30,30,5,180,30,30
"6868847A-0B41-1142-94F3-BBE8E533E41B","Islam",0,"",1,"75 percent from own work","all from bazar",260800,9,20000,0,0,0,0,20000,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"average",4,0,30,0,"day",0,5,5,5,3,10,20,40,180,5,10
"696F2FAC-D3B8-0E4A-80E2-3BB0E1981A24","ISLAM",1,"PATI",1,"75 percent from own work","all from bazar",355225,8,22000,0,10000,0,0,32000,3,8,4,3,2,4,0,0,0,0,0,1,1,3,3,1,1,1,1,"average",5,0,30,NA,"day",3,5,10,10,5,20,5,5,240,5,10
"698D0A46-E50C-C74A-8B37-94AEA04AE338","ISLAM",0,"",5,"25 percent from own work","all from bazar",135950,7,0,40000,0,833.333333333333,0,40833.3333333333,2,4,0,1,4,0,0,4,1,0,0,2,0,2,1,0,1,0,0,"less",2,0,0,3,"day",0,5,15,15,15,15,30,30,180,15,30
"69D907D5-DC6F-7242-A87F-DB5815EF101C","ISLAM",0,"",1,"all from own work","all from bazar",313350,11,62000,0,0,0,0,62000,1,3,0,0,3,0,0,1,2,0,0,1,0,0,0,0,0,0,0,"less",5,0,0,2,"day",0,10,20,20,5,30,30,5,180,10,30
"6A7CF04C-2F36-8D4C-9C41-A78039326F25","ISLAM",1,"PATI",2,"75 percent from own work","all from bazar",187725,10,1000,25000,500,0,30000,56500,7,8,2,0,2,2,0,12,5,25,0,8,0,4,4,1,0,2,0,"less",3,0,30,0,"day",0,20,10,10,5,10,30,5,120,5,10
"6A867ED5-8709-3642-8A31-AF7D88299EFE","ISLAM",0,"",1,"50 percent from own work","75 percent from own work",367915,9,80000,10000,0,0,0,90000,6,3,2,0,2,2,0,3,3,0,0,0,0,5,1,0,0,0,0,"average",4,0,0,2,"day",4,20,20,20,10,40,40,90,240,15,30
"6A9181B4-E30A-364F-A0D7-A04D1A89BFD1","ISLAM",0,"",5,"all from own work","all from bazar",145350,6,15000,0,0,0,0,15000,1,8,0,1,8,0,0,0,0,0,0,0,0,7,7,0,0,0,0,"less",1,0,0,0,"",2,10,30,30,10,10,20,10,240,10,20
"6A9FDDD9-7CD8-1F46-84D3-B7A167EB3214","Islam",1,"Pati, Moylla, Ora, Dula",1,"25 percent from own work","25 percent from own work",403430,8,7200,10000,0,0,0,17200,3,8,3,0,8,2,0,5,2,2,0,1,0,2,5,0,0,2,0,"average",4,0,0,0,"",4,5,30,30,15,30,30,40,180,15,30
"6AA61A10-3ABD-B647-80E8-C2ADE6C83DC0","ISLAM",0,"",1,"25 percent from own work","all from bazar",355315,7,1000,6000,0,833.333333333333,0,7833.33333333333,4,3,2,8,3,2,0,7,3,0,0,4,0,2,4,1,0,1,0,"average",5,0,0,2,"day",0,5,20,20,20,20,30,3,180,20,20
"6AE491C8-6A2C-9642-A65B-2B5570545039","ISLAM",0,"",1,"all from own work","all from bazar",250535,6,0,15000,0,1666.66666666667,0,16666.6666666667,5,3,0,0,3,0,0,0,0,0,0,5,0,1,0,0,0,5,0,"average",5,0,0,0,"",3,10,20,20,5,20,35,35,150,15,35
"6BA32766-424C-5646-AB74-A08D1C154D87","ISLAM",0,"",1,"75 percent from own work","50 percent from own work",223500,5,15000,0,0,1666.66666666667,0,16666.6666666667,3,5,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,"less",5,0,30,0,"day",4,5,45,45,8,20,20,15,180,8,20
"6C5146F2-90D3-8E44-B184-EE393D82E9FA","ISLAM",0,"",4,"all from bazar","50 percent from own work",373150,7,1500,18000,0,1250,0,20750,1,8,0,0,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,"less",5,0,15,0,"week",1,1,30,30,20,30,30,5,150,30,30
"6D715E64-4E9F-CC48-B41D-DE2A00C91A7A","ISLAM",0,"",2,"50 percent from own work","50 percent from own work",234625,8,0,0,500,0,0,500,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,3,0,"average",3,0,0,0,NA,0,15,20,20,5,5,25,45,150,5,25
"6DBD9E51-F546-284E-8CD0-5D1FC74D85FB","ISLAM",0,"",2,"75 percent from own work","25 percent from own work",192325,8,42000,2000,0,750,0,44750,2,2,1,0,2,1,0,0,0,0,1,1,0,2,0,0,1,3,1,"more",4,0,0,0,"",3,3,40,40,10,40,80,10,180,20,40
"6DD47CB1-AC77-7243-93D7-F5E33C8E69FB","ISLAM",0,"",1,"50 percent from own work","25 percent from own work",144850,6,9000,0,100,416.666666666667,0,9516.66666666667,0,8,2,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,"average",4,3,0,1,"week",4,5,45,45,10,45,45,20,240,10,45
"6E9AF8E5-E948-4B40-BD16-204693940EE0","ISLAM",0,"",2,"25 percent from own work","25 percent from own work",238170,8,27700,35000,0,833.333333333333,0,63533.3333333333,9,8,2,0,3,2,0,1,0,1,0,8,0,1,0,3,3,4,0,"average",5,0,0,0,"",2,5,30,30,20,30,90,20,180,20,60
"6F39663F-8DCF-E846-AFB0-D8FC52DB9A32","Islam",0,"",1,"75 percent from own work","all from bazar",285712,13,65000,40000,0,0,0,105000,1,2,2,0,2,8,0,1,NA,0,0,2,1,0,0,0,0,4,0,"more",5,0,0,0,"",3,30,30,30,20,20,60,20,150,20,120
"6F8DD403-D8C0-5845-9E01-B5CBC6DE2CB3","ISLAM",1,"TAILORING",1,"all from own work","50 percent from own work",143395,5,9000,0,80,1000,0,10080,1,3,1,1,2,0,0,1,1,0,0,1,0,3,2,0,0,1,0,"average",4,0,30,0,"week",4,10,20,20,7,30,30,120,240,10,120
"6FB4A7C5-6361-384A-89CF-24E625E721BC","HINDU",0,"",2,"all from bazar","all from bazar",289225,4,10000,0,0,0,0,10000,0,2,1,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,"average",5,0,0,1,"day",0,20,20,20,10,20,20,5,240,5,30
"6FFA64EA-7DBD-FD40-92C5-44A32F043EC4","Islam",0,"",3,"all from bazar","all from bazar",198920,9,7500,0,0,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"less",1,0,0,0,"",0,8,30,30,5,20,20,8,0,10,20
"7027BCF0-F0CA-CE42-BE7D-7A94D45AB93B","ISLAM",0,"",1,"75 percent from own work","all from bazar",318890,7,16000,6000,0,0,0,22000,0,2,1,0,2,0,0,0,0,0,0,0,6,4,3,0,0,0,0,"more",5,0,0,0,NA,0,10,30,30,10,40,40,10,180,10,40
"702A1F9C-2188-8748-927C-C1BC99166A52","ISLAM",0,"",2,"25 percent from own work","25 percent from own work",336565,8,25000,22000,0,4166.66666666667,0,51166.6666666667,6,2,2,0,2,0,0,20,10,0,0,7,0,0,0,0,0,10,0,"average",6,0,0,2,"day",2,10,30,30,5,5,60,5,120,5,5
"70302DEC-3EEA-2443-BBF5-E81239574BE5","Islam",1,"Tailor",1,"all from own work","all from bazar",1296200,19,440000,9000,0,0,0,449000,1,5,4,0,5,2,0,10,8,4,6,4,2,0,0,2,1,0,0,"more",9,0,0,3,"day",1,10,20,20,10,10,70,70,240,5,10
"703A8568-7B5F-6D49-8ADF-FCEF1A01B011","ISLAM",1,"WEAVING MATE.",1,"25 percent from own work","all from bazar",250325,7,0,0,6000,0,0,6000,4,8,2,0,8,2,0,0,0,2,2,4,0,2,1,0,0,7,0,"average",4,0,0,2,"day",2,10,60,60,5,5,60,60,180,5,60
"70F8A5A0-60F9-3742-A399-C54AB6A6CB6B","HINDU",0,"",2,"all from own work","all from bazar",180875,6,29000,0,0,0,0,29000,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"more",2,0,0,2,"day",0,10,0,60,5,15,60,15,1802,2,60
"71103232-0966-CD48-A881-C27AC8FCEA5F","ISLAM",1,"WEAVING MATE, KANTHA SEWING.",2,"25 percent from own work","all from bazar",72830,5,5000,0,0,0,0,5000,0,8,2,0,2,1,0,11,6,0,0,5,0,1,3,0,0,1,0,"average",5,0,0,0,NA,0,10,40,40,20,15,20,20,180,20,20
"7119B302-88E6-C442-8165-CE6D842F0331","Islam",0,"",2,"25 percent from own work","all from bazar",354175,15,3000,500,0,0,0,3500,1,2,0,1,2,0,0,2,3,1,2,2,0,0,0,0,0,0,0,"average",3,0,0,1,"day",0,5,0,60,5,60,90,10,180,5,90
"714ED489-2D2B-3140-9590-2A5F261EDD74","ISLAM",0,"",1,"all from bazar","all from bazar",145800,6,65000,5000,0,166.666666666667,0,70166.6666666667,4,0,8,0,5,0,2,1,0,0,2,1,0,1,0,0,0,4,0,"average",4,0,0,0,"",0,20,30,30,20,20,60,20,120,20,20
